Uniprot ID	Number of domains	Pfam domains
Q6IV72	14	{'PF00096': 14}
Q6IWH7	0	
Q6J272	0	
Q6J4K2	0	
Q6J9G0	1	{'PF07714': 1}
Q6JBY9	0	
Q6JEL2	2	{'PF00651': 1, 'PF07707': 1}
Q6JQN1	3	{'PF00441': 1, 'PF02770': 1, 'PF02771': 1}
Q6JVE5	1	{'PF00061': 1}
Q6JVE6	0	
Q6JVE9	1	{'PF00061': 1}
Q6K0P9	1	{'PF02758': 1}
Q6KB66	0	
Q6KC79	0	
Q6KCM7	2	{'PF13499': 1, 'PF13833': 1}
Q6KF10	1	{'PF00019': 1}
Q6L8G4	0	
Q6L8G5	0	
Q6L8G8	0	
Q6L8G9	0	
Q6L8H1	0	
Q6L8H2	0	
Q6L8H4	0	
Q6L8Q7	1	{'PF03372': 1}
Q6L9T8	0	
Q6L9W6	1	{'PF07691': 1}
Q6MZM0	5	{'PF07731': 2, 'PF07732': 3}
Q6MZM9	0	
Q6MZN7	0	
Q6MZP7	2	{'PF03638': 2}
Q6MZQ0	1	{'PF08539': 1}
Q6MZT1	0	
Q6MZW2	3	{'PF07648': 1, 'PF13927': 2}
Q6MZZ7	1	{'PF01067': 1}
Q6N021	1	{'PF12851': 1}
Q6N022	2	{'PF07974': 2}
Q6N043	1	{'PF13836': 1}
Q6N063	0	
Q6N069	0	
Q6N075	0	
Q6NS38	1	{'PF13532': 1}
Q6NSI1	0	
Q6NSI3	0	
Q6NSI4	0	
Q6NSI8	1	{'PF11822': 1}
Q6NSJ0	0	
Q6NSJ2	1	{'PF00169': 1}
Q6NSJ5	0	
Q6NSW5	0	
Q6NSW7	1	{'PF00046': 1}
Q6NSX1	0	
Q6NSZ9	8	{'PF00096': 7, 'PF02023': 1}
Q6NT04	2	{'PF03221': 1, 'PF04218': 1}
Q6NT16	0	
Q6NT32	1	{'PF00135': 1}
Q6NT46	0	
Q6NT52	1	{'PF00007': 1}
Q6NT55	1	{'PF00067': 1}
Q6NT76	1	{'PF00046': 1}
Q6NT89	0	
Q6NTE8	0	
Q6NTF7	0	
Q6NTF9	0	
Q6NUI1	0	
Q6NUI2	0	
Q6NUI6	0	
Q6NUJ1	1	{'PF05184': 1}
Q6NUJ2	0	
Q6NUJ5	1	{'PF00855': 1}
Q6NUK1	2	{'PF13499': 2}
Q6NUK4	0	
Q6NUM6	2	{'PF00258': 1, 'PF04055': 1}
Q6NUM9	1	{'PF13450': 1}
Q6NUN0	1	{'PF13193': 1}
Q6NUN7	0	
Q6NUN9	4	{'PF00096': 3, 'PF13912': 1}
Q6NUP7	0	
Q6NUQ1	0	
Q6NUQ4	0	
Q6NUR6	0	
Q6NUS6	0	
Q6NUS8	0	
Q6NUT2	0	
Q6NUT3	0	
Q6NV74	0	
Q6NV75	0	
Q6NVH7	0	
Q6NVU6	0	
Q6NVV0	1	{'PF15815': 1}
Q6NVV1	0	
Q6NVV3	0	
Q6NVV7	1	{'PF10170': 1}
Q6NVV9	0	
Q6NVY1	1	{'PF16113': 1}
Q6NW29	1	{'PF05773': 1}
Q6NW34	0	
Q6NW40	0	
Q6NWY9	2	{'PF00397': 2}
Q6NX45	11	{'PF00096': 11}
Q6NX49	11	{'PF00096': 11}
Q6NXE6	0	
Q6NXG1	0	
Q6NXN4	0	
Q6NXP0	0	
Q6NXP2	0	
Q6NXP6	0	
Q6NXR0	0	
Q6NXR4	0	
Q6NXS1	0	
Q6NXT1	0	
Q6NXT2	1	{'PF00125': 1}
Q6NXT4	0	
Q6NXT6	0	
Q6NY19	0	
Q6NYC1	1	{'PF02373': 1}
Q6NYC8	2	{'PF13914': 1, 'PF13916': 1}
Q6NZ36	0	
Q6NZ63	0	
Q6NZ67	0	
Q6NZI2	0	
Q6NZY4	1	{'PF00098': 1}
Q6NZY7	1	{'PF00786': 1}
Q6P047	0	
Q6P050	0	
Q6P087	0	
Q6P093	2	{'PF07859': 2}
Q6P0A1	0	
Q6P0N0	2	{'PF09133': 1, 'PF00249': 1}
Q6P0Q8	3	{'PF00069': 1, 'PF08926': 1, 'PF17820': 1}
Q6P158	6	{'PF00270': 1, 'PF00271': 1, 'PF04408': 1, 'PF05773': 1, 'PF07717': 1, 'PF18044': 1}
Q6P161	0	
Q6P179	3	{'PF01433': 1, 'PF11838': 1, 'PF17900': 1}
Q6P1A2	0	
Q6P1J6	0	
Q6P1J9	1	{'PF05179': 1}
Q6P1K1	0	
Q6P1K2	0	
Q6P1K8	1	{'PF07975': 1}
Q6P1L5	0	
Q6P1L6	11	{'PF00096': 11}
Q6P1L8	1	{'PF00238': 1}
Q6P1M0	1	{'PF13193': 1}
Q6P1M3	0	
Q6P1M9	0	
Q6P1N0	1	{'PF00168': 1}
Q6P1N9	1	{'PF01026': 1}
Q6P1Q0	0	
Q6P1Q9	1	{'PF13489': 1}
Q6P1R3	1	{'PF13837': 1}
Q6P1R4	0	
Q6P1S2	0	
Q6P1W5	0	
Q6P1X5	0	
Q6P1X6	0	
Q6P280	9	{'PF00096': 9}
Q6P2C0	0	
Q6P2C8	0	
Q6P2D0	7	{'PF00096': 6, 'PF13465': 1}
Q6P2D8	0	
Q6P2E9	0	
Q6P2H3	0	
Q6P2H8	1	{'PF05705': 1}
Q6P2I3	0	
Q6P2I7	0	
Q6P2M8	1	{'PF00069': 1}
Q6P2P2	0	
Q6P2Q9	7	{'PF08082': 1, 'PF08083': 1, 'PF08084': 1, 'PF10596': 1, 'PF10597': 1, 'PF10598': 1, 'PF12134': 1}
Q6P2S7	0	
Q6P387	0	
Q6P3R8	1	{'PF00069': 1}
Q6P3S1	2	{'PF03455': 1, 'PF03456': 1}
Q6P3S6	1	{'PF12937': 1}
Q6P3V2	19	{'PF00096': 19}
Q6P3W2	2	{'PF00226': 1, 'PF05207': 1}
Q6P3W6	6	{'PF06758': 6}
Q6P3W7	1	{'PF00069': 1}
Q6P3X3	0	
Q6P3X8	1	{'PF13843': 1}
Q6P435	0	
Q6P444	0	
Q6P461	0	
Q6P474	1	{'PF00282': 1}
Q6P499	0	
Q6P4A7	0	
Q6P4A8	0	
Q6P4D5	0	
Q6P4E1	0	
Q6P4F1	1	{'PF17039': 1}
Q6P4F2	1	{'PF00111': 1}
Q6P4F7	1	{'PF00620': 1}
Q6P4H8	0	
Q6P4I2	0	
Q6P4Q7	2	{'PF00571': 1, 'PF01595': 1}
Q6P4R8	1	{'PF14465': 1}
Q6P531	1	{'PF01019': 1}
Q6P575	1	{'PF02837': 1}
Q6P582	0	
Q6P587	0	
Q6P589	0	
Q6P597	0	
Q6P5Q4	0	
Q6P5R6	0	
Q6P5S2	0	
Q6P5S7	0	
Q6P5W5	1	{'PF18292': 1}
Q6P5X5	0	
Q6P5X7	0	
Q6P5Z2	1	{'PF00069': 1}
Q6P656	0	
Q6P6B1	0	
Q6P6B7	0	
Q6P6C2	1	{'PF13532': 1}
Q6P7N7	0	
Q6P988	0	
Q6P995	0	
Q6P996	1	{'PF00282': 1}
Q6P9A1	11	{'PF00096': 11}
Q6P9A2	1	{'PF00652': 1}
Q6P9A3	11	{'PF00096': 11}
Q6P9B6	1	{'PF07534': 1}
Q6P9B9	0	
Q6P9F0	0	
Q6P9F5	1	{'PF00097': 1}
Q6P9F7	0	
Q6P9G0	1	{'PF00173': 1}
Q6P9G4	0	
Q6P9G9	8	{'PF00096': 7, 'PF02023': 1}
Q6P9H4	3	{'PF00536': 1, 'PF00595': 1, 'PF10534': 1}
Q6P9H5	1	{'PF04548': 1}
Q6PB30	0	
Q6PCB0	3	{'PF00092': 1, 'PF00041': 2}
Q6PCB5	0	
Q6PCB6	0	
Q6PCB7	1	{'PF13193': 1}
Q6PCB8	2	{'PF00047': 1, 'PF07679': 1}
Q6PCD5	1	{'PF13639': 1}
Q6PCE3	3	{'PF02878': 1, 'PF02879': 1, 'PF02880': 1}
Q6PCT2	3	{'PF00646': 1, 'PF02008': 1, 'PF16866': 1}
Q6PD62	0	
Q6PD74	0	
Q6PDA7	0	
Q6PDB4	12	{'PF00096': 12}
Q6PEV8	0	
Q6PEW0	1	{'PF00089': 1}
Q6PEW1	0	
Q6PEX3	0	
Q6PEX7	0	
Q6PEY0	2	{'PF00029': 2}
Q6PEY1	0	
Q6PEY2	2	{'PF00091': 1, 'PF03953': 1}
Q6PEZ8	0	
Q6PF04	10	{'PF00096': 10}
Q6PF05	0	
Q6PF06	0	
Q6PF15	2	{'PF00651': 1, 'PF07707': 1}
Q6PF18	0	
Q6PFW1	1	{'PF18086': 1}
Q6PG37	10	{'PF00096': 9, 'PF13912': 1}
Q6PGN9	0	
Q6PGP7	0	
Q6PGQ1	0	
Q6PGQ7	0	
Q6PH81	1	{'PF10571': 1}
Q6PH85	1	{'PF14555': 1}
Q6PHR2	3	{'PF00069': 1, 'PF04212': 2}
Q6PHW0	1	{'PF00881': 1}
Q6PI25	0	
Q6PI26	0	
Q6PI47	1	{'PF02214': 1}
Q6PI48	3	{'PF00152': 1, 'PF01336': 1, 'PF02938': 1}
Q6PI73	2	{'PF00047': 1, 'PF13895': 1}
Q6PI77	0	
Q6PI78	0	
Q6PI97	0	
Q6PI98	1	{'PF08265': 1}
Q6PID6	0	
Q6PID8	0	
Q6PIF2	0	
Q6PIF6	2	{'PF00063': 1, 'PF00373': 1}
Q6PII3	0	
Q6PII5	1	{'PF00753': 1}
Q6PIJ6	1	{'PF00646': 1}
Q6PIL6	2	{'PF13499': 1, 'PF13833': 1}
Q6PIS1	0	
Q6PIU1	1	{'PF02214': 1}
Q6PIU2	2	{'PF07859': 2}
Q6PIV2	1	{'PF00250': 1}
Q6PIV7	0	
Q6PIW4	2	{'PF00004': 1, 'PF09336': 1}
Q6PIY5	0	
Q6PIY7	0	
Q6PIZ9	0	
Q6PJ21	0	
Q6PJ61	1	{'PF00646': 1}
Q6PJ69	2	{'PF00097': 1, 'PF00643': 1}
Q6PJE2	0	
Q6PJF5	0	
Q6PJG2	0	
Q6PJG6	0	
Q6PJG9	2	{'PF00041': 1, 'PF07679': 1}
Q6PJI9	1	{'PF17120': 1}
Q6PJP8	1	{'PF07522': 1}
Q6PJQ5	1	{'PF00250': 1}
Q6PJT7	5	{'PF14608': 5}
Q6PJW8	0	
Q6PK04	0	
Q6PK18	1	{'PF13640': 1}
Q6PK57	0	
Q6PK81	9	{'PF00096': 9}
Q6PKC3	2	{'PF00085': 2}
Q6PKG0	1	{'PF05383': 1}
Q6PKH6	1	{'PF00106': 1}
Q6PKX4	1	{'PF02174': 1}
Q6PL18	3	{'PF00439': 1, 'PF00004': 1, 'PF17862': 1}
Q6PL24	1	{'PF13897': 1}
Q6PL45	1	{'PF04089': 1}
Q6PML9	0	
Q6PP77	0	
Q6PRD1	1	{'PF00003': 1}
Q6PRD7	0	
Q6PUV4	0	
Q6PXP3	0	
Q6Q0C0	1	{'PF00097': 1}
Q6Q0C1	0	
Q6Q4G3	3	{'PF01433': 1, 'PF11838': 1, 'PF17900': 1}
Q6Q6R5	2	{'PF00412': 2}
Q6Q759	1	{'PF14874': 1}
Q6Q788	2	{'PF01442': 2}
Q6Q795	0	
Q6Q8B3	1	{'PF08205': 1}
Q6QAJ8	0	
Q6QEF8	1	{'PF08953': 1}
Q6QHC5	2	{'PF00487': 1, 'PF08557': 1}
Q6QHF9	1	{'PF01593': 1}
Q6QHK4	1	{'PF00010': 1}
Q6QN14	0	
Q6QNK2	1	{'PF13385': 1}
Q6QNY0	0	
Q6QNY1	0	
Q6R2W3	1	{'PF02023': 1}
Q6R327	5	{'PF14663': 1, 'PF14664': 1, 'PF14665': 1, 'PF14666': 1, 'PF14668': 1}
Q6R6M4	0	
Q6RFH5	0	
Q6RFH8	2	{'PF00046': 2}
Q6RI45	2	{'PF00439': 2}
Q6RSH7	1	{'PF01847': 1}
Q6RUI8	0	
Q6RVD6	0	
Q6RW13	0	
Q6S545	0	
Q6S5H5	0	
Q6S5L8	2	{'PF00017': 1, 'PF00640': 1}
Q6S8J3	0	
Q6S8J7	0	
Q6S9Z5	4	{'PF13913': 4}
Q6SA08	1	{'PF00069': 1}
Q6SJ93	1	{'PF13365': 1}
Q6SJ96	2	{'PF00352': 2}
Q6SPF0	1	{'PF00536': 1}
Q6STE5	1	{'PF02201': 1}
Q6SZW1	3	{'PF07647': 2, 'PF13676': 1}
Q6T310	1	{'PF00071': 1}
Q6T311	1	{'PF00025': 1}
Q6T423	0	
Q6T4P5	0	
Q6T4R5	0	
Q6TCH4	0	
Q6TCH7	0	
Q6TDP4	2	{'PF00651': 1, 'PF07707': 1}
Q6TDU7	1	{'PF12366': 1}
Q6TFL3	0	
Q6TFL4	2	{'PF00651': 1, 'PF07707': 1}
Q6TGC4	2	{'PF08526': 1, 'PF08527': 1}
Q6U736	0	
Q6U7Q0	7	{'PF00096': 7}
Q6U841	1	{'PF07565': 1}
Q6U949	0	
Q6UB28	1	{'PF00557': 1}
Q6UB35	2	{'PF00763': 1, 'PF02882': 1}
Q6UB98	0	
Q6UB99	0	
Q6UDR6	1	{'PF00014': 1}
Q6UE05	0	
Q6ULP2	0	
Q6UN15	0	
Q6UQ28	0	
Q6URK8	0	
Q6UUV7	0	
Q6UUV9	0	
Q6UVJ0	1	{'PF16531': 1}
Q6UVK1	15	{'PF02210': 2, 'PF16184': 13}
Q6UVM3	0	
Q6UVW9	1	{'PF00059': 1}
Q6UVY6	3	{'PF01082': 1, 'PF03351': 1, 'PF03712': 1}
Q6UW01	1	{'PF00386': 1}
Q6UW02	1	{'PF00067': 1}
Q6UW10	0	
Q6UW15	1	{'PF00059': 1}
Q6UW32	0	
Q6UW49	0	
Q6UW56	0	
Q6UW60	2	{'PF00082': 1, 'PF16470': 1}
Q6UW63	1	{'PF00630': 1}
Q6UW68	1	{'PF13664': 1}
Q6UW78	0	
Q6UW88	0	
Q6UWB1	1	{'PF00041': 1}
Q6UWB4	1	{'PF00089': 1}
Q6UWD8	0	
Q6UWE0	2	{'PF07647': 1, 'PF13920': 1}
Q6UWE3	0	
Q6UWF3	0	
Q6UWF5	0	
Q6UWF7	0	
Q6UWF9	0	
Q6UWH4	0	
Q6UWH6	0	
Q6UWI2	0	
Q6UWI4	0	
Q6UWJ1	0	
Q6UWJ8	0	
Q6UWK7	0	
Q6UWL2	4	{'PF00084': 2, 'PF07645': 2}
Q6UWL6	3	{'PF07679': 1, 'PF08205': 1, 'PF13927': 1}
Q6UWM5	1	{'PF00188': 1}
Q6UWM7	1	{'PF00232': 1}
Q6UWM9	0	
Q6UWN0	1	{'PF00021': 1}
Q6UWN5	1	{'PF00021': 1}
Q6UWN8	1	{'PF00050': 1}
Q6UWP2	1	{'PF00106': 1}
Q6UWP7	0	
Q6UWP8	0	
Q6UWQ5	1	{'PF00062': 1}
Q6UWQ7	0	
Q6UWR7	0	
Q6UWS5	0	
Q6UWT2	0	
Q6UWT4	0	
Q6UWU2	1	{'PF01301': 1}
Q6UWU4	0	
Q6UWV2	1	{'PF07686': 1}
Q6UWV6	0	
Q6UWV7	0	
Q6UWW0	1	{'PF00061': 1}
Q6UWW8	1	{'PF00135': 1}
Q6UWW9	0	
Q6UWX4	1	{'PF03024': 1}
Q6UWY0	0	
Q6UWY2	1	{'PF00089': 1}
Q6UWY5	0	
Q6UWZ7	0	
Q6UX01	0	
Q6UX04	1	{'PF00160': 1}
Q6UX06	0	
Q6UX07	1	{'PF00106': 1}
Q6UX15	1	{'PF00059': 1}
Q6UX27	1	{'PF13895': 1}
Q6UX34	0	
Q6UX39	0	
Q6UX40	0	
Q6UX41	1	{'PF07686': 1}
Q6UX46	0	
Q6UX52	2	{'PF17736': 2}
Q6UX53	1	{'PF08241': 1}
Q6UX65	0	
Q6UX68	0	
Q6UX71	0	
Q6UX72	0	
Q6UX73	0	
Q6UX82	1	{'PF00021': 1}
Q6UX98	0	
Q6UXA7	0	
Q6UXB0	0	
Q6UXB1	0	
Q6UXB2	0	
Q6UXB3	1	{'PF00087': 1}
Q6UXB4	1	{'PF00059': 1}
Q6UXB8	1	{'PF00188': 1}
Q6UXC1	6	{'PF00629': 6}
Q6UXD1	0	
Q6UXD5	6	{'PF00084': 5, 'PF00431': 1}
Q6UXD7	0	
Q6UXE8	1	{'PF07686': 1}
Q6UXF1	0	
Q6UXF7	2	{'PF00059': 1, 'PF00188': 1}
Q6UXG2	0	
Q6UXG3	1	{'PF07686': 1}
Q6UXG8	1	{'PF07686': 1}
Q6UXH0	0	
Q6UXH1	2	{'PF07645': 2}
Q6UXH8	1	{'PF07645': 1}
Q6UXH9	5	{'PF00084': 2, 'PF00089': 1, 'PF00431': 1, 'PF00008': 1}
Q6UXI7	3	{'PF00092': 2, 'PF03815': 1}
Q6UXI9	4	{'PF00629': 1, 'PF07645': 2, 'PF12947': 1}
Q6UXK2	0	
Q6UXK5	1	{'PF07679': 1}
Q6UXL0	1	{'PF09294': 1}
Q6UXM1	3	{'PF07679': 2, 'PF13927': 1}
Q6UXN2	1	{'PF07686': 1}
Q6UXN7	0	
Q6UXN8	1	{'PF00059': 1}
Q6UXN9	0	
Q6UXP3	0	
Q6UXP7	0	
Q6UXP9	0	
Q6UXQ4	0	
Q6UXQ8	0	
Q6UXR4	2	{'PF00079': 2}
Q6UXR6	0	
Q6UXR8	0	
Q6UXS0	1	{'PF00059': 1}
Q6UXS9	2	{'PF00619': 1, 'PF00656': 1}
Q6UXT8	0	
Q6UXT9	0	
Q6UXU0	0	
Q6UXU4	0	
Q6UXU6	0	
Q6UXV0	2	{'PF02351': 2}
Q6UXV1	0	
Q6UXV3	0	
Q6UXV4	0	
Q6UXX5	1	{'PF00092': 1}
Q6UXX9	1	{'PF15913': 1}
Q6UXY1	1	{'PF14604': 1}
Q6UXY8	1	{'PF07810': 1}
Q6UXZ0	1	{'PF07679': 1}
Q6UXZ3	1	{'PF07686': 1}
Q6UXZ4	5	{'PF00090': 2, 'PF00531': 1, 'PF07679': 1, 'PF17217': 1}
Q6UY01	0	
Q6UY09	3	{'PF13927': 3}
Q6UY11	4	{'PF00008': 3, 'PF12661': 1}
Q6UY13	0	
Q6UY14	8	{'PF00090': 1, 'PF08686': 1, 'PF19030': 5, 'PF19236': 1}
Q6UY18	1	{'PF07679': 1}
Q6UY27	0	
Q6UYE1	0	
Q6V0I7	37	{'PF00028': 32, 'PF02210': 2, 'PF07645': 2, 'PF12661': 1}
Q6V0L0	1	{'PF00067': 1}
Q6V1P9	24	{'PF00028': 24}
Q6V1X1	1	{'PF00326': 1}
Q6V702	0	
Q6V9R5	7	{'PF00096': 7}
Q6VAB6	2	{'PF07714': 1, 'PF13543': 1}
Q6VB84	1	{'PF00250': 1}
Q6VEQ5	1	{'PF11945': 1}
Q6VMQ6	1	{'PF16794': 1}
Q6VN20	2	{'PF08513': 1, 'PF10607': 1}
Q6VUC0	0	
Q6VVB1	1	{'PF14634': 1}
Q6VVX0	1	{'PF00067': 1}
Q6VY07	0	
Q6W0C5	0	
Q6W2J9	1	{'PF16553': 1}
Q6W349	0	
Q6W3E5	0	
Q6W4X9	8	{'PF00094': 3, 'PF01826': 2, 'PF08742': 3}
Q6W5P4	0	
Q6WBX8	0	
Q6WCQ1	2	{'PF00169': 2}
Q6WKZ4	1	{'PF00168': 1}
Q6WN34	4	{'PF00093': 3, 'PF19548': 1}
Q6WQI6	0	
Q6WRI0	12	{'PF07679': 6, 'PF13927': 6}
Q6WRX3	0	
Q6X4T0	0	
Q6X4U4	0	
Q6X4W1	0	
Q6X784	0	
Q6X9E4	1	{'PF12937': 1}
Q6XCG6	0	
Q6XD76	1	{'PF00010': 1}
Q6XE24	2	{'PF00076': 2}
Q6XE38	1	{'PF01099': 1}
Q6XLA1	0	
Q6XPR3	1	{'PF01023': 1}
Q6XPS3	1	{'PF10409': 1}
Q6XQN6	2	{'PF17767': 1, 'PF17956': 1}
Q6XR72	0	
Q6XUX3	1	{'PF07714': 1}
Q6XXX2	0	
Q6XYB7	1	{'PF00046': 1}
Q6XYQ8	2	{'PF00168': 2}
Q6XZB0	1	{'PF00151': 1}
Q6XZF7	7	{'PF00621': 1, 'PF03114': 1, 'PF07653': 1, 'PF14604': 1, 'PF00018': 3}
Q6Y1H2	0	
Q6Y288	0	
Q6Y2X3	2	{'PF00226': 1, 'PF14901': 1}
Q6Y7W6	1	{'PF02213': 1}
Q6YBV0	0	
Q6YFQ2	1	{'PF02297': 1}
Q6YHK3	4	{'PF01835': 1, 'PF07677': 1, 'PF17791': 1, 'PF07703': 1}
Q6YHU6	0	
Q6YI46	0	
Q6YN16	2	{'PF00106': 1, 'PF02036': 1}
Q6YP21	1	{'PF00155': 1}
Q6ZMB0	0	
Q6ZMB5	0	
Q6ZMC9	1	{'PF07686': 1}
Q6ZMD2	0	
Q6ZMG9	2	{'PF00046': 1, 'PF03798': 1}
Q6ZMH5	0	
Q6ZMI0	0	
Q6ZMI3	0	
Q6ZMJ2	1	{'PF00530': 1}
Q6ZMJ4	1	{'PF15036': 1}
Q6ZMK1	0	
Q6ZMM2	3	{'PF00090': 1, 'PF01759': 1, 'PF19236': 1}
Q6ZMN7	3	{'PF00595': 2, 'PF13923': 1}
Q6ZMN8	1	{'PF00134': 1}
Q6ZMP0	9	{'PF00090': 1, 'PF08686': 1, 'PF19030': 6, 'PF19236': 1}
Q6ZMQ8	1	{'PF07714': 1}
Q6ZMR3	2	{'PF00056': 1, 'PF02866': 1}
Q6ZMR5	1	{'PF00089': 1}
Q6ZMS4	12	{'PF00096': 12}
Q6ZMS7	0	
Q6ZMT1	2	{'PF00130': 1, 'PF14604': 1}
Q6ZMT4	3	{'PF00628': 1, 'PF02373': 1, 'PF17811': 1}
Q6ZMT9	1	{'PF00531': 1}
Q6ZMU1	0	
Q6ZMU5	2	{'PF00643': 1, 'PF15227': 1}
Q6ZMV5	0	
Q6ZMV7	0	
Q6ZMV8	8	{'PF00096': 8}
Q6ZMV9	1	{'PF00225': 1}
Q6ZMW2	11	{'PF00096': 11}
Q6ZMW3	0	
Q6ZMY3	2	{'PF07500': 1, 'PF07744': 1}
Q6ZMY6	0	
Q6ZMY9	8	{'PF00096': 8}
Q6ZMZ0	2	{'PF01485': 2}
Q6ZMZ3	2	{'PF10541': 1, 'PF00435': 1}
Q6ZN01	1	{'PF02037': 1}
Q6ZN03	0	
Q6ZN04	3	{'PF00013': 2, 'PF13920': 1}
Q6ZN06	11	{'PF00096': 10, 'PF13912': 1}
Q6ZN08	13	{'PF00096': 12, 'PF13912': 1}
Q6ZN11	6	{'PF00096': 6}
Q6ZN16	3	{'PF00069': 1, 'PF13281': 1, 'PF19039': 1}
Q6ZN17	3	{'PF00098': 2, 'PF00313': 1}
Q6ZN18	0	
Q6ZN19	20	{'PF00096': 19, 'PF13912': 1}
Q6ZN28	0	
Q6ZN30	2	{'PF00096': 1, 'PF12874': 1}
Q6ZN32	1	{'PF00178': 1}
Q6ZN44	3	{'PF00531': 1, 'PF07679': 1, 'PF17217': 1}
Q6ZN54	2	{'PF00130': 1, 'PF13901': 1}
Q6ZN55	9	{'PF00096': 5, 'PF12874': 1, 'PF13894': 1, 'PF13912': 2}
Q6ZN57	13	{'PF00096': 13}
Q6ZN66	2	{'PF02263': 1, 'PF02841': 1}
Q6ZN68	0	
Q6ZN79	2	{'PF00096': 2}
Q6ZN84	2	{'PF14908': 1, 'PF18289': 1}
Q6ZN92	1	{'PF00692': 1}
Q6ZNA1	22	{'PF00096': 22}
Q6ZNA4	1	{'PF13639': 1}
Q6ZNA5	1	{'PF03351': 1}
Q6ZNB5	1	{'PF01834': 1}
Q6ZNB6	0	
Q6ZNB7	0	
Q6ZNC4	0	
Q6ZNC8	0	
Q6ZNE5	0	
Q6ZNE9	0	
Q6ZNF0	3	{'PF00149': 1, 'PF14008': 1, 'PF16656': 1}
Q6ZNG0	6	{'PF00096': 6}
Q6ZNG1	14	{'PF00096': 13, 'PF12874': 1}
Q6ZNG2	1	{'PF00046': 1}
Q6ZNG9	0	
Q6ZNH5	13	{'PF00096': 13}
Q6ZNI0	0	
Q6ZNJ1	1	{'PF14844': 1}
Q6ZNK6	0	
Q6ZNL6	4	{'PF00621': 1, 'PF01363': 1, 'PF00169': 2}
Q6ZNM6	0	
Q6ZNQ3	0	
Q6ZNR0	0	
Q6ZNW5	0	
Q6ZNX1	0	
Q6ZP01	1	{'PF00076': 1}
Q6ZP29	0	
Q6ZP65	0	
Q6ZP68	0	
Q6ZP80	0	
Q6ZP82	0	
Q6ZPA2	0	
Q6ZPB5	0	
Q6ZPD8	0	
Q6ZPD9	0	
Q6ZQN5	1	{'PF00250': 1}
Q6ZQN7	1	{'PF07648': 1}
Q6ZQQ2	0	
Q6ZQQ6	0	
Q6ZQR2	0	
Q6ZQT0	0	
Q6ZQT7	0	
Q6ZQV5	0	
Q6ZQW0	0	
Q6ZQX7	0	
Q6ZQY2	0	
Q6ZQY3	1	{'PF00282': 1}
Q6ZQY7	0	
Q6ZR03	0	
Q6ZR08	8	{'PF03028': 1, 'PF12774': 1, 'PF12775': 1, 'PF12780': 1, 'PF17852': 1, 'PF17857': 1, 'PF18198': 1, 'PF18199': 1}
Q6ZR37	2	{'PF00621': 1, 'PF16652': 1}
Q6ZR52	17	{'PF00096': 16, 'PF13912': 1}
Q6ZR54	0	
Q6ZR62	0	
Q6ZR85	0	
Q6ZRC1	0	
Q6ZRF7	2	{'PF00096': 2}
Q6ZRF8	2	{'PF00097': 1, 'PF00643': 1}
Q6ZRG5	0	
Q6ZRH7	0	
Q6ZRI0	10	{'PF00094': 4, 'PF01826': 1, 'PF05270': 1, 'PF08742': 4}
Q6ZRI6	0	
Q6ZRI8	1	{'PF00620': 1}
Q6ZRK6	0	
Q6ZRM9	0	
Q6ZRN7	0	
Q6ZRP0	0	
Q6ZRP5	0	
Q6ZRP7	3	{'PF00085': 1, 'PF18108': 1, 'PF18371': 1}
Q6ZRQ5	0	
Q6ZRR5	1	{'PF03798': 1}
Q6ZRR7	0	
Q6ZRS2	3	{'PF00176': 1, 'PF00271': 1, 'PF07529': 1}
Q6ZRS4	0	
Q6ZRT6	0	
Q6ZRU5	0	
Q6ZRV2	0	
Q6ZRV3	0	
Q6ZRX8	0	
Q6ZRY4	1	{'PF00076': 1}
Q6ZS02	0	
Q6ZS10	1	{'PF00059': 1}
Q6ZS11	0	
Q6ZS17	0	
Q6ZS27	7	{'PF00096': 7}
Q6ZS30	1	{'PF14844': 1}
Q6ZS46	0	
Q6ZS49	0	
Q6ZS52	0	
Q6ZS62	0	
Q6ZS72	0	
Q6ZS81	1	{'PF14844': 1}
Q6ZS82	0	
Q6ZS86	2	{'PF00370': 1, 'PF02782': 1}
Q6ZS92	0	
Q6ZSA7	0	
Q6ZSA8	0	
Q6ZSB3	0	
Q6ZSB9	8	{'PF00096': 5, 'PF00651': 1, 'PF13912': 2}
Q6ZSC3	0	
Q6ZSG1	1	{'PF13639': 1}
Q6ZSG2	0	
Q6ZSI9	1	{'PF01067': 1}
Q6ZSJ8	0	
Q6ZSJ9	0	
Q6ZSK4	0	
Q6ZSM3	0	
Q6ZSN1	0	
Q6ZSR3	0	
Q6ZSR6	0	
Q6ZSR9	0	
Q6ZSS3	5	{'PF00096': 5}
Q6ZSS7	0	
Q6ZST2	0	
Q6ZST4	1	{'PF00061': 1}
Q6ZSU1	1	{'PF00067': 1}
Q6ZSV7	0	
Q6ZSY5	1	{'PF03370': 1}
Q6ZSZ5	2	{'PF00621': 1, 'PF17838': 1}
Q6ZSZ6	0	
Q6ZT07	2	{'PF02893': 2}
Q6ZT12	1	{'PF18995': 1}
Q6ZT21	1	{'PF00149': 1}
Q6ZT52	1	{'PF14719': 1}
Q6ZT62	3	{'PF00620': 1, 'PF03114': 1, 'PF13242': 1}
Q6ZT77	2	{'PF00096': 2}
Q6ZT89	0	
