Pfam domain	Domain 1	Domain 2	Length Domain 1	Length Domain 2	Seq Id	RMSD	Prop aligned	Dist centroids (A)	Pocket 1	Pocket 2	PocketVec Similarity
PF01556	P25685_PF01556_164_323	Q9UDY4_PF01556_160_319	160	160	0.875	0.187	0.888889	1.414	P25685_PF01556_164_323_fpocket_1	Q9UDY4_PF01556_160_319_fpocket_4	0.887
PF01556	P25685_PF01556_164_323	Q9UDY4_PF01556_160_319	160	160	0.818	0.169	1.0	2.877	P25685_PF01556_164_323_fpocket_3	Q9UDY4_PF01556_160_319_fpocket_2	0.856
PF01556	P31689_PF01556_107_329	P59910_PF01556_140_299	223	160	0.385	0.35	1.0	1.192	P31689_PF01556_107_329_fpocket_12	P59910_PF01556_140_299_fpocket_6	0.78
PF01556	P31689_PF01556_107_329	Q8WW22_PF01556_108_330	223	223	0.706	0.227	1.0	4.596	P31689_PF01556_107_329_fpocket_13	Q8WW22_PF01556_108_330_fpocket_2	0.867
PF01556	P59910_PF01556_140_299	Q9UDY4_PF01556_160_319	160	160	0.765	0.344	1.0	4.524	P59910_PF01556_140_299_fpocket_2	Q9UDY4_PF01556_160_319_fpocket_4	0.782
PF01565	O00116_PF01565_206_348	Q15392_PF01565_71_203	143	133	0.273	0.646	1.0	4.807	O00116_PF01565_206_348_fpocket_7	Q15392_PF01565_71_203_fpocket_7	0.857
PF01565	O00116_PF01565_206_348	Q86WU2_PF01565_66_203	143	138	0.318	0.647	1.0	0.901	O00116_PF01565_206_348_fpocket_7	Q86WU2_PF01565_66_203_fpocket_7	0.869
PF01565	O00116_PF01565_206_348	Q86WU2_PF01565_66_203	143	138	0.348	1.159	1.0	1.245	O00116_PF01565_206_348_fpocket_8	Q86WU2_PF01565_66_203_fpocket_8	0.855
PF01565	O00116_PF01565_206_348	Q8N465_PF01565_100_239	143	140	0.35	0.776	1.0	3.182	O00116_PF01565_206_348_fpocket_7	Q8N465_PF01565_100_239_fpocket_5	0.84
PF01565	O00116_PF01565_206_348	Q8N465_PF01565_100_239	143	140	0.522	1.081	1.0	0.763	O00116_PF01565_206_348_fpocket_8	Q8N465_PF01565_100_239_fpocket_6	0.876
PF01565	Q15392_PF01565_71_203	Q86WU2_PF01565_66_203	133	138	0.421	0.685	1.0	4.886	Q15392_PF01565_71_203_fpocket_7	Q86WU2_PF01565_66_203_fpocket_7	0.856
PF01565	Q15392_PF01565_71_203	Q8N465_PF01565_100_239	133	140	0.158	1.408	1.0	1.646	Q15392_PF01565_71_203_fpocket_7	Q8N465_PF01565_100_239_fpocket_5	0.861
PF01565	Q86WU2_PF01565_66_203	Q8N465_PF01565_100_239	138	140	0.45	0.611	1.0	3.578	Q86WU2_PF01565_66_203_fpocket_7	Q8N465_PF01565_100_239_fpocket_5	0.852
PF01565	Q86WU2_PF01565_66_203	Q8N465_PF01565_100_239	138	140	0.429	0.534	1.0	0.702	Q86WU2_PF01565_66_203_fpocket_8	Q8N465_PF01565_100_239_fpocket_6	0.9
PF01571	P48728_PF01571_38_291	Q8NCN5_PF01571_462_739	254	278	0.25	0.725	0.952381	2.165	P48728_PF01571_38_291_fpocket_14	Q8NCN5_PF01571_462_739_fpocket_2	0.763
PF01571	P48728_PF01571_38_291	Q9UI17_PF01571_474_745	254	272	0.364	0.652	0.956522	4.364	P48728_PF01571_38_291_fpocket_14	Q9UI17_PF01571_474_745_fpocket_12	0.767
PF01571	P48728_PF01571_38_291	Q9UL12_PF01571_488_798	254	311	0.19	0.546	0.954545	2.681	P48728_PF01571_38_291_fpocket_14	Q9UL12_PF01571_488_798_fpocket_4	0.7969999999999999
PF01571	Q8NCN5_PF01571_462_739	Q9UI17_PF01571_474_745	278	272	0.261	1.197	1.0	4.598	Q8NCN5_PF01571_462_739_fpocket_2	Q9UI17_PF01571_474_745_fpocket_12	0.823
PF01571	Q8NCN5_PF01571_462_739	Q9UL12_PF01571_488_798	278	311	0.238	1.314	0.909091	3.193	Q8NCN5_PF01571_462_739_fpocket_2	Q9UL12_PF01571_488_798_fpocket_4	0.784
PF01571	Q9UI17_PF01571_474_745	Q9UL12_PF01571_488_798	272	311	0.409	0.72	1.0	2.134	Q9UI17_PF01571_474_745_fpocket_12	Q9UL12_PF01571_488_798_fpocket_4	0.851
PF01575	P51659_PF01575_480_601	P86397_PF01575_32_152	122	121	0.059	7.088	0.944444	4.191	P51659_PF01575_480_601_fpocket_2	P86397_PF01575_32_152_fpocket_11	0.802
PF01583	O43252_PF01583_51_209	O95340_PF01583_41_199	159	159	1.0	0.529	1.0	2.082	O43252_PF01583_51_209_fpocket_10	O95340_PF01583_41_199_fpocket_1	0.798
PF01583	O43252_PF01583_51_209	O95340_PF01583_41_199	159	159	0.846	0.259	0.866667	0.46	O43252_PF01583_51_209_fpocket_5	O95340_PF01583_41_199_fpocket_5	0.85
PF01588	P54577_PF01588_370_466	Q12904_PF01588_157_250	97	94	0.7	0.292	1.0	2.596	P54577_PF01588_370_466_fpocket_2	Q12904_PF01588_157_250_fpocket_4	0.904
PF01588	P54577_PF01588_370_466	Q12904_PF01588_157_250	97	94	0.789	0.18	1.0	2.041	P54577_PF01588_370_466_fpocket_5	Q12904_PF01588_157_250_fpocket_6	0.889
PF01590	O00408_PF01590_409_548	P35913_PF01590_252_429	140	178	0.308	0.817	1.0	2.355	O00408_PF01590_409_548_fpocket_1	P35913_PF01590_252_429_fpocket_1	0.784
PF01590	O00408_PF01590_409_548	Q9HCR9_PF01590_402_558	140	157	0.45	0.537	1.0	1.329	O00408_PF01590_409_548_fpocket_1	Q9HCR9_PF01590_402_558_fpocket_1	0.739
PF01590	P16499_PF01590_254_431	P35913_PF01590_252_429	178	178	0.818	0.207	0.916667	2.553	P16499_PF01590_254_431_fpocket_3	P35913_PF01590_252_429_fpocket_10	0.798
PF01590	P16499_PF01590_254_431	P51160_PF01590_256_433	178	178	0.636	0.215	0.916667	0.605	P16499_PF01590_254_431_fpocket_13	P51160_PF01590_256_433_fpocket_4	0.854
PF01590	P16499_PF01590_73_222	P51160_PF01590_75_224	150	150	0.714	0.373	0.84	0.492	P16499_PF01590_73_222_fpocket_1	P51160_PF01590_75_224_fpocket_1	0.855
PF01590	P16499_PF01590_73_222	Q9Y233_PF01590_266_412	150	147	0.571	0.584	0.8	2.516	P16499_PF01590_73_222_fpocket_1	Q9Y233_PF01590_266_412_fpocket_3	0.77
PF01590	P35913_PF01590_252_429	Q9HCR9_PF01590_402_558	178	157	0.471	0.623	1.0	1.671	P35913_PF01590_252_429_fpocket_1	Q9HCR9_PF01590_402_558_fpocket_1	0.791
PF01590	P51160_PF01590_75_224	Q9Y233_PF01590_266_412	150	147	0.476	0.856	0.954545	2.465	P51160_PF01590_75_224_fpocket_1	Q9Y233_PF01590_266_412_fpocket_3	0.754
PF01591	O60825_PF01591_26_249	P16118_PF01591_30_251	224	222	0.96	0.239	0.961538	6.116	O60825_PF01591_26_249_fpocket_1	P16118_PF01591_30_251_fpocket_1	0.868
PF01591	O60825_PF01591_26_249	Q16877_PF01591_28_249	224	222	0.923	0.315	1.0	2.909	O60825_PF01591_26_249_fpocket_1	Q16877_PF01591_28_249_fpocket_1	0.889
PF01591	P16118_PF01591_30_251	Q16875_PF01591_24_246	222	223	1.0	0.146	1.0	1.936	P16118_PF01591_30_251_fpocket_1	Q16875_PF01591_24_246_fpocket_1	0.876
PF01591	P16118_PF01591_30_251	Q16877_PF01591_28_249	222	222	1.0	0.162	1.0	4.275	P16118_PF01591_30_251_fpocket_1	Q16877_PF01591_28_249_fpocket_1	0.897
PF01591	Q16875_PF01591_24_246	Q16877_PF01591_28_249	223	222	1.0	0.152	1.0	4.484	Q16875_PF01591_24_246_fpocket_1	Q16877_PF01591_28_249_fpocket_1	0.8160000000000001
PF01593	O60341_PF01593_288_826	P21397_PF01593_23_460	539	438	0.6	0.611	1.0	1.919	O60341_PF01593_288_826_fpocket_1	P21397_PF01593_23_460_fpocket_1	0.879
PF01593	O60341_PF01593_288_826	P27338_PF01593_14_451	539	438	0.577	0.65	1.0	2.038	O60341_PF01593_288_826_fpocket_1	P27338_PF01593_14_451_fpocket_1	0.881
PF01593	O60341_PF01593_288_826	P50336_PF01593_12_471	539	460	0.583	1.758	1.0	1.304	O60341_PF01593_288_826_fpocket_1	P50336_PF01593_12_471_fpocket_22	0.775
PF01593	O60341_PF01593_288_826	Q8NB78_PF01593_392_820	539	429	0.72	0.355	0.96	1.035	O60341_PF01593_288_826_fpocket_1	Q8NB78_PF01593_392_820_fpocket_1	0.85
PF01593	P21397_PF01593_23_460	P27338_PF01593_14_451	438	438	0.893	0.117	1.0	0.397	P21397_PF01593_23_460_fpocket_1	P27338_PF01593_14_451_fpocket_1	0.958
PF01593	P21397_PF01593_23_460	P50336_PF01593_12_471	438	460	0.625	0.824	1.0	1.655	P21397_PF01593_23_460_fpocket_1	P50336_PF01593_12_471_fpocket_22	0.757
PF01593	P21397_PF01593_23_460	Q8NB78_PF01593_392_820	438	429	0.6	0.625	0.961538	0.945	P21397_PF01593_23_460_fpocket_1	Q8NB78_PF01593_392_820_fpocket_1	0.844
PF01593	P27338_PF01593_14_451	P50336_PF01593_12_471	438	460	0.667	0.867	1.0	1.677	P27338_PF01593_14_451_fpocket_1	P50336_PF01593_12_471_fpocket_22	0.757
PF01593	P27338_PF01593_14_451	Q8NB78_PF01593_392_820	438	429	0.64	0.636	0.961538	1.108	P27338_PF01593_14_451_fpocket_1	Q8NB78_PF01593_392_820_fpocket_1	0.844
PF01593	P50336_PF01593_12_471	Q8NB78_PF01593_392_820	460	429	0.067	4.94	0.882353	2.276	P50336_PF01593_12_471_fpocket_19	Q8NB78_PF01593_392_820_fpocket_23	0.7989999999999999
PF01593	P50336_PF01593_12_471	Q8NB78_PF01593_392_820	460	429	0.478	1.784	0.958333	0.936	P50336_PF01593_12_471_fpocket_22	Q8NB78_PF01593_392_820_fpocket_1	0.725
PF01596	P21964_PF01596_67_228	Q86VU5_PF01596_59_262	162	204	0.278	1.269	1.0	1.65	P21964_PF01596_67_228_fpocket_6	Q86VU5_PF01596_59_262_fpocket_1	0.835
PF01596	P21964_PF01596_67_228	Q8WZ04_PF01596_96_252	162	157	0.55	0.477	0.842105	3.277	P21964_PF01596_67_228_fpocket_6	Q8WZ04_PF01596_96_252_fpocket_3	0.782
PF01612	Q01780_PF01612_288_456	Q9NVH0_PF01612_79_259	169	181	0.5	1.816	0.933333	4.62	Q01780_PF01612_288_456_fpocket_3	Q9NVH0_PF01612_79_259_fpocket_6	0.796
PF01612	Q14191_PF01612_57_230	Q8N9H8_PF01612_379_569	174	191	0.688	1.462	1.0	0.892	Q14191_PF01612_57_230_fpocket_6	Q8N9H8_PF01612_379_569_fpocket_6	0.8029999999999999
PF01612	Q14191_PF01612_57_230	Q8NHP7_PF01612_80_280	174	201	0.154	4.62	0.866667	4.137	Q14191_PF01612_57_230_fpocket_6	Q8NHP7_PF01612_80_280_fpocket_1	0.769
PF01612	Q14191_PF01612_57_230	Q9NVH0_PF01612_79_259	174	181	0.933	0.572	1.0	4.709	Q14191_PF01612_57_230_fpocket_6	Q9NVH0_PF01612_79_259_fpocket_3	0.748
PF01612	Q14191_PF01612_57_230	Q9NVH0_PF01612_79_259	174	181	0.933	0.572	1.0	5.481	Q14191_PF01612_57_230_fpocket_6	Q9NVH0_PF01612_79_259_fpocket_6	0.8009999999999999
PF01612	Q8N9H8_PF01612_379_569	Q8NHP7_PF01612_80_280	191	201	0.25	5.001	0.875	3.912	Q8N9H8_PF01612_379_569_fpocket_6	Q8NHP7_PF01612_80_280_fpocket_1	0.7969999999999999
PF01612	Q8N9H8_PF01612_379_569	Q9NVH0_PF01612_79_259	191	181	0.625	1.521	1.0	4.308	Q8N9H8_PF01612_379_569_fpocket_6	Q9NVH0_PF01612_79_259_fpocket_3	0.75
PF01624	P20585_PF01624_230_343	P52701_PF01624_407_526	114	120	0.188	1.09	0.928571	4.279	P20585_PF01624_230_343_fpocket_2	P52701_PF01624_407_526_fpocket_5	0.786
PF01630	O43820_PF01630_24_353	P38567_PF01630_42_373	330	332	0.667	1.123	0.941176	4.14	O43820_PF01630_24_353_fpocket_5	P38567_PF01630_42_373_fpocket_7	0.775
PF01630	O43820_PF01630_24_353	Q12794_PF01630_25_355	330	331	0.565	0.549	0.947368	3.449	O43820_PF01630_24_353_fpocket_7	Q12794_PF01630_25_355_fpocket_2	0.775
PF01630	P38567_PF01630_42_373	Q12891_PF01630_29_362	332	334	0.846	0.503	1.0	6.119	P38567_PF01630_42_373_fpocket_14	Q12891_PF01630_29_362_fpocket_5	0.838
PF01630	P38567_PF01630_42_373	Q12891_PF01630_29_362	332	334	0.846	0.503	1.0	5.779	P38567_PF01630_42_373_fpocket_7	Q12891_PF01630_29_362_fpocket_5	0.8200000000000001
PF01630	P38567_PF01630_42_373	Q2M3T9_PF01630_41_373	332	333	0.471	0.684	1.0	3.459	P38567_PF01630_42_373_fpocket_7	Q2M3T9_PF01630_41_373_fpocket_13	0.75
PF01652	A6NMX2_PF01652_63_222	O60573_PF01652_55_214	160	160	0.6	1.017	0.9375	4.633	A6NMX2_PF01652_63_222_fpocket_1	O60573_PF01652_55_214_fpocket_1	0.83
PF01652	A6NMX2_PF01652_63_222	O60573_PF01652_55_214	160	160	0.75	0.3	1.0	1.589	A6NMX2_PF01652_63_222_fpocket_6	O60573_PF01652_55_214_fpocket_8	0.844
PF01652	A6NMX2_PF01652_63_222	P06730_PF01652_38_197	160	160	1.0	0.121	1.0	5.598	A6NMX2_PF01652_63_222_fpocket_1	P06730_PF01652_38_197_fpocket_1	0.887
PF01652	A6NMX2_PF01652_63_222	P06730_PF01652_38_197	160	160	1.0	0.089	0.9375	3.77	A6NMX2_PF01652_63_222_fpocket_6	P06730_PF01652_38_197_fpocket_1	0.875
PF01652	O60573_PF01652_55_214	P06730_PF01652_38_197	160	160	0.692	0.445	0.9375	3.145	O60573_PF01652_55_214_fpocket_1	P06730_PF01652_38_197_fpocket_1	0.8140000000000001
PF01652	O60573_PF01652_55_214	P06730_PF01652_38_197	160	160	0.692	0.252	0.954545	4.608	O60573_PF01652_55_214_fpocket_8	P06730_PF01652_38_197_fpocket_1	0.83
PF01661	A1Z1Q3_PF01661_88_201	Q460N3_PF01661_322_424	114	103	0.35	1.583	0.909091	1.889	A1Z1Q3_PF01661_88_201_fpocket_1	Q460N3_PF01661_322_424_fpocket_3	0.825
PF01661	A1Z1Q3_PF01661_88_201	Q460N5_PF01661_1245_1347	114	103	0.333	0.733	0.954545	1.725	A1Z1Q3_PF01661_88_201_fpocket_1	Q460N5_PF01661_1245_1347_fpocket_5	0.8280000000000001
PF01661	A1Z1Q3_PF01661_88_201	Q460N5_PF01661_820_937	114	118	0.522	0.622	1.0	1.209	A1Z1Q3_PF01661_88_201_fpocket_1	Q460N5_PF01661_820_937_fpocket_2	0.879
PF01661	A1Z1Q3_PF01661_88_201	Q8IXQ6_PF01661_136_255	114	120	0.545	0.574	1.0	0.588	A1Z1Q3_PF01661_88_201_fpocket_1	Q8IXQ6_PF01661_136_255_fpocket_1	0.907
PF01661	A1Z1Q3_PF01661_88_201	Q8IXQ6_PF01661_335_446	114	112	0.333	2.391	0.909091	1.021	A1Z1Q3_PF01661_88_201_fpocket_1	Q8IXQ6_PF01661_335_446_fpocket_5	0.8240000000000001
PF01661	A1Z1Q3_PF01661_88_201	Q9BQ69_PF01661_170_283	114	114	0.909	0.136	1.0	0.765	A1Z1Q3_PF01661_88_201_fpocket_1	Q9BQ69_PF01661_170_283_fpocket_3	0.88
PF01661	A1Z1Q3_PF01661_88_201	Q9NXN4_PF01661_72_185	114	114	0.583	0.724	0.923077	3.624	A1Z1Q3_PF01661_88_201_fpocket_5	Q9NXN4_PF01661_72_185_fpocket_5	0.8220000000000001
PF01661	Q460N3_PF01661_322_424	Q460N5_PF01661_1032_1148	103	117	0.267	0.451	0.882353	2.714	Q460N3_PF01661_322_424_fpocket_2	Q460N5_PF01661_1032_1148_fpocket_1	0.871
PF01661	Q460N3_PF01661_322_424	Q460N5_PF01661_1245_1347	103	103	0.765	0.235	1.0	3.333	Q460N3_PF01661_322_424_fpocket_2	Q460N5_PF01661_1245_1347_fpocket_1	0.893
PF01661	Q460N3_PF01661_322_424	Q460N5_PF01661_1245_1347	103	103	0.727	0.264	0.909091	3.032	Q460N3_PF01661_322_424_fpocket_3	Q460N5_PF01661_1245_1347_fpocket_5	0.866
PF01661	Q460N3_PF01661_322_424	Q460N5_PF01661_820_937	103	118	0.389	0.838	1.0	2.67	Q460N3_PF01661_322_424_fpocket_2	Q460N5_PF01661_820_937_fpocket_4	0.767
PF01661	Q460N3_PF01661_322_424	Q460N5_PF01661_820_937	103	118	0.333	0.952	0.913043	1.244	Q460N3_PF01661_322_424_fpocket_3	Q460N5_PF01661_820_937_fpocket_2	0.812
PF01661	Q460N3_PF01661_322_424	Q8IXQ6_PF01661_136_255	103	120	0.529	0.513	1.0	4.442	Q460N3_PF01661_322_424_fpocket_2	Q8IXQ6_PF01661_136_255_fpocket_2	0.8160000000000001
PF01661	Q460N3_PF01661_322_424	Q8IXQ6_PF01661_136_255	103	120	0.217	1.67	0.916667	2.048	Q460N3_PF01661_322_424_fpocket_3	Q8IXQ6_PF01661_136_255_fpocket_1	0.8160000000000001
PF01661	Q460N3_PF01661_322_424	Q8IXQ6_PF01661_335_446	103	112	0.647	0.291	1.0	2.357	Q460N3_PF01661_322_424_fpocket_2	Q8IXQ6_PF01661_335_446_fpocket_1	0.884
PF01661	Q460N3_PF01661_322_424	Q8IXQ6_PF01661_335_446	103	112	0.5	0.977	0.952381	0.975	Q460N3_PF01661_322_424_fpocket_3	Q8IXQ6_PF01661_335_446_fpocket_5	0.844
PF01661	Q460N3_PF01661_322_424	Q9BQ69_PF01661_170_283	103	114	0.368	1.603	0.904762	1.623	Q460N3_PF01661_322_424_fpocket_3	Q9BQ69_PF01661_170_283_fpocket_3	0.761
PF01661	Q460N3_PF01661_322_424	Q9Y530_PF01661_31_136	103	106	0.214	1.566	0.823529	2.748	Q460N3_PF01661_322_424_fpocket_2	Q9Y530_PF01661_31_136_fpocket_1	0.765
PF01661	Q460N5_PF01661_1032_1148	Q460N5_PF01661_1245_1347	117	103	0.312	0.46	0.941176	0.664	Q460N5_PF01661_1032_1148_fpocket_1	Q460N5_PF01661_1245_1347_fpocket_1	0.876
PF01661	Q460N5_PF01661_1032_1148	Q460N5_PF01661_820_937	117	118	0.438	0.885	0.888889	0.752	Q460N5_PF01661_1032_1148_fpocket_1	Q460N5_PF01661_820_937_fpocket_4	0.742
PF01661	Q460N5_PF01661_1032_1148	Q8IXQ6_PF01661_136_255	117	120	0.312	0.59	0.933333	1.772	Q460N5_PF01661_1032_1148_fpocket_1	Q8IXQ6_PF01661_136_255_fpocket_2	0.8260000000000001
PF01661	Q460N5_PF01661_1032_1148	Q8IXQ6_PF01661_335_446	117	112	0.467	0.38	0.882353	0.416	Q460N5_PF01661_1032_1148_fpocket_1	Q8IXQ6_PF01661_335_446_fpocket_1	0.885
PF01661	Q460N5_PF01661_1032_1148	Q9BQ69_PF01661_170_283	117	114	0.5	0.633	0.928571	3.62	Q460N5_PF01661_1032_1148_fpocket_1	Q9BQ69_PF01661_170_283_fpocket_1	0.8089999999999999
PF01661	Q460N5_PF01661_1032_1148	Q9NXN4_PF01661_72_185	117	114	0.25	0.575	0.941176	4.687	Q460N5_PF01661_1032_1148_fpocket_1	Q9NXN4_PF01661_72_185_fpocket_6	0.804
PF01661	Q460N5_PF01661_1032_1148	Q9Y530_PF01661_31_136	117	106	0.267	2.088	0.882353	2.298	Q460N5_PF01661_1032_1148_fpocket_1	Q9Y530_PF01661_31_136_fpocket_1	0.78
PF01661	Q460N5_PF01661_1245_1347	Q460N5_PF01661_820_937	103	118	0.444	0.9	1.0	1.045	Q460N5_PF01661_1245_1347_fpocket_1	Q460N5_PF01661_820_937_fpocket_4	0.742
PF01661	Q460N5_PF01661_1245_1347	Q460N5_PF01661_820_937	103	118	0.304	0.968	1.0	2.708	Q460N5_PF01661_1245_1347_fpocket_5	Q460N5_PF01661_820_937_fpocket_2	0.815
PF01661	Q460N5_PF01661_1245_1347	Q8IXQ6_PF01661_136_255	103	120	0.4	0.573	1.0	1.219	Q460N5_PF01661_1245_1347_fpocket_1	Q8IXQ6_PF01661_136_255_fpocket_2	0.83
PF01661	Q460N5_PF01661_1245_1347	Q8IXQ6_PF01661_136_255	103	120	0.217	0.965	0.958333	2.118	Q460N5_PF01661_1245_1347_fpocket_5	Q8IXQ6_PF01661_136_255_fpocket_1	0.821
PF01661	Q460N5_PF01661_1245_1347	Q8IXQ6_PF01661_335_446	103	112	0.647	0.339	1.0	1.057	Q460N5_PF01661_1245_1347_fpocket_1	Q8IXQ6_PF01661_335_446_fpocket_1	0.882
PF01661	Q460N5_PF01661_1245_1347	Q8IXQ6_PF01661_335_446	103	112	0.55	1.046	0.909091	2.325	Q460N5_PF01661_1245_1347_fpocket_5	Q8IXQ6_PF01661_335_446_fpocket_5	0.792
PF01661	Q460N5_PF01661_1245_1347	Q9BQ69_PF01661_170_283	103	114	0.357	0.69	1.0	3.021	Q460N5_PF01661_1245_1347_fpocket_1	Q9BQ69_PF01661_170_283_fpocket_1	0.766
PF01661	Q460N5_PF01661_1245_1347	Q9BQ69_PF01661_170_283	103	114	0.35	0.76	0.952381	2.218	Q460N5_PF01661_1245_1347_fpocket_5	Q9BQ69_PF01661_170_283_fpocket_3	0.751
PF01661	Q460N5_PF01661_1245_1347	Q9NXN4_PF01661_72_185	103	114	0.471	0.649	1.0	4.105	Q460N5_PF01661_1245_1347_fpocket_1	Q9NXN4_PF01661_72_185_fpocket_6	0.8049999999999999
PF01661	Q460N5_PF01661_1245_1347	Q9Y530_PF01661_31_136	103	106	0.133	1.603	0.882353	2.812	Q460N5_PF01661_1245_1347_fpocket_1	Q9Y530_PF01661_31_136_fpocket_1	0.749
PF01661	Q460N5_PF01661_820_937	Q8IXQ6_PF01661_136_255	118	120	0.739	0.186	1.0	1.085	Q460N5_PF01661_820_937_fpocket_2	Q8IXQ6_PF01661_136_255_fpocket_1	0.908
PF01661	Q460N5_PF01661_820_937	Q8IXQ6_PF01661_136_255	118	120	0.556	0.702	1.0	1.894	Q460N5_PF01661_820_937_fpocket_4	Q8IXQ6_PF01661_136_255_fpocket_2	0.789
PF01661	Q460N5_PF01661_820_937	Q8IXQ6_PF01661_335_446	118	112	0.381	1.252	0.913043	0.811	Q460N5_PF01661_820_937_fpocket_2	Q8IXQ6_PF01661_335_446_fpocket_5	0.829
PF01661	Q460N5_PF01661_820_937	Q8IXQ6_PF01661_335_446	118	112	0.353	0.782	1.0	0.84	Q460N5_PF01661_820_937_fpocket_4	Q8IXQ6_PF01661_335_446_fpocket_1	0.752
PF01661	Q460N5_PF01661_820_937	Q9BQ69_PF01661_170_283	118	114	0.619	0.581	1.0	1.334	Q460N5_PF01661_820_937_fpocket_2	Q9BQ69_PF01661_170_283_fpocket_3	0.8089999999999999
PF01661	Q460N5_PF01661_820_937	Q9BQ69_PF01661_170_283	118	114	0.571	0.85	1.0	3.675	Q460N5_PF01661_820_937_fpocket_4	Q9BQ69_PF01661_170_283_fpocket_1	0.77
PF01661	Q460N5_PF01661_820_937	Q9NXN4_PF01661_72_185	118	114	0.333	0.821	1.0	5.016	Q460N5_PF01661_820_937_fpocket_4	Q9NXN4_PF01661_72_185_fpocket_6	0.726
PF01661	Q460N5_PF01661_820_937	Q9Y530_PF01661_31_136	118	106	0.067	1.858	0.833333	2.056	Q460N5_PF01661_820_937_fpocket_4	Q9Y530_PF01661_31_136_fpocket_1	0.731
PF01661	Q8IXQ6_PF01661_136_255	Q8IXQ6_PF01661_335_446	120	112	0.429	2.444	0.916667	1.283	Q8IXQ6_PF01661_136_255_fpocket_1	Q8IXQ6_PF01661_335_446_fpocket_5	0.8
PF01661	Q8IXQ6_PF01661_136_255	Q8IXQ6_PF01661_335_446	120	112	0.471	0.444	1.0	2.125	Q8IXQ6_PF01661_136_255_fpocket_2	Q8IXQ6_PF01661_335_446_fpocket_1	0.854
PF01661	Q8IXQ6_PF01661_136_255	Q9BQ69_PF01661_170_283	120	114	0.571	0.543	1.0	0.98	Q8IXQ6_PF01661_136_255_fpocket_1	Q9BQ69_PF01661_170_283_fpocket_3	0.887
PF01661	Q8IXQ6_PF01661_136_255	Q9BQ69_PF01661_170_283	120	114	0.467	0.581	1.0	1.948	Q8IXQ6_PF01661_136_255_fpocket_2	Q9BQ69_PF01661_170_283_fpocket_1	0.8180000000000001
PF01661	Q8IXQ6_PF01661_136_255	Q9NXN4_PF01661_72_185	120	114	0.333	0.502	1.0	3.182	Q8IXQ6_PF01661_136_255_fpocket_2	Q9NXN4_PF01661_72_185_fpocket_6	0.79
PF01661	Q8IXQ6_PF01661_136_255	Q9Y530_PF01661_31_136	120	106	0.077	1.809	0.866667	2.872	Q8IXQ6_PF01661_136_255_fpocket_2	Q9Y530_PF01661_31_136_fpocket_1	0.736
PF01661	Q8IXQ6_PF01661_335_446	Q9BQ69_PF01661_170_283	112	114	0.588	0.485	1.0	3.993	Q8IXQ6_PF01661_335_446_fpocket_1	Q9BQ69_PF01661_170_283_fpocket_1	0.81
PF01661	Q8IXQ6_PF01661_335_446	Q9BQ69_PF01661_170_283	112	114	0.333	2.39	0.904762	0.884	Q8IXQ6_PF01661_335_446_fpocket_5	Q9BQ69_PF01661_170_283_fpocket_3	0.777
PF01661	Q8IXQ6_PF01661_335_446	Q9NXN4_PF01661_72_185	112	114	0.471	0.468	1.0	5.06	Q8IXQ6_PF01661_335_446_fpocket_1	Q9NXN4_PF01661_72_185_fpocket_6	0.8240000000000001
PF01661	Q8IXQ6_PF01661_335_446	Q9Y530_PF01661_31_136	112	106	0.357	1.526	0.823529	2.171	Q8IXQ6_PF01661_335_446_fpocket_1	Q9Y530_PF01661_31_136_fpocket_1	0.745
PF01661	Q8IXQ6_PF01661_335_446	Q9Y530_PF01661_31_136	112	106	0.25	1.225	0.842105	3.013	Q8IXQ6_PF01661_335_446_fpocket_5	Q9Y530_PF01661_31_136_fpocket_6	0.771
PF01661	Q9BQ69_PF01661_170_283	Q9NXN4_PF01661_72_185	114	114	0.357	0.355	1.0	1.743	Q9BQ69_PF01661_170_283_fpocket_1	Q9NXN4_PF01661_72_185_fpocket_6	0.839
PF01661	Q9BQ69_PF01661_170_283	Q9Y530_PF01661_31_136	114	106	0.077	1.588	0.928571	5.015	Q9BQ69_PF01661_170_283_fpocket_1	Q9Y530_PF01661_31_136_fpocket_1	0.8160000000000001
PF01712	O00142_PF01712_53_265	O95299_PF01712_60_288	213	229	0.632	1.25	1.0	5.178	O00142_PF01712_53_265_fpocket_1	O95299_PF01712_60_288_fpocket_1	0.727
PF01712	O00142_PF01712_53_265	P27707_PF01712_24_258	213	235	0.85	0.345	1.0	1.893	O00142_PF01712_53_265_fpocket_1	P27707_PF01712_24_258_fpocket_1	0.866
PF01712	O00142_PF01712_53_265	Q16854_PF01712_41_275	213	235	0.9	0.379	1.0	1.87	O00142_PF01712_53_265_fpocket_1	Q16854_PF01712_41_275_fpocket_1	0.87
PF01712	O95299_PF01712_60_288	P27707_PF01712_24_258	229	235	0.682	1.264	1.0	3.452	O95299_PF01712_60_288_fpocket_1	P27707_PF01712_24_258_fpocket_1	0.718
PF01712	O95299_PF01712_60_288	Q16854_PF01712_41_275	229	235	0.632	1.242	1.0	5.521	O95299_PF01712_60_288_fpocket_1	Q16854_PF01712_41_275_fpocket_1	0.75
PF01712	O95299_PF01712_60_288	Q16854_PF01712_41_275	229	235	0.231	2.202	0.857143	5.078	O95299_PF01712_60_288_fpocket_15	Q16854_PF01712_41_275_fpocket_3	0.767
