Kinase pair (UniprotID1 - UniprotID2)	Max. TM-Score	Max. Seq. Id.	PocketVec distance	Exp. Prof. Jaccard Similarity
P36897-Q8NEV1	0.84477	33.054	0.1688	0.0
P36897-Q8TD08	0.91658	33.871	0.1782	0.0
P36897-Q8TDX7	0.91398	35.366	0.1944	0.0
P36897-Q92918	0.81992	31.148	0.1996	0.0
P36897-Q96GD4	0.91497	34.746	0.2318	0.0
P36897-Q96L34	0.81766	32.927	0.191	0.0
P36897-Q96NX5	0.86762	36.777	0.1958	0.0
P36897-Q96RR4	0.82665	35.102	0.2217	0.0
P36897-Q9H093	0.86591	29.114	0.1828	0.0
P36897-Q9H0K1	0.82495	32.922	0.199	0.0
P36897-Q9H2K8	0.91717	30.612	0.1798	0.0
P36897-Q9HAZ1	0.90961	35.95	0.2194	0.0
P36897-Q9NQU5	0.8797	34.052	0.1894	0.0
P36897-Q9NSY1	0.8111	35.685	0.1884	0.0
P36897-Q9P289	0.86107	36.17	0.199	0.0
P36897-Q9UBE8	0.86348	33.197	0.2192	0.0
P36897-Q9UK32	0.90955	34.426	0.202	0.0
P36897-Q9UKE5	0.84263	32.773	0.1964	0.0
P36897-Q9UL54	0.90216	33.065	0.1951	0.0
P36897-Q9UPZ9	0.90215	36.508	0.1728	0.0
P36897-Q9Y243	0.92601	32.787	0.1768	0.0
P36897-Q9Y2K2	0.91476	34.524	0.1855	0.0
P36897-Q9Y572	0.90717	34.286	0.1996	0.0
P36897-Q9Y5S2	0.89562	32.653	0.1994	0.0
P36897-Q9Y616	0.90422	30.952	0.2142	0.0
P36897-Q9Y6E0	0.87253	31.034	0.1676	0.0
P45983-P45984	0.81853	36.667	0.1827	0.0
P45983-P49137	0.84855	32.389	0.2035	0.0
P45983-P49759	0.87114	28.112	0.202	0.0
P45983-P49760	0.90517	35.628	0.2684	0.0
P45983-P49761	0.90087	29.796	0.2003	0.0
P45983-P49840	0.84256	32.78	0.2028	0.0
P45983-P49841	0.8769	39.269	0.1953	0.0
P45983-P50613	0.91568	35.772	0.2245	0.0
P45983-P50750	0.86497	31.579	0.2019	0.0
P45983-P51817	0.90083	33.75	0.1773	0.0
P45983-P53350	0.87375	31.474	0.1878	0.0
P45983-P53779	0.90276	37.302	0.1813	0.0
P45983-P68400	0.91005	35.772	0.2121	0.0
P45983-Q00526	0.88904	34.31	0.1712	0.0
P45983-Q00535	0.8708	34.728	0.2225	0.0
P45983-Q00536	0.81084	34.694	0.1988	0.0
P45983-Q02156	0.88043	36.134	0.2247	0.0
P45983-Q02750	0.8499	35.169	0.2001	0.0
P45983-Q04759	0.91819	47.984	0.1775	0.0
P45983-Q05655	0.89723	29.134	0.1716	0.0
P45983-Q13043	0.86418	30.131	0.1731	0.0
P45983-Q13131	0.91286	31.301	0.1788	0.0
P45983-Q13177	0.88845	28.745	0.1683	0.0
P45983-Q13188	0.86284	29.839	0.1855	0.0
P45983-Q13464	0.92212	44.488	0.1344	0.0
P45983-Q13555	0.89431	35.772	0.1661	0.0
P45983-Q13557	0.9158	45.161	0.1842	0.0
P45983-Q13627	0.86747	31.148	0.1961	0.0
P45983-Q13873	0.88086	30.612	0.1707	0.0
P45983-Q13976	0.88666	35.865	0.1577	0.0
P45983-Q14004	0.83542	36.441	0.1733	0.0
P45983-Q14680	0.90184	32.787	0.1848	0.0
P45983-Q15131	0.85906	44.531	0.1534	0.0
P45983-Q15759	0.90117	33.75	0.2074	0.0
P45983-Q15831	0.91117	32.759	0.1883	0.0
P45983-Q16512	0.88447	31.276	0.2091	0.0
P45983-Q16513	0.81205	36.585	0.2149	0.0
P45983-Q16539	0.85954	33.197	0.221	0.0
P45983-Q16644	0.85677	32.245	0.1715	0.0
P45983-Q2M2I8	0.81705	34.722	0.2159	0.0
P45983-Q5VT25	0.81663	33.195	0.1984	0.0
P45983-Q6A1A2	0.90851	35.223	0.1919	0.0
P45983-Q6P5Z2	0.91136	35.484	0.1693	0.0
P45983-Q6PHR2	0.86222	26.423	0.2095	0.0
P45983-Q7KZI7	0.8556	34.538	0.144	0.0
P45983-Q7L7X3	0.87675	32.114	0.1644	0.0
P45983-Q8N4C8	0.92482	33.061	0.1898	0.0
P45983-Q8NEV1	0.8177	34.568	0.1803	0.0
P45983-Q8TD08	0.91583	36.864	0.204	0.0
P45983-Q8TDX7	0.91285	36.327	0.1852	0.0
P45983-Q92918	0.90942	36.327	0.1891	0.0
P45983-Q96GD4	0.91096	36.735	0.2082	0.0
P45983-Q96L34	0.86577	30.213	0.2033	0.0
P45983-Q96NX5	0.90968	37.143	0.2294	0.0
P45983-Q96RR4	0.90975	35.135	0.2101	0.0
P45983-Q9H093	0.86645	36.437	0.1963	0.0
P45983-Q9H0K1	0.87271	32.669	0.1923	0.0
P45983-Q9H2K8	0.85064	34.454	0.2362	0.0
P45983-Q9HAZ1	0.86336	38.776	0.2209	0.0
P45983-Q9NQU5	0.85961	31.915	0.1611	0.0
P45983-Q9NSY1	0.86492	37.398	0.1727	0.0
P45983-Q9P289	0.84728	31.197	0.1902	0.0
P45983-Q9UBE8	0.84259	34.615	0.1413	0.0
P45983-Q9UK32	0.82524	32.78	0.1044	0.0
P45983-Q9UKE5	0.84418	35.772	0.1965	0.0
P45983-Q9UL54	0.81971	28.163	0.1463	0.0
P45983-Q9UPZ9	0.82292	29.555	0.1697	0.0
P45983-Q9Y243	0.87625	28.807	0.1686	0.0
P45983-Q9Y2K2	0.85511	33.18	0.1834	0.0
P45983-Q9Y572	0.84123	35.102	0.177	0.0
P45983-Q9Y5S2	0.84227	34.298	0.179	0.0
P45983-Q9Y616	0.83576	38.914	0.1778	0.0
P45983-Q9Y6E0	0.8369	36.709	0.1944	0.0
P45984-P49137	0.81895	34.685	0.1724	0.0
P45984-P49759	0.82044	32.51	0.1586	0.0
P45984-P49760	0.76116	29.87	0.1551	0.0
P45984-P49761	0.86054	33.058	0.2298	0.0
P45984-P49840	0.86508	31.933	0.1265	0.0
P45984-P49841	0.89665	40.637	0.1971	0.0
P45984-P50613	0.91394	51.822	0.1635	0.0
P45984-P50750	0.83914	30.252	0.1799	0.0
P45984-P51817	0.83769	30.328	0.1823	0.0
P45984-P53350	0.76554	29.583	0.1185	0.0
P45984-P53779	0.82409	28.512	0.1397	0.0
P45984-P68400	0.84809	31.441	0.185	0.0
P45984-Q00526	0.85332	34.498	0.1412	0.0
P45984-Q00535	0.85371	27.542	0.1672	0.0
P45984-Q00536	0.83403	28.631	0.1919	0.0
P45984-Q02156	0.81885	27.381	0.1489	0.0
P45984-Q02750	0.83704	30.738	0.1799	0.0
P45984-Q04759	0.82528	33.2	0.1834	0.0
P45984-Q05655	0.84051	27.2	0.1552	0.0
P45984-Q13043	0.81803	34.052	0.1913	0.0
P45984-Q13131	0.8157	31.95	0.1907	0.0
P45984-Q13177	0.82765	27.935	0.1484	0.0
P45984-Q13188	0.82894	34.764	0.1341	0.0
P45984-Q13464	0.82672	34.498	0.1566	0.0
P45984-Q13555	0.83824	31.78	0.1785	0.0
P45984-Q13557	0.86293	30.894	0.1497	0.0
P45984-Q13627	0.86555	28.692	0.2209	0.0
P45984-Q13873	0.82042	31.76	0.1699	0.0
P45984-Q13976	0.81853	31.818	0.1716	0.0
P45984-Q14004	0.90918	34.413	0.2044	0.0
P45984-Q14680	0.83962	34.538	0.2304	0.0
P45984-Q15131	0.89063	34.31	0.2166	0.0
P45984-Q15759	0.85267	33.613	0.2083	0.0
P45984-Q15831	0.90563	34.615	0.1666	0.0
P45984-Q16512	0.8617	28.689	0.2104	0.0
P45984-Q16513	0.86739	31.507	0.1714	0.0
P45984-Q16539	0.90135	32.927	0.1779	0.0
P45984-Q16644	0.87898	31.301	0.1869	0.0
P45984-Q2M2I8	0.88985	33.473	0.2066	0.0
P45984-Q5VT25	0.91404	36.066	0.2032	0.0
P45984-Q6A1A2	0.90295	32.099	0.21	0.0
P45984-Q6P5Z2	0.85151	37.849	0.2118	0.0
P45984-Q6PHR2	0.92644	34.008	0.1772	0.0
P45984-Q7KZI7	0.90416	34.298	0.2151	0.0
P45984-Q7L7X3	0.78393	33.772	0.2115	0.0
P45984-Q8N4C8	0.81325	33.058	0.1871	0.0
P45984-Q8NEV1	0.90348	31.349	0.1884	0.0
P45984-Q8TD08	0.83518	26.16	0.1753	0.0
P45984-Q8TDX7	0.86596	29.461	0.1957	0.0
P45984-Q92918	0.84003	28.916	0.1636	0.0
P45984-Q96GD4	0.86196	36.992	0.1821	0.0
P45984-Q96L34	0.85487	32.645	0.1856	0.0
P45984-Q96NX5	0.85372	30.992	0.1866	0.0
P45984-Q96RR4	0.8154	30.973	0.1355	0.0
P45984-Q9H093	0.80701	28.627	0.1738	0.0
P45984-Q9H0K1	0.87586	30.126	0.1561	0.0
P45984-Q9H2K8	0.81974	30.435	0.1551	0.0
P45984-Q9HAZ1	0.85241	34.677	0.1579	0.0
P45984-Q9NQU5	0.81734	30.4	0.157	0.0
P45984-Q9NSY1	0.85031	35.586	0.1737	0.0
P45984-Q9P289	0.85583	30.556	0.174	0.0
P45984-Q9UBE8	0.85983	31.944	0.1937	0.0
P45984-Q9UK32	0.81746	24.793	0.1473	0.0
P45984-Q9UKE5	0.85499	31.019	0.1565	0.0
P45984-Q9UL54	0.84596	35.319	0.1752	0.0
P45984-Q9UPZ9	0.83478	32.068	0.1547	0.0
P45984-Q9Y243	0.84617	32.489	0.1664	0.0
P45984-Q9Y2K2	0.88672	40.4	0.144	0.0
P45984-Q9Y572	0.84263	33.891	0.152	0.0
P45984-Q9Y5S2	0.88514	34.375	0.1813	0.0
P45984-Q9Y616	0.84233	30.417	0.1814	0.0
P45984-Q9Y6E0	0.80181	24.583	0.201	0.0
P49137-P49759	0.86871	32.627	0.1596	0.0
P49137-P49760	0.86937	37.021	0.1403	0.0
P49137-P49761	0.75257	35.593	0.1334	0.0
P49137-P49840	0.85897	35.683	0.1406	0.0
P49137-P49841	0.85682	34.052	0.1834	0.0
P49137-P50613	0.82615	35.897	0.1671	0.0
P49137-P50750	0.82747	36.017	0.1883	0.0
P49137-P51817	0.77797	27.711	0.1827	0.0
P49137-P53350	0.79782	26.141	0.1342	0.0
P49137-P53779	0.8861	32.9	0.1839	0.0
P49137-P68400	0.88745	32.9	0.1581	0.0
P49137-Q00526	0.84759	27.391	0.1435	0.0
P49137-Q00535	0.86597	34.016	0.1689	0.0
P49137-Q00536	0.90226	38.956	0.1562	0.0
P49137-Q02156	0.87018	33.068	0.1702	0.0
P49137-Q02750	0.81887	35.169	0.1526	0.0
P49137-Q04759	0.88955	30.303	0.1673	0.0
P49137-Q05655	0.86634	33.48	0.1636	0.0
P49137-Q13043	0.88885	33.471	0.1451	0.0
P49137-Q13131	0.85928	32.52	0.1731	0.0
P49137-Q13177	0.81233	34.156	0.1761	0.0
P49137-Q13188	0.87497	33.636	0.1678	0.0
P49137-Q13464	0.82681	31.624	0.1458	0.0
P49137-Q13555	0.88924	31.718	0.1872	0.0
P49137-Q13557	0.89346	38.43	0.1451	0.0
P49137-Q13627	0.82797	32.0	0.1458	0.0
P49137-Q13873	0.89137	34.348	0.2239	0.0
P49137-Q13976	0.89433	34.802	0.1623	0.0
P49137-Q14004	0.7805	29.796	0.1675	0.0
P49137-Q14680	0.89176	30.472	0.1791	0.0
P49137-Q15131	0.82262	32.068	0.1796	0.0
P49137-Q15759	0.87756	32.927	0.161	0.0
P49137-Q15831	0.81235	34.44	0.1821	0.0
P49137-Q16512	0.85658	29.004	0.1513	0.0
P49137-Q16513	0.83263	34.211	0.1686	0.0
P49137-Q16539	0.89119	33.2	0.1581	0.0
P49137-Q16644	0.89196	30.932	0.1688	0.0
P49137-Q2M2I8	0.88514	36.1	0.1625	0.0
P49137-Q5VT25	0.85976	32.927	0.178	0.0
P49137-Q6A1A2	0.88544	34.188	0.1873	0.0
P49137-Q6P5Z2	0.88939	32.52	0.149	0.0
P49137-Q6PHR2	0.85521	30.508	0.1474	0.0
P49137-Q7KZI7	0.90352	33.051	0.1856	0.0
P49137-Q7L7X3	0.85323	36.437	0.1998	0.0
P49137-Q8N4C8	0.91658	41.833	0.1746	0.0
P49137-Q8NEV1	0.87738	30.453	0.171	0.0
P49137-Q8TD08	0.84232	28.829	0.1829	0.0
P49137-Q8TDX7	0.92284	29.388	0.1964	0.0
P49137-Q92918	0.84648	28.279	0.1705	0.0
P49137-Q96GD4	0.90458	34.483	0.1767	0.0
P49137-Q96L34	0.90009	30.8	0.2356	0.0
P49137-Q96NX5	0.88921	35.06	0.171	0.0
P49137-Q96RR4	0.84547	36.885	0.207	0.0
P49137-Q9H093	0.91571	33.054	0.1734	0.0
P49137-Q9H0K1	0.88915	33.2	0.1734	0.0
P49137-Q9H2K8	0.79061	30.864	0.1911	0.0
P49137-Q9HAZ1	0.81018	31.878	0.2053	0.0
P49137-Q9NQU5	0.83172	36.245	0.2125	0.0
P49137-Q9NSY1	0.8456	30.769	0.167	0.0
P49137-Q9P289	0.81477	30.364	0.1993	0.0
P49137-Q9UBE8	0.91909	39.683	0.2051	0.0
P49137-Q9UK32	0.96673	48.669	0.1531	0.0
P49137-Q9UKE5	0.786	26.754	0.1738	0.0
P49137-Q9UL54	0.88514	33.191	0.1539	0.0
P49137-Q9UPZ9	0.88698	28.279	0.1559	0.0
P49137-Q9Y243	0.79726	37.089	0.1753	0.0
P49137-Q9Y2K2	0.87466	29.218	0.155	0.0
P49137-Q9Y572	0.88892	30.252	0.1892	0.0
P49137-Q9Y5S2	0.87971	31.325	0.1596	0.0
P49137-Q9Y616	0.85105	31.873	0.1885	0.0
P49137-Q9Y6E0	0.81885	35.545	0.1059	0.0
P49759-P49760	0.85452	33.865	0.1504	0.0
P49759-P49761	0.88048	28.936	0.209	0.0
P49759-P49840	0.87466	36.036	0.1748	0.0
P49759-P49841	0.82432	32.143	0.1622	0.0
P49759-P50613	0.87018	37.603	0.1305	0.0
P49759-P50750	0.87861	31.197	0.1418	0.0
P49759-P51817	0.88716	30.047	0.1866	0.0
P49759-P53350	0.88411	33.469	0.1755	0.0
P49759-P53779	0.89359	32.068	0.1547	0.0
P49759-P68400	0.88059	31.799	0.1559	0.0
P49759-Q00526	0.85567	33.636	0.1619	0.0
P49759-Q00535	0.85609	34.263	0.1577	0.0
P49759-Q00536	0.8694	30.568	0.1591	0.0
P49759-Q02156	0.82067	31.839	0.1899	0.0
P49759-Q02750	0.94808	38.0	0.1443	0.0
P49759-Q04759	0.95508	37.2	0.1742	0.0
P49759-Q05655	0.8919	25.316	0.174	0.0
P49759-Q13043	0.87652	31.646	0.1765	0.0
P49759-Q13131	0.94202	35.2	0.1739	0.0
P49759-Q13177	0.88934	30.705	0.1572	0.0
P49759-Q13188	0.83959	35.537	0.1626	0.0
P49759-Q13464	0.95055	35.458	0.1698	0.0
P49759-Q13555	0.95842	37.2	0.1747	0.0
P49759-Q13557	0.95921	34.538	0.1884	0.0
P49759-Q13627	0.87735	32.218	0.1638	0.0
P49759-Q13873	0.95782	34.137	0.1669	0.0
P49759-Q13976	0.94732	33.74	0.1758	0.0
P49759-Q14004	0.89115	33.051	0.1685	0.0
P49759-Q14680	0.95023	32.389	0.1542	0.0
P49759-Q15131	0.91772	34.426	0.1713	0.0
P49759-Q15759	0.92024	35.47	0.1635	0.0
P49759-Q15831	0.84164	29.032	0.1918	0.0
P49759-Q16512	0.8649	33.659	0.1717	0.0
P49759-Q16513	0.86286	31.905	0.1786	0.0
P49759-Q16539	0.878	35.417	0.1726	0.0
P49759-Q16644	0.9231	29.508	0.1744	0.0
P49759-Q2M2I8	0.92982	30.677	0.1691	0.0
P49759-Q5VT25	0.93959	32.4	0.201	0.0
P49759-Q6A1A2	0.94745	32.669	0.1806	0.0
P49759-Q6P5Z2	0.84705	30.645	0.1707	0.0
P49759-Q6PHR2	0.94869	33.466	0.1873	0.0
P49759-Q7KZI7	0.83693	33.195	0.1846	0.0
P49759-Q7L7X3	0.89874	37.288	0.1658	0.0
P49759-Q8N4C8	0.90781	34.025	0.1693	0.0
P49759-Q8NEV1	0.83904	35.51	0.1849	0.0
P49759-Q8TD08	0.95928	35.2	0.169	0.0
P49759-Q8TDX7	0.96592	34.4	0.1701	0.0
P49759-Q92918	0.88851	31.6	0.1743	0.0
P49759-Q96GD4	0.83727	34.298	0.1656	0.0
P49759-Q96L34	0.89463	29.707	0.1599	0.0
P49759-Q96NX5	0.89775	29.661	0.1715	0.0
P49759-Q96RR4	0.7941	37.5	0.1649	0.0
P49759-Q9H093	0.87948	33.054	0.1745	0.0
P49759-Q9H0K1	0.87653	30.705	0.1566	0.0
P49759-Q9H2K8	0.85218	36.1	0.2687	0.0
P49759-Q9HAZ1	0.94363	34.979	0.1746	0.0
P49759-Q9NQU5	0.88435	33.333	0.1786	0.0
P49759-Q9NSY1	0.85554	28.139	0.1305	0.0
P49759-Q9P289	0.86485	33.488	0.209	0.0
P49759-Q9UBE8	0.90223	38.645	0.1447	0.0
P49759-Q9UK32	0.87985	35.102	0.1561	0.0
P49759-Q9UKE5	0.8877	31.557	0.1751	0.0
P49759-Q9UL54	0.88559	33.469	0.172	0.0
P49759-Q9UPZ9	0.86421	27.984	0.2053	0.0
P49759-Q9Y243	0.75363	33.617	0.1151	0.0
P49759-Q9Y2K2	0.84295	35.27	0.1495	0.0
P49759-Q9Y572	0.88748	29.96	0.1772	0.0
P49759-Q9Y5S2	0.88802	30.242	0.1525	0.0
P49759-Q9Y616	0.89729	34.94	0.1785	0.0
P49759-Q9Y6E0	0.84303	32.231	0.1802	0.0
P49760-P49761	0.87877	34.979	0.2001	0.0
P49760-P49840	0.90655	36.653	0.1409	0.0
P49760-P49841	0.87501	34.0	0.1692	0.0
P49760-P50613	0.89485	34.8	0.1562	0.0
P49760-P50750	0.8663	33.191	0.199	0.0
P49760-P51817	0.76117	33.476	0.1622	0.0
P49760-P53350	0.76622	35.426	0.1742	0.0
P49760-P53779	0.89746	34.728	0.1501	0.0
P49760-P68400	0.84752	31.78	0.1805	0.0
P49760-Q00526	0.8185	29.767	0.1855	0.0
P49760-Q00535	0.865	25.692	0.174	0.0
P49760-Q00536	0.80926	35.426	0.1684	0.0
P49760-Q02156	0.90946	40.611	0.1755	0.0
P49760-Q02750	0.88199	35.808	0.1761	0.0
P49760-Q04759	0.84304	35.565	0.1769	0.0
P49760-Q05655	0.86706	31.944	0.1927	0.0
P49760-Q13043	0.95774	35.0	0.1363	0.0
P49760-Q13131	0.82008	35.047	0.1761	0.0
P49760-Q13177	0.85844	31.746	0.1723	0.0
P49760-Q13188	0.84217	31.489	0.1708	0.0
P49760-Q13464	0.87123	32.618	0.1561	0.0
P49760-Q13555	0.86528	32.87	0.1711	0.0
P49760-Q13557	0.90039	33.624	0.1605	0.0
P49760-Q13627	0.89342	37.229	0.0947	0.0
P49760-Q13873	0.79044	33.2	0.1613	0.0
P49760-Q13976	0.90695	37.349	0.1657	0.0
P49760-Q14004	0.88497	34.188	0.1405	0.0
P49760-Q14680	0.93978	34.677	0.1559	0.0
P49760-Q15131	0.903	33.058	0.2451	0.0
P49760-Q15759	0.90175	35.081	0.1862	0.0
P49760-Q15831	0.86638	28.634	0.155	0.0
P49760-Q16512	0.89641	36.066	0.1843	0.0
P49760-Q16513	0.91877	36.111	0.1685	0.0
P49760-Q16539	0.91716	34.921	0.1406	0.0
P49760-Q16644	0.9239	31.6	0.1726	0.0
P49760-Q2M2I8	0.88175	32.051	0.1603	0.0
P49760-Q5VT25	0.93521	28.049	0.1721	0.0
P49760-Q6A1A2	0.9358	33.068	0.147	0.0
P49760-Q6P5Z2	0.88321	32.906	0.1599	0.0
P49760-Q6PHR2	0.93292	31.225	0.1889	0.0
P49760-Q7KZI7	0.94608	32.806	0.152	0.0
P49760-Q7L7X3	0.83203	31.799	0.162	0.0
P49760-Q8N4C8	0.94994	31.225	0.1955	0.0
P49760-Q8NEV1	0.83959	31.2	0.1567	0.0
P49760-Q8TD08	0.9028	30.769	0.1541	0.0
P49760-Q8TDX7	0.83218	32.0	0.192	0.0
P49760-Q92918	0.87009	27.984	0.134	0.0
P49760-Q96GD4	0.95532	33.871	0.1474	0.0
P49760-Q96L34	0.85213	32.78	0.1551	0.0
P49760-Q96NX5	0.90182	36.441	0.1595	0.0
P49760-Q96RR4	0.87006	32.365	0.1748	0.0
P49760-Q9H093	0.91047	32.52	0.1698	0.0
P49760-Q9H0K1	0.94249	31.349	0.1556	0.0
P49760-Q9H2K8	0.82964	36.885	0.1922	0.0
P49760-Q9HAZ1	0.96306	38.554	0.1499	0.0
P49760-Q9NQU5	0.81237	31.148	0.1662	0.0
P49760-Q9NSY1	0.8941	34.553	0.191	0.0
P49760-Q9P289	0.86608	27.16	0.1696	0.0
P49760-Q9UBE8	0.86954	29.832	0.1669	0.0
P49760-Q9UK32	0.91007	32.389	0.181	0.0
P49760-Q9UKE5	0.95401	39.357	0.144	0.0
P49760-Q9UL54	0.94597	32.52	0.1772	0.0
P49760-Q9UPZ9	0.9647	36.111	0.15	0.0
P49760-Q9Y243	0.90446	28.968	0.1862	0.0
P49760-Q9Y2K2	0.7879	34.599	0.151	0.0
P49760-Q9Y572	0.8689	33.61	0.1421	0.0
P49760-Q9Y5S2	0.93792	35.918	0.1789	0.0
P49760-Q9Y616	0.96238	29.921	0.1784	0.0
P49760-Q9Y6E0	0.96164	36.653	0.1788	0.0
P49761-P49840	0.96359	37.549	0.1418	0.0
P49761-P49841	0.94432	32.0	0.167	0.0
P49761-P50613	0.89739	32.231	0.1714	0.0
P49761-P50750	0.94051	33.6	0.1858	0.0
P49761-P51817	0.94944	32.806	0.1641	0.0
P49761-P53350	0.80681	32.479	0.1842	0.0
P49761-P53779	0.88655	35.808	0.151	0.0
P49761-P68400	0.94884	30.738	0.1646	0.0
P49761-Q00526	0.91494	31.064	0.174	0.0
P49761-Q00535	0.91071	34.524	0.1798	0.0
P49761-Q00536	0.87028	29.218	0.1571	0.0
P49761-Q02156	0.91366	33.198	0.2079	0.0
P49761-Q02750	0.91068	28.226	0.1659	0.0
P49761-Q04759	0.89669	31.6	0.1432	0.0
P49761-Q05655	0.86395	28.333	0.1514	0.0
P49761-Q13043	0.91589	38.866	0.1573	0.0
P49761-Q13131	0.92684	30.4	0.1586	0.0
P49761-Q13177	0.955	30.942	0.1708	0.0
P49761-Q13188	0.96332	36.111	0.1696	0.0
P49761-Q13464	0.89651	33.884	0.1629	0.0
P49761-Q13555	0.86919	28.395	0.158	0.0
P49761-Q13557	0.9426	33.6	0.1812	0.0
P49761-Q13627	0.95663	36.111	0.1545	0.0
P49761-Q13873	0.94876	30.83	0.1575	0.0
P49761-Q13976	0.83447	32.411	0.157	0.0
P49761-Q14004	0.89469	29.707	0.1728	0.0
P49761-Q14680	0.89816	31.557	0.1365	0.0
P49761-Q15131	0.89334	31.837	0.1712	0.0
P49761-Q15759	0.78845	32.787	0.1385	0.0
P49761-Q15831	0.87661	31.933	0.1652	0.0
P49761-Q16512	0.8747	30.29	0.1769	0.0
P49761-Q16513	0.86802	31.466	0.1744	0.0
P49761-Q16539	0.89404	28.571	0.132	0.0
P49761-Q16644	0.86938	29.741	0.1828	0.0
P49761-Q2M2I8	0.84702	32.203	0.1569	0.0
P49761-Q5VT25	0.94947	31.621	0.1699	0.0
P49761-Q6A1A2	0.95498	32.016	0.1567	0.0
P49761-Q6P5Z2	0.88235	26.201	0.1802	0.0
P49761-Q6PHR2	0.88723	34.836	0.1433	0.0
P49761-Q7KZI7	0.95444	38.956	0.1569	0.0
P49761-Q7L7X3	0.89257	32.377	0.1541	0.0
P49761-Q8N4C8	0.83725	35.27	0.1412	0.0
P49761-Q8NEV1	0.82742	29.707	0.1997	0.0
P49761-Q8TD08	0.9196	30.041	0.1736	0.0
P49761-Q8TDX7	0.88676	29.96	0.1714	0.0
P49761-Q92918	0.88148	34.413	0.2069	0.0
P49761-Q96GD4	0.93664	37.295	0.26	0.0
P49761-Q96L34	0.93266	38.776	0.1912	0.0
P49761-Q96NX5	0.81438	36.441	0.1981	0.0
P49761-Q96RR4	0.91269	36.885	0.19	0.0
P49761-Q9H093	0.79436	32.231	0.1812	0.0
P49761-Q9H0K1	0.84425	31.381	0.1732	0.0
P49761-Q9H2K8	0.81042	33.61	0.1595	0.0
P49761-Q9HAZ1	0.84415	31.197	0.1589	0.0
P49761-Q9NQU5	0.79568	31.963	0.1904	0.0
P49761-Q9NSY1	0.92342	28.685	0.1865	0.0
P49761-Q9P289	0.92828	39.331	0.2157	0.0
P49761-Q9UBE8	0.85559	37.229	0.1683	0.0
P49761-Q9UK32	0.79956	35.443	0.1922	0.0
P49761-Q9UKE5	0.83453	33.191	0.1764	0.0
P49761-Q9UL54	0.83645	33.191	0.2144	0.0
P49761-Q9UPZ9	0.8394	35.294	0.1589	0.0
P49761-Q9Y243	0.84007	33.193	0.1866	0.0
P49761-Q9Y2K2	0.85588	33.61	0.1743	0.0
P49761-Q9Y572	0.90751	27.668	0.1716	0.0
P49761-Q9Y5S2	0.92343	32.245	0.2152	0.0
P49761-Q9Y616	0.85379	32.78	0.1579	0.0
P49761-Q9Y6E0	0.91263	36.585	0.1832	0.0
P49840-P49841	0.90554	36.885	0.1882	0.0
P49840-P50613	0.96781	47.909	0.2075	0.0
P49840-P50750	0.84851	32.035	0.1655	0.0
P49840-P51817	0.77053	31.967	0.1424	0.0
P49840-P53350	0.82088	31.33	0.2035	0.0
P49840-P53779	0.90364	35.628	0.1657	0.0
P49840-P68400	0.90724	36.585	0.1786	0.0
P49840-Q00526	0.84449	30.864	0.1645	0.0
P49840-Q00535	0.89158	28.514	0.1904	0.0
P49840-Q00536	0.85437	33.051	0.2517	0.0
P49840-Q02156	0.91759	33.466	0.1749	0.0
P49840-Q02750	0.83681	33.75	0.1886	0.0
P49840-Q04759	0.90158	34.127	0.171	0.0
P49840-Q05655	0.84557	35.124	0.1754	0.0
P49840-Q13043	0.87139	30.952	0.1866	0.0
P49840-Q13131	0.86851	28.458	0.1806	0.0
P49840-Q13177	0.96606	47.308	0.1603	0.0
P49840-Q13188	0.81801	29.694	0.1877	0.0
P49840-Q13464	0.9186	34.703	0.1534	0.0
P49840-Q13555	0.76745	33.195	0.1706	0.0
P49840-Q13557	0.8293	28.829	0.2045	0.0
P49840-Q13627	0.9037	33.2	0.2117	0.0
P49840-Q13873	0.85926	35.918	0.1686	0.0
P49840-Q13976	0.83782	29.536	0.2072	0.0
P49840-Q14004	0.87522	37.449	0.1575	0.0
P49840-Q14680	0.95938	46.154	0.1749	0.0
P49840-Q15131	0.90906	37.615	0.1891	0.0
P49840-Q15759	0.90506	37.295	0.1836	0.0
P49840-Q15831	0.92714	34.0	0.1841	0.0
P49840-Q16512	0.87214	32.432	0.1538	0.0
P49840-Q16513	0.89341	30.488	0.1848	0.0
P49840-Q16539	0.9026	33.198	0.1806	0.0
P49840-Q16644	0.84454	33.613	0.1692	0.0
P49840-Q2M2I8	0.96367	38.247	0.1517	0.0
P49840-Q5VT25	0.94944	31.621	0.1729	0.0
P49840-Q6A1A2	0.86937	34.836	0.1743	0.0
P49840-Q6P5Z2	0.91221	29.555	0.1796	0.0
P49840-Q6PHR2	0.87063	30.802	0.1788	0.0
P49840-Q7KZI7	0.84915	36.1	0.1864	0.0
P49840-Q7L7X3	0.91126	46.85	0.2096	0.0
P49840-Q8N4C8	0.92023	31.405	0.1766	0.0
P49840-Q8NEV1	0.91773	35.081	0.17	0.0
P49840-Q8TD08	0.81291	33.607	0.1943	0.0
P49840-Q8TDX7	0.81322	35.341	0.1772	0.0
P49840-Q92918	0.91974	41.463	0.1906	0.0
P49840-Q96GD4	0.91753	40.4	0.2075	0.0
P49840-Q96L34	0.82826	29.954	0.1838	0.0
P49840-Q96NX5	0.8245	31.915	0.1969	0.0
