Pocket Set	Pocket	Volume (A³)	Buriedness
AF2-PD	P04406_PF00044_4_105_fpocket_4	4115.62	13
AF2-PD	P04406_PF02800_157_314_fpocket_10	2721.38	20
AF2-PD	P04406_PF02800_157_314_fpocket_3	3969.25	13
AF2-PD	P04424_PF00206_11_305_fpocket_1	3136.75	13
AF2-PD	P04424_PF00206_11_305_fpocket_26	3351.62	15
AF2-PD	P04424_PF14698_368_435_fpocket_4	3947.88	19
AF2-PD	P04424_PF14698_368_435_fpocket_5	4600.75	11
AF2-PD	P04430_PF07686_28_117_fpocket_1	3343.38	18
AF2-PD	P04430_PF07686_28_117_fpocket_5	4557.62	12
AF2-PD	P04432_PF07686_28_117_fpocket_2	3628.5	18
AF2-PD	P04433_PF07686_26_114_fpocket_1	3450.38	19
AF2-PD	P04435_PF07686_25_114_fpocket_1	3355.88	18
AF2-PD	P04435_PF07686_25_114_fpocket_3	5676.12	5
AF2-PD	P04437_PF07686_32_119_fpocket_1	4440.62	14
AF2-PD	P04437_PF07686_32_119_fpocket_2	3971.25	14
AF2-PD	P04439_PF00129_25_203_fpocket_1	3049.25	20
AF2-PD	P04439_PF00129_25_203_fpocket_2	2284.5	19
AF2-PD	P04439_PF07654_210_290_fpocket_1	3716.75	19
AF2-PD	P04439_PF07654_210_290_fpocket_3	3953.88	15
AF2-PD	P04440_PF00969_42_114_fpocket_1	4514.62	12
AF2-PD	P04440_PF00969_42_114_fpocket_3	4174.38	16
AF2-PD	P04440_PF07654_126_207_fpocket_1	3953.75	14
AF2-PD	P04440_PF07654_126_207_fpocket_4	5050.12	10
AF2-PD	P04626_PF00757_183_343_fpocket_10	4504.38	15
AF2-PD	P04626_PF00757_183_343_fpocket_4	3728.38	14
AF2-PD	P04626_PF07714_720_976_fpocket_18	3113.38	19
AF2-PD	P04626_PF07714_720_976_fpocket_5	3233.88	16
AF2-PD	P04626_PF14843_510_643_fpocket_3	3633.12	21
AF2-PD	P04637_PF00870_99_289_fpocket_3	3843.62	12
AF2-PD	P04637_PF00870_99_289_fpocket_9	4382.62	10
AF2-PD	P04746_PF00128_46_348_fpocket_14	3284.12	14
AF2-PD	P04746_PF00128_46_348_fpocket_18	2457.75	21
AF2-PD	P04746_PF02806_421_508_fpocket_1	3684.0	18
AF2-PD	P04746_PF02806_421_508_fpocket_2	3130.12	18
AF2-PD	P04792_PF00011_87_184_fpocket_2	3741.12	16
AF2-PD	P04792_PF00011_87_184_fpocket_3	3837.75	16
AF2-PD	P04798_PF00067_40_501_fpocket_24	3091.12	16
AF2-PD	P04798_PF00067_40_501_fpocket_4	1718.62	24
AF2-PD	P04808_PF00049_32_185_fpocket_3	4341.75	11
AF2-PD	P04818_PF00303_31_313_fpocket_14	3236.12	17
AF2-PD	P04818_PF00303_31_313_fpocket_21	2361.88	22
AF2-PD	P04839_PF08022_292_395_fpocket_2	4276.75	11
AF2-PD	P04839_PF08030_401_551_fpocket_2	5008.5	10
AF2-PD	P04839_PF08030_401_551_fpocket_5	3521.88	18
AF2-PD	P04899_PF00503_13_344_fpocket_1	2112.38	25
AF2-PD	P04899_PF00503_13_344_fpocket_12	2717.75	18
AF2-PD	P04908_PF00125_2_91_fpocket_3	4148.75	17
AF2-PD	P04908_PF00125_2_91_fpocket_5	4033.38	14
AF2-PD	P05013_PF00143_26_185_fpocket_12	4416.0	10
AF2-PD	P05015_PF00143_26_185_fpocket_3	2850.25	20
AF2-PD	P05015_PF00143_26_185_fpocket_6	4323.12	10
AF2-PD	P05023_PF00690_43_111_fpocket_2	4864.88	13
AF2-PD	P05023_PF00690_43_111_fpocket_3	5417.5	9
AF2-PD	P05062_PF00274_15_364_fpocket_1	2097.38	22
AF2-PD	P05062_PF00274_15_364_fpocket_5	2556.62	21
AF2-PD	P05067_PF00014_290_342_fpocket_1	4549.88	14
AF2-PD	P05067_PF00014_290_342_fpocket_3	4741.62	11
AF2-PD	P05067_PF02177_31_131_fpocket_2	4150.88	14
AF2-PD	P05067_PF12924_132_188_fpocket_1	4276.38	13
AF2-PD	P05067_PF12924_132_188_fpocket_2	4331.75	12
AF2-PD	P05067_PF12925_366_548_fpocket_16	3892.88	15
AF2-PD	P05067_PF12925_366_548_fpocket_17	3818.12	14
AF2-PD	P05089_PF00491_6_305_fpocket_1	2587.12	21
AF2-PD	P05089_PF00491_6_305_fpocket_14	3726.0	15
AF2-PD	P05090_PF00061_43_184_fpocket_1	1721.25	22
AF2-PD	P05090_PF00061_43_184_fpocket_15	3138.12	19
AF2-PD	P05093_PF00067_28_493_fpocket_1	2232.0	24
AF2-PD	P05093_PF00067_28_493_fpocket_19	2166.62	23
AF2-PD	P05106_PF00362_133_381_fpocket_1	3950.75	17
AF2-PD	P05106_PF00362_133_381_fpocket_4	3893.25	15
AF2-PD	P05106_PF07965_634_717_fpocket_7	4108.5	12
AF2-PD	P05106_PF08725_742_785_fpocket_2	5651.38	7
AF2-PD	P05106_PF17205_29_76_fpocket_2	4206.5	14
AF2-PD	P05106_PF18372_463_492_fpocket_1	4611.12	17
AF2-PD	P05107_PF00362_122_367_fpocket_3	3659.38	13
AF2-PD	P05107_PF00362_122_367_fpocket_5	4814.62	12
AF2-PD	P05107_PF07965_622_699_fpocket_2	4069.5	13
AF2-PD	P05107_PF07965_622_699_fpocket_3	4203.88	14
AF2-PD	P05107_PF08725_724_766_fpocket_3	5499.25	9
AF2-PD	P05107_PF17205_23_74_fpocket_4	4635.5	10
AF2-PD	P05108_PF00067_52_511_fpocket_26	1885.75	20
AF2-PD	P05108_PF00067_52_511_fpocket_4	1887.75	24
AF2-PD	P05109_PF01023_5_49_fpocket_1	4777.5	14
AF2-PD	P05109_PF01023_5_49_fpocket_3	5171.25	8
AF2-PD	P05111_PF00019_261_365_fpocket_8	2764.38	14
AF2-PD	P05112_PF00727_26_149_fpocket_1	3838.38	11
AF2-PD	P05112_PF00727_26_149_fpocket_2	3284.88	17
AF2-PD	P05113_PF02025_22_133_fpocket_1	4501.5	9
AF2-PD	P05113_PF02025_22_133_fpocket_3	4534.0	14
AF2-PD	P05120_PF00079_6_415_fpocket_1	2632.75	20
AF2-PD	P05120_PF00079_6_415_fpocket_5	3063.0	17
AF2-PD	P05121_PF00079_33_402_fpocket_1	2797.75	18
AF2-PD	P05121_PF00079_33_402_fpocket_18	3174.75	19
AF2-PD	P05129_PF00069_351_613_fpocket_5	2726.5	24
AF2-PD	P05129_PF00130_101_153_fpocket_1	4653.12	13
AF2-PD	P05129_PF00130_101_153_fpocket_2	4807.0	12
AF2-PD	P05129_PF00130_36_88_fpocket_1	4917.62	9
AF2-PD	P05129_PF00168_171_277_fpocket_1	3029.62	21
AF2-PD	P05129_PF00168_171_277_fpocket_5	3541.62	17
AF2-PD	P05154_PF00079_43_406_fpocket_2	2769.75	19
AF2-PD	P05155_PF00079_144_498_fpocket_15	2542.5	21
AF2-PD	P05155_PF00079_144_498_fpocket_5	2797.5	19
AF2-PD	P05156_PF00089_340_569_fpocket_8	3186.75	16
AF2-PD	P05156_PF00530_117_215_fpocket_1	2860.62	16
AF2-PD	P05160_PF00084_153_208_fpocket_2	4609.38	14
AF2-PD	P05160_PF00084_153_208_fpocket_4	4973.0	10
AF2-PD	P05160_PF00084_213_267_fpocket_1	4320.38	13
AF2-PD	P05160_PF00084_213_267_fpocket_2	4342.12	13
AF2-PD	P05160_PF00084_274_327_fpocket_5	4252.62	15
AF2-PD	P05160_PF00084_336_389_fpocket_1	4660.62	12
AF2-PD	P05160_PF00084_336_389_fpocket_2	4480.0	12
AF2-PD	P05160_PF00084_396_450_fpocket_1	4709.38	10
AF2-PD	P05160_PF00084_396_450_fpocket_2	3865.5	16
AF2-PD	P05160_PF00084_524_578_fpocket_1	4267.0	12
AF2-PD	P05160_PF00084_91_146_fpocket_1	4565.25	12
AF2-PD	P05161_PF00240_5_78_fpocket_2	3822.25	18
AF2-PD	P05161_PF00240_5_78_fpocket_3	4800.0	12
AF2-PD	P05161_PF00240_84_155_fpocket_1	4029.5	13
AF2-PD	P05162_PF00337_4_130_fpocket_3	3780.62	16
AF2-PD	P05162_PF00337_4_130_fpocket_4	3221.62	15
AF2-PD	P05164_PF03098_173_718_fpocket_10	2912.75	19
AF2-PD	P05164_PF03098_173_718_fpocket_2	2080.0	17
AF2-PD	P05165_PF00289_62_171_fpocket_1	3588.0	15
AF2-PD	P05165_PF00289_62_171_fpocket_2	3928.12	16
AF2-PD	P05165_PF00364_660_727_fpocket_1	4005.88	16
AF2-PD	P05165_PF00364_660_727_fpocket_2	4324.88	15
AF2-PD	P05165_PF02785_397_506_fpocket_2	3293.38	14
AF2-PD	P05165_PF02785_397_506_fpocket_5	4036.62	16
AF2-PD	P05165_PF02786_176_385_fpocket_12	2851.62	19
AF2-PD	P05165_PF18140_525_653_fpocket_4	3946.62	17
AF2-PD	P05165_PF18140_525_653_fpocket_7	3510.0	14
AF2-PD	P05177_PF00067_42_505_fpocket_1	2041.88	26
AF2-PD	P05177_PF00067_42_505_fpocket_2	1572.25	26
AF2-PD	P05181_PF00067_33_489_fpocket_1	2451.25	22
AF2-PD	P05181_PF00067_33_489_fpocket_14	1803.88	21
AF2-PD	P05186_PF00245_51_490_fpocket_19	3057.62	20
AF2-PD	P05186_PF00245_51_490_fpocket_26	3491.88	15
AF2-PD	P05187_PF00245_55_490_fpocket_15	2975.62	19
AF2-PD	P05187_PF00245_55_490_fpocket_16	3368.75	17
AF2-PD	P05198_PF00575_14_88_fpocket_1	3925.88	14
AF2-PD	P05230_PF00167_25_148_fpocket_1	4357.88	12
AF2-PD	P05230_PF00167_25_148_fpocket_3	4645.25	7
AF2-PD	P05231_PF00489_27_212_fpocket_2	3264.25	16
AF2-PD	P05231_PF00489_27_212_fpocket_9	4224.5	12
AF2-PD	P05362_PF03921_24_115_fpocket_2	4660.62	12
AF2-PD	P05388_PF17777_111_180_fpocket_1	3559.12	18
AF2-PD	P05413_PF00061_6_132_fpocket_1	1785.38	27
AF2-PD	P05413_PF00061_6_132_fpocket_10	2692.62	23
AF2-PD	P05451_PF00059_53_164_fpocket_3	3130.0	17
AF2-PD	P05451_PF00059_53_164_fpocket_6	3880.75	13
AF2-PD	P05452_PF00059_87_199_fpocket_3	4421.88	14
AF2-PD	P05452_PF00059_87_199_fpocket_8	3986.62	13
AF2-PD	P05455_PF00076_113_181_fpocket_2	3164.0	22
AF2-PD	P05455_PF00076_113_181_fpocket_7	4324.25	12
AF2-PD	P05455_PF05383_17_74_fpocket_1	4982.88	6
AF2-PD	P05455_PF05383_17_74_fpocket_2	5045.62	8
AF2-PD	P05538_PF00969_45_117_fpocket_1	2990.25	22
AF2-PD	P05538_PF00969_45_117_fpocket_4	4243.38	16
AF2-PD	P05538_PF07654_130_211_fpocket_2	4523.88	14
AF2-PD	P05538_PF07654_130_211_fpocket_3	3282.38	15
AF2-PD	P05546_PF00079_129_496_fpocket_7	2420.25	22
AF2-PD	P05546_PF00079_129_496_fpocket_8	2214.5	19
AF2-PD	P05556_PF00362_138_382_fpocket_3	3547.62	20
AF2-PD	P05556_PF00362_138_382_fpocket_7	3714.5	16
AF2-PD	P05556_PF17205_25_76_fpocket_2	3961.0	15
AF2-PD	P05556_PF18372_466_495_fpocket_1	4863.62	13
AF2-PD	P05556_PF18372_466_495_fpocket_2	4939.0	14
AF2-PD	P05771_PF00069_342_600_fpocket_16	4231.12	11
AF2-PD	P05771_PF00069_342_600_fpocket_17	2613.12	24
AF2-PD	P05771_PF00130_102_154_fpocket_1	4783.88	13
AF2-PD	P05771_PF00130_102_154_fpocket_2	4400.62	16
AF2-PD	P05771_PF00130_37_89_fpocket_1	4370.12	12
AF2-PD	P05771_PF00130_37_89_fpocket_2	4942.12	9
AF2-PD	P05771_PF00168_171_277_fpocket_4	4085.25	11
AF2-PD	P05771_PF00168_171_277_fpocket_5	2996.62	20
AF2-PD	P05813_PF00030_125_213_fpocket_1	4417.75	15
AF2-PD	P05813_PF00030_125_213_fpocket_2	4178.75	10
AF2-PD	P05813_PF00030_32_116_fpocket_2	4209.5	11
AF2-PD	P05937_PF00036_190_218_fpocket_1	4532.25	13
AF2-PD	P05937_PF13499_101_171_fpocket_1	3826.88	16
AF2-PD	P05937_PF13499_101_171_fpocket_2	4616.25	13
AF2-PD	P05981_PF00089_163_400_fpocket_7	3742.5	14
AF2-PD	P05981_PF09272_50_159_fpocket_3	3957.38	16
AF2-PD	P05981_PF09272_50_159_fpocket_7	3837.0	16
AF2-PD	P05997_PF00093_41_96_fpocket_1	4345.25	14
AF2-PD	P06126_PF07654_208_285_fpocket_1	4040.5	15
AF2-PD	P06126_PF07654_208_285_fpocket_3	4612.75	10
AF2-PD	P06126_PF16497_1_197_fpocket_11	2110.12	17
AF2-PD	P06126_PF16497_1_197_fpocket_4	3561.38	14
AF2-PD	P06127_PF00530_38_133_fpocket_1	3298.75	16
AF2-PD	P06127_PF00530_38_133_fpocket_8	4043.88	18
AF2-PD	P06132_PF01208_14_360_fpocket_19	2616.5	19
AF2-PD	P06132_PF01208_14_360_fpocket_4	4356.12	12
AF2-PD	P06213_PF00757_179_340_fpocket_6	3831.0	17
AF2-PD	P06213_PF00757_179_340_fpocket_7	4926.75	9
AF2-PD	P06213_PF07714_1023_1290_fpocket_10	3950.0	14
AF2-PD	P06239_PF00017_127_209_fpocket_1	3396.75	17
AF2-PD	P06239_PF00017_127_209_fpocket_6	3785.12	11
AF2-PD	P06239_PF00018_67_113_fpocket_1	3521.38	16
AF2-PD	P06239_PF00018_67_113_fpocket_2	4513.0	14
AF2-PD	P06239_PF07714_245_494_fpocket_22	2805.62	19
AF2-PD	P06241_PF00017_149_231_fpocket_1	3350.5	17
AF2-PD	P06241_PF00017_149_231_fpocket_7	3755.88	11
AF2-PD	P06241_PF00018_88_135_fpocket_1	3392.12	16
AF2-PD	P06241_PF00018_88_135_fpocket_2	4493.5	10
AF2-PD	P06241_PF07714_271_520_fpocket_7	1843.12	23
AF2-PD	P06276_PF00135_30_550_fpocket_18	3267.5	16
AF2-PD	P06276_PF00135_30_550_fpocket_2	1803.25	22
AF2-PD	P06280_PF17450_325_411_fpocket_2	4690.88	11
AF2-PD	P06280_PF17450_325_411_fpocket_5	2869.75	18
AF2-PD	P06310_PF07686_26_118_fpocket_1	3114.38	20
AF2-PD	P06310_PF07686_26_118_fpocket_4	4549.5	12
AF2-PD	P06312_PF07686_26_121_fpocket_1	3380.62	17
AF2-PD	P06312_PF07686_26_121_fpocket_7	5213.62	9
AF2-PD	P06315_PF07686_26_114_fpocket_1	3172.88	16
AF2-PD	P06315_PF07686_26_114_fpocket_2	3534.62	16
AF2-PD	P06331_PF07686_37_123_fpocket_3	3808.25	12
AF2-PD	P06331_PF07686_37_123_fpocket_4	4244.75	12
AF2-PD	P06340_PF00993_29_109_fpocket_4	5334.0	10
AF2-PD	P06340_PF07654_115_196_fpocket_1	4829.12	10
AF2-PD	P06340_PF07654_115_196_fpocket_3	4068.5	15
AF2-PD	P06396_PF00626_196_271_fpocket_3	4186.75	13
AF2-PD	P06396_PF00626_196_271_fpocket_5	3242.62	17
AF2-PD	P06396_PF00626_313_390_fpocket_1	5070.25	11
AF2-PD	P06396_PF00626_313_390_fpocket_2	2988.88	17
AF2-PD	P06396_PF00626_454_536_fpocket_2	4074.0	13
AF2-PD	P06396_PF00626_454_536_fpocket_4	3141.5	17
AF2-PD	P06396_PF00626_574_642_fpocket_3	4428.75	16
AF2-PD	P06396_PF00626_574_642_fpocket_4	3119.12	20
AF2-PD	P06396_PF00626_679_757_fpocket_1	4860.5	11
AF2-PD	P06396_PF00626_679_757_fpocket_5	2891.5	18
AF2-PD	P06396_PF00626_75_158_fpocket_4	2833.25	17
AF2-PD	P06396_PF00626_75_158_fpocket_5	4863.5	11
AF2-PD	P06400_PF01857_646_765_fpocket_10	4566.62	11
AF2-PD	P06400_PF01857_646_765_fpocket_4	3015.12	16
AF2-PD	P06400_PF01858_373_573_fpocket_7	3741.12	16
AF2-PD	P06401_PF00104_704_891_fpocket_12	2806.0	18
AF2-PD	P06401_PF00104_704_891_fpocket_6	2539.5	19
AF2-PD	P06401_PF00105_565_634_fpocket_1	4006.38	14
AF2-PD	P06493_PF00069_4_287_fpocket_7	1723.5	19
AF2-PD	P06576_PF00006_186_405_fpocket_1	2865.25	18
AF2-PD	P06576_PF00006_186_405_fpocket_16	3497.25	18
AF2-PD	P06576_PF02874_63_129_fpocket_1	3831.75	13
AF2-PD	P06576_PF02874_63_129_fpocket_2	5014.38	12
AF2-PD	P06681_PF00084_151_204_fpocket_1	4734.75	12
AF2-PD	P06681_PF00084_89_144_fpocket_1	2746.0	18
AF2-PD	P06681_PF00084_89_144_fpocket_3	4396.88	10
AF2-PD	P06681_PF00089_466_711_fpocket_11	3612.38	20
AF2-PD	P06681_PF00089_466_711_fpocket_18	2186.75	19
AF2-PD	P06681_PF00092_254_451_fpocket_4	3515.0	15
AF2-PD	P06702_PF01023_8_52_fpocket_1	4542.25	12
AF2-PD	P06703_PF01023_5_43_fpocket_1	4747.38	10
AF2-PD	P06727_PF01442_244_393_fpocket_5	4110.75	14
AF2-PD	P06727_PF01442_61_250_fpocket_4	5159.88	11
AF2-PD	P06727_PF01442_61_250_fpocket_6	4530.75	13
AF2-PD	P06729_PF05790_135_205_fpocket_2	4300.38	15
AF2-PD	P06729_PF05790_135_205_fpocket_3	3113.75	20
AF2-PD	P06729_PF07686_28_127_fpocket_1	3906.38	13
AF2-PD	P06729_PF07686_28_127_fpocket_5	4875.62	11
AF2-PD	P06730_PF01652_38_197_fpocket_1	3373.88	13
AF2-PD	P06730_PF01652_38_197_fpocket_12	4760.88	12
AF2-PD	P06731_PF07686_38_141_fpocket_1	4536.38	13
AF2-PD	P06731_PF07686_38_141_fpocket_4	3253.25	18
AF2-PD	P06731_PF13895_239_318_fpocket_2	4231.62	14
AF2-PD	P06731_PF13895_239_318_fpocket_3	4916.75	11
AF2-PD	P06731_PF13895_417_496_fpocket_2	3982.12	20
AF2-PD	P06731_PF13895_417_496_fpocket_5	5299.12	7
AF2-PD	P06731_PF13895_595_674_fpocket_1	4257.62	16
AF2-PD	P06731_PF13895_595_674_fpocket_3	4448.88	13
AF2-PD	P06731_PF13927_146_219_fpocket_1	3539.88	19
AF2-PD	P06731_PF13927_146_219_fpocket_2	4542.38	9
AF2-PD	P06731_PF13927_324_397_fpocket_1	3630.75	19
AF2-PD	P06731_PF13927_324_397_fpocket_2	4834.62	11
AF2-PD	P06731_PF13927_502_575_fpocket_1	4266.75	16
AF2-PD	P06731_PF13927_502_575_fpocket_3	4815.25	12
AF2-PD	P06732_PF00217_153_367_fpocket_1	2325.62	17
AF2-PD	P06732_PF00217_153_367_fpocket_23	3558.38	17
AF2-PD	P06732_PF02807_24_94_fpocket_1	4091.62	15
AF2-PD	P06733_PF00113_142_432_fpocket_3	2653.62	23
AF2-PD	P06733_PF00113_142_432_fpocket_6	3957.25	15
AF2-PD	P06733_PF03952_3_134_fpocket_1	3420.0	17
AF2-PD	P06733_PF03952_3_134_fpocket_5	4374.62	15
AF2-PD	P06734_PF00059_180_284_fpocket_5	3622.12	17
AF2-PD	P06744_PF00342_54_546_fpocket_34	3017.88	17
AF2-PD	P06744_PF00342_54_546_fpocket_37	3359.75	16
AF2-PD	P06746_PF10391_98_147_fpocket_1	4143.12	12
AF2-PD	P06746_PF10391_98_147_fpocket_2	4735.88	15
AF2-PD	P06746_PF14716_12_78_fpocket_1	4259.12	12
AF2-PD	P06746_PF14716_12_78_fpocket_4	3663.0	18
AF2-PD	P06746_PF14792_149_262_fpocket_3	3999.12	15
AF2-PD	P06748_PF03066_18_117_fpocket_2	3481.0	19
AF2-PD	P06748_PF03066_18_117_fpocket_3	4612.0	12
AF2-PD	P06748_PF16276_245_293_fpocket_1	3613.0	18
AF2-PD	P06748_PF16276_245_293_fpocket_2	4087.38	12
AF2-PD	P06858_PF01477_343_463_fpocket_1	3771.5	14
AF2-PD	P06858_PF01477_343_463_fpocket_11	4321.12	14
AF2-PD	P06865_PF00728_167_488_fpocket_1	2968.62	19
AF2-PD	P06865_PF00728_167_488_fpocket_3	2882.25	18
AF2-PD	P06865_PF14845_23_145_fpocket_5	3133.88	17
AF2-PD	P06870_PF00089_25_254_fpocket_9	3709.88	13
AF2-PD	P06899_PF00125_2_102_fpocket_1	5249.75	9
AF2-PD	P06899_PF00125_2_102_fpocket_4	3829.0	16
AF2-PD	P07093_PF00079_30_398_fpocket_2	2630.0	22
AF2-PD	P07098_PF00561_78_378_fpocket_1	4096.38	13
AF2-PD	P07098_PF00561_78_378_fpocket_2	2797.0	15
AF2-PD	P07099_PF00561_142_405_fpocket_15	3074.62	17
AF2-PD	P07099_PF00561_142_405_fpocket_17	3581.12	11
AF2-PD	P07101_PF00351_195_525_fpocket_11	1563.38	23
AF2-PD	P07108_PF00887_3_78_fpocket_1	3959.5	17
AF2-PD	P07108_PF00887_3_78_fpocket_7	3977.25	17
AF2-PD	P07148_PF14651_1_127_fpocket_2	1630.38	20
AF2-PD	P07148_PF14651_1_127_fpocket_5	3049.5	22
AF2-PD	P07195_PF00056_22_161_fpocket_10	3126.5	16
AF2-PD	P07195_PF00056_22_161_fpocket_6	2693.75	21
AF2-PD	P07195_PF02866_164_334_fpocket_1	2721.0	19
AF2-PD	P07195_PF02866_164_334_fpocket_3	3300.12	15
AF2-PD	P07199_PF03221_74_136_fpocket_3	4158.38	13
AF2-PD	P07199_PF09026_499_598_fpocket_8	5142.25	10
AF2-PD	P07202_PF00084_742_794_fpocket_3	4210.25	14
AF2-PD	P07202_PF00084_742_794_fpocket_4	4457.88	13
AF2-PD	P07202_PF03098_151_709_fpocket_1	1574.5	26
AF2-PD	P07204_PF12662_305_328_fpocket_1	5503.75	8
AF2-PD	P07205_PF00162_9_406_fpocket_1	2846.25	20
AF2-PD	P07205_PF00162_9_406_fpocket_2	3782.5	18
AF2-PD	P07225_PF00008_121_153_fpocket_1	4924.0	9
AF2-PD	P07225_PF00054_329_459_fpocket_3	4525.38	12
AF2-PD	P07225_PF00054_329_459_fpocket_5	3150.25	17
AF2-PD	P07225_PF02210_514_647_fpocket_13	3261.38	20
AF2-PD	P07225_PF02210_514_647_fpocket_8	3224.38	16
AF2-PD	P07225_PF07645_201_241_fpocket_1	3961.75	12
AF2-PD	P07225_PF07645_201_241_fpocket_2	5596.62	8
AF2-PD	P07225_PF07645_243_282_fpocket_1	4178.62	14
AF2-PD	P07225_PF14670_161_199_fpocket_1	4271.88	14
AF2-PD	P07225_PF14670_161_199_fpocket_2	5103.75	8
AF2-PD	P07237_PF00085_25_131_fpocket_1	3311.62	21
AF2-PD	P07237_PF00085_25_131_fpocket_3	3883.75	13
AF2-PD	P07237_PF00085_368_472_fpocket_5	3719.88	15
AF2-PD	P07237_PF00085_368_472_fpocket_9	3838.25	14
AF2-PD	P07237_PF13848_161_345_fpocket_1	2951.12	16
AF2-PD	P07237_PF13848_161_345_fpocket_8	2408.75	15
AF2-PD	P07288_PF00089_25_253_fpocket_2	3125.62	15
AF2-PD	P07288_PF00089_25_253_fpocket_8	4238.88	15
AF2-PD	P07305_PF00538_25_96_fpocket_1	4177.75	16
AF2-PD	P07305_PF00538_25_96_fpocket_2	4288.5	14
AF2-PD	P07306_PF00059_171_279_fpocket_2	3917.0	16
AF2-PD	P07306_PF00059_171_279_fpocket_3	3991.38	14
AF2-PD	P07307_PF00059_194_302_fpocket_1	3811.38	16
AF2-PD	P07311_PF00708_10_97_fpocket_1	3595.88	17
AF2-PD	P07311_PF00708_10_97_fpocket_6	4377.0	10
AF2-PD	P07315_PF00030_89_170_fpocket_2	4299.25	12
AF2-PD	P07315_PF00030_89_170_fpocket_4	4241.25	14
AF2-PD	P07316_PF00030_90_171_fpocket_1	4046.62	15
AF2-PD	P07316_PF00030_90_171_fpocket_2	4341.5	13
AF2-PD	P07320_PF00030_89_170_fpocket_4	4475.88	13
AF2-PD	P07320_PF00030_89_170_fpocket_5	4466.62	13
AF2-PD	P07327_PF00107_203_339_fpocket_4	3921.38	19
AF2-PD	P07327_PF00107_203_339_fpocket_5	1905.5	21
AF2-PD	P07327_PF08240_34_161_fpocket_1	3983.75	14
AF2-PD	P07327_PF08240_34_161_fpocket_2	2804.38	21
AF2-PD	P07332_PF00017_460_530_fpocket_1	3869.0	11
AF2-PD	P07332_PF00017_460_530_fpocket_2	4468.88	12
AF2-PD	P07332_PF07714_561_814_fpocket_3	2519.38	24
AF2-PD	P07333_PF00047_207_293_fpocket_1	4190.12	18
AF2-PD	P07333_PF00047_207_293_fpocket_5	3716.12	17
AF2-PD	P07333_PF13927_397_489_fpocket_1	4827.12	13
AF2-PD	P07333_PF13927_397_489_fpocket_3	4062.0	15
AF2-PD	P07355_PF00191_109_174_fpocket_1	2745.25	18
AF2-PD	P07355_PF00191_109_174_fpocket_2	3780.38	18
AF2-PD	P07355_PF00191_193_259_fpocket_4	3891.62	17
AF2-PD	P07355_PF00191_193_259_fpocket_5	3870.88	16
AF2-PD	P07355_PF00191_269_334_fpocket_1	3306.25	16
AF2-PD	P07355_PF00191_269_334_fpocket_4	3892.12	16
AF2-PD	P07355_PF00191_37_102_fpocket_1	4197.12	14
AF2-PD	P07355_PF00191_37_102_fpocket_2	2682.88	21
AF2-PD	P07357_PF00090_540_584_fpocket_2	4503.62	11
AF2-PD	P07357_PF00090_540_584_fpocket_4	4825.62	12
AF2-PD	P07358_PF00090_547_591_fpocket_1	4697.25	12
AF2-PD	P07358_PF00090_68_116_fpocket_1	4458.62	16
AF2-PD	P07360_PF00061_48_186_fpocket_2	2063.25	22
AF2-PD	P07360_PF00061_48_186_fpocket_7	2421.12	16
AF2-PD	P07384_PF01067_371_514_fpocket_2	3321.75	18
AF2-PD	P07384_PF01067_371_514_fpocket_7	4403.5	11
AF2-PD	P07384_PF13833_557_616_fpocket_2	4375.25	13
AF2-PD	P07384_PF13833_557_616_fpocket_3	3352.38	15
AF2-PD	P07437_PF00091_3_212_fpocket_1	2884.75	26
AF2-PD	P07437_PF00091_3_212_fpocket_9	2943.75	21
AF2-PD	P07437_PF03953_261_383_fpocket_4	3645.5	16
AF2-PD	P07437_PF03953_261_383_fpocket_8	5535.25	6
AF2-PD	P07438_PF00131_1_61_fpocket_2	4583.62	17
AF2-PD	P07451_PF00194_11_259_fpocket_11	3595.88	14
AF2-PD	P07451_PF00194_11_259_fpocket_5	3082.25	15
AF2-PD	P07477_PF00089_24_239_fpocket_12	3965.12	15
AF2-PD	P07477_PF00089_24_239_fpocket_3	3471.38	14
AF2-PD	P07478_PF00089_24_239_fpocket_5	3382.75	14
AF2-PD	P07478_PF00089_24_239_fpocket_9	4036.62	15
AF2-PD	P07602_PF05184_61_98_fpocket_1	4682.88	10
AF2-PD	P07602_PF05184_61_98_fpocket_2	4478.5	13
AF2-PD	P07686_PF00728_200_517_fpocket_2	2825.12	18
AF2-PD	P07686_PF00728_200_517_fpocket_7	4027.5	14
AF2-PD	P07686_PF14845_56_178_fpocket_11	3282.75	19
AF2-PD	P07711_PF00112_114_332_fpocket_13	2761.0	17
AF2-PD	P07711_PF00112_114_332_fpocket_8	3301.62	20
AF2-PD	P07711_PF08246_29_88_fpocket_1	3533.75	19
AF2-PD	P07711_PF08246_29_88_fpocket_3	4371.62	11
AF2-PD	P07737_PF00235_2_140_fpocket_2	3826.88	15
AF2-PD	P07737_PF00235_2_140_fpocket_5	4579.25	11
AF2-PD	P07738_PF00300_127_229_fpocket_5	3560.12	17
AF2-PD	P07738_PF00300_127_229_fpocket_8	3511.38	15
AF2-PD	P07738_PF00300_6_137_fpocket_1	3670.12	19
AF2-PD	P07738_PF00300_6_137_fpocket_2	2858.62	17
