Domain (Uniprot_Pfam_Start_End)	Pocket Sets
Q13410_PF08205_146_229	AF2-PD
Q13415_PF00004_530_675	PDB-PD,AF2-PD
Q13415_PF01426_45_169	AF2-PD
Q13415_PF09079_778_857	PDB-PD,AF2-PD
Q13415_PF17872_669_738	PDB-PD,AF2-PD
Q13418_PF07714_193_446	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13422_PF00096_145_167	AF2-PD
Q13422_PF00096_173_195	AF2-PD
Q13423_PF01262_203_437	AF2-PD
Q13423_PF05222_60_199	AF2-PD
Q13424_PF00169_294_401	AF2-PD
Q13424_PF00595_87_167	AF2-PD
Q13424_PF18012_208_266	AF2-PD
Q13425_PF00595_115_195	PDB-PD,AF2-PD
Q13425_PF18012_239_297	AF2-PD
Q13427_PF00160_11_176	PDB-PD,AF2-PD
Q13434_PF00097_316_369	AF2-PD
Q13434_PF14608_404_425	AF2-PD
Q13434_PF18044_247_268	AF2-PD
Q13434_PF18044_94_115	AF2-PD
Q13435_PF02037_24_58	PDB-PD
Q13442_PF10252_85_163	AF2-PD
Q13443_PF00200_423_496	AF2-PD
Q13443_PF01421_212_406	AF2-PD
Q13444_PF00200_430_503	AF2-PD
Q13449_PF07679_32_128	AF2-PD
Q13449_PF13927_131_201	AF2-PD
Q13449_PF13927_218_294	AF2-PD
Q13451_PF00254_158_248	PDB-PD,AF2-PD
Q13451_PF00254_43_135	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13459_PF00063_148_715	AF2-PD
Q13459_PF00063_780_941	AF2-PD
Q13459_PF00620_1713_1859	PDB-PD,AF2-PD
Q13459_PF00788_15_114	AF2-PD
Q13461_PF00250_70_156	AF2-PD
Q13464_PF00069_76_338	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13467_PF01392_33_140	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13469_PF00554_410_570	PDB-PD,AF2-PD
Q13469_PF16179_579_679	PDB-PD,AF2-PD
Q13470_PF07714_116_377	AF2-PD
Q13472_PF01396_655_694	AF2-PD
Q13472_PF06839_895_939	AF2-PD
Q13474_PF00397_354_383	AF2-PD
Q13474_PF00435_210_337	AF2-PD
Q13474_PF00569_604_648	AF2-PD
Q13474_PF09068_386_504	AF2-PD
Q13474_PF09069_508_599	AF2-PD
Q13477_PF09085_113_224	PDB-PD,AF2-PD
Q13480_PF00169_6_116	AF2-PD
Q13485_PF03165_36_137	PDB-PD,AF2-PD
Q13489_PF00619_444_528	AF2-PD
Q13489_PF00653_172_236	AF2-PD
Q13489_PF00653_258_323	PDB-PD,AF2-PD
Q13489_PF00653_32_97	PDB-PD,AF2-PD
Q13489_PF13920_553_598	PDB-PD,AF2-PD
Q13490_PF00619_458_542	PDB-PD,AF2-PD
Q13490_PF00653_187_251	PDB-PD,AF2-PD
Q13490_PF00653_272_337	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13490_PF00653_49_114	PDB-PD,AF2-PD
Q13490_PF13920_567_612	AF2-PD
Q13492_PF07651_21_284	AF2-PD
Q13496_PF02893_27_143	AF2-PD
Q13496_PF06602_149_487	AF2-PD
Q13501_PF00564_21_102	PDB-PD,AF2-PD
Q13501_PF00569_122_165	PDB-PD
Q13501_PF16577_379_440	PDB-PD
Q13505_PF17171_323_386	AF2-PD
Q13506_PF04904_5_83	AF2-PD
Q13509_PF00091_3_212	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13509_PF03953_261_383	PDB-PD,AF2-PD
Q13510_PF02275_143_388	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13516_PF00010_109_163	AF2-PD
Q13523_PF00069_687_1003	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13526_PF00397_7_37	PDB-PD
Q13526_PF00639_59_163	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13535_PF08064_1122_1223	AF2-PD
Q13546_PF00531_584_669	PDB-PD,AF2-PD
Q13546_PF07714_18_285	PDB-LIG,PDB-PD
Q13547_PF00850_28_319	PDB-PD,AF2-PD
Q13554_PF00069_14_272	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13554_PF08332_534_661	AF2-PD
Q13555_PF00069_14_272	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13555_PF08332_426_553	PDB-PD
Q13557_PF00069_14_272	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13557_PF08332_346_473	PDB-PD,AF2-PD
Q13562_PF00010_102_154	AF2-PD
Q13563_PF18109_834_868	PDB-PD
Q13564_PF00899_13_533	PDB-PD,AF2-PD
Q13569_PF03167_125_295	PDB-PD,AF2-PD
Q13572_PF05770_119_318	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13572_PF17927_9_100	PDB-PD,AF2-PD
Q13574_PF00130_172_231	AF2-PD
Q13576_PF00307_41_158	AF2-PD
Q13586_PF07647_129_197	PDB-PD,AF2-PD
Q13586_PF16533_341_441	PDB-PD,AF2-PD
Q13588_PF00017_60_135	AF2-PD
Q13588_PF00018_164_209	AF2-PD
Q13588_PF00018_4_50	AF2-PD
Q13591_PF00090_599_650	AF2-PD
Q13591_PF00090_657_701	AF2-PD
Q13591_PF00090_788_838	AF2-PD
Q13591_PF00090_845_895	AF2-PD
Q13595_PF00076_121_191	AF2-PD
Q13596_PF00787_173_268	PDB-PD,AF2-PD
Q13596_PF09325_284_517	PDB-PD
Q13601_PF17903_58_138	AF2-PD
Q13608_PF00004_466_595	AF2-PD
Q13609_PF03372_24_274	PDB-PD,AF2-PD
Q13613_PF06602_213_550	PDB-PD,AF2-PD
Q13614_PF02893_68_185	PDB-PD,AF2-PD
Q13614_PF06602_192_529	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13615_PF01363_1114_1180	AF2-PD
Q13615_PF06602_127_525	AF2-PD
Q13616_PF10557_706_768	PDB-PD,AF2-PD
Q13617_PF10557_675_737	PDB-PD,AF2-PD
Q13618_PF10557_698_760	AF2-PD
Q13619_PF10557_691_751	AF2-PD
Q13620_PF10557_845_905	PDB-PD,AF2-PD
Q13621_PF00324_182_686	AF2-PD
Q13625_PF00018_1063_1111	PDB-PD,AF2-PD
Q13627_PF00069_159_479	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13634_PF00028_164_259	AF2-PD
Q13634_PF00028_273_374	AF2-PD
Q13634_PF00028_388_479	AF2-PD
Q13634_PF00028_492_589	AF2-PD
Q13634_PF00028_58_150	AF2-PD
Q13636_PF00071_7_168	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13637_PF00071_27_194	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13642_PF00412_101_158	PDB-PD,AF2-PD
Q13642_PF00412_162_216	PDB-PD,AF2-PD
Q13642_PF00412_40_97	PDB-PD,AF2-PD
Q13643_PF00412_101_158	PDB-PD,AF2-PD
Q13643_PF00412_162_217	PDB-PD,AF2-PD
Q13643_PF00412_221_279	AF2-PD
Q13643_PF00412_40_97	PDB-PD,AF2-PD
Q13686_PF13532_98_344	PDB-PD,AF2-PD
Q13698_PF08763_1464_1538	AF2-PD
Q13702_PF13639_361_403	AF2-PD
Q13705_PF00069_193_477	PDB-PD,AF2-PD
Q13705_PF01064_27_113	PDB-PD,AF2-PD
Q13724_PF16923_93_261	AF2-PD
Q13733_PF00690_51_119	AF2-PD
Q13740_PF08205_137_231	AF2-PD
Q13740_PF13927_249_316	AF2-PD
Q13751_PF00053_250_313	AF2-PD
Q13751_PF00053_316_376	AF2-PD
Q13751_PF00053_379_428	AF2-PD
Q13751_PF00053_431_478	AF2-PD
Q13751_PF00053_481_531	AF2-PD
Q13753_PF00052_250_380	AF2-PD
Q13753_PF00053_139_184	AF2-PD
Q13753_PF00053_28_81	AF2-PD
Q13753_PF00053_517_570	AF2-PD
Q13753_PF00053_84_130	AF2-PD
Q13761_PF00853_55_183	AF2-PD
Q13795_PF00025_4_187	AF2-PD
Q13796_PF00595_26_105	AF2-PD
Q13813_PF00018_973_1018	PDB-PD,AF2-PD
Q13813_PF00435_1233_1337	AF2-PD
Q13813_PF00435_1339_1443	PDB-PD,AF2-PD
Q13813_PF00435_1445_1549	PDB-PD,AF2-PD
Q13813_PF00435_149_252	AF2-PD
Q13813_PF00435_1551_1656	AF2-PD
Q13813_PF00435_1658_1762	AF2-PD
Q13813_PF00435_1764_1868	AF2-PD
Q13813_PF00435_1870_1974	AF2-PD
Q13813_PF00435_1976_2081	AF2-PD
Q13813_PF00435_255_359	AF2-PD
Q13813_PF00435_361_465	AF2-PD
Q13813_PF00435_44_147	PDB-PD,AF2-PD
Q13813_PF00435_467_571	AF2-PD
Q13813_PF00435_573_676	AF2-PD
Q13813_PF00435_784_888	AF2-PD
Q13813_PF00435_890_973	AF2-PD
Q13813_PF08726_2402_2471	AF2-PD
Q13822_PF01223_602_845	PDB-PD,AF2-PD
Q13823_PF08153_43_174	AF2-PD
Q13825_PF00378_84_339	PDB-PD,AF2-PD
Q13829_PF02214_30_120	AF2-PD
Q13838_PF00270_69_238	PDB-PD,AF2-PD
Q13838_PF00271_273_382	PDB-PD,AF2-PD
Q13868_PF14382_26_63	PDB-PD,AF2-PD
Q13868_PF15985_169_211	PDB-PD,AF2-PD
Q13873_PF00069_203_501	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13873_PF01064_33_127	PDB-PD
Q13882_PF00017_78_155	PDB-PD,AF2-PD
Q13882_PF00018_14_64	PDB-PD,AF2-PD
Q13882_PF07714_191_441	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13884_PF00169_323_433	AF2-PD
Q13884_PF00595_113_192	AF2-PD
Q13884_PF18012_237_295	AF2-PD
Q13885_PF00091_3_212	PDB-PD,AF2-PD
Q13885_PF03953_261_383	AF2-PD
Q13887_PF00096_403_427	PDB-PD,AF2-PD
Q13888_PF07975_344_387	PDB-PD,AF2-PD
Q13889_PF03850_8_286	PDB-PD,AF2-PD
Q13905_PF00618_691_806	AF2-PD
Q13907_PF00293_49_197	PDB-PD,AF2-PD
Q13936_PF08763_1607_1681	PDB-PD,AF2-PD
Q13938_PF13202_153_172	PDB-PD,AF2-PD
Q13938_PF13499_181_253	PDB-PD,AF2-PD
Q13939_PF00651_18_128	AF2-PD
Q13939_PF07707_133_237	AF2-PD
Q13946_PF00233_211_443	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q13950_PF00853_102_230	PDB-PD,AF2-PD
Q13952_PF00125_9_107	AF2-PD
Q13972_PF00618_647_765	AF2-PD
Q13972_PF00621_244_424	AF2-PD
Q13976_PF00027_121_204	PDB-LIG,PDB-PD,AF2-PD
Q13976_PF00027_239_326	PDB-LIG,PDB-PD,AF2-LIG
Q13976_PF00069_360_619	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14002_PF07686_40_142	PDB-PD,AF2-PD
Q14002_PF13927_147_220	AF2-PD
Q14003_PF02214_90_184	AF2-PD
Q14004_PF00069_705_998	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14005_PF00595_1113_1195	PDB-PD,AF2-PD
Q14005_PF00595_1234_1317	PDB-PD,AF2-PD
Q14005_PF00595_216_300	AF2-PD
Q14011_PF00076_8_78	PDB-PD
Q14012_PF00069_20_276	PDB-LIG,PDB-PD
Q14019_PF00241_10_128	PDB-PD,AF2-PD
Q14028_PF00027_980_1069	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14031_PF01413_1468_1573	AF2-PD
Q14031_PF01413_1576_1689	AF2-PD
Q14032_PF08840_206_412	AF2-PD
Q14088_PF00071_38_204	AF2-PD
Q14094_PF00134_15_143	AF2-PD
Q14103_PF00076_184_255	PDB-PD
Q14103_PF00076_99_168	PDB-PD,AF2-PD
Q14112_PF00086_1019_1084	AF2-PD
Q14112_PF00086_940_1005	AF2-PD
Q14112_PF07474_527_713	AF2-PD
Q14112_PF12662_874_895	AF2-PD
Q14112_PF12947_896_929	AF2-PD
Q14114_PF14670_340_374	AF2-PD
Q14116_PF00340_72_185	PDB-PD,AF2-PD
Q14117_PF01979_58_447	PDB-PD,AF2-PD
Q14118_PF05345_61_156	PDB-PD,AF2-PD
Q14118_PF18424_182_304	PDB-PD,AF2-PD
Q14119_PF00096_174_196	AF2-PD
Q14123_PF00233_227_456	AF2-PD
Q14126_PF00028_164_263	PDB-PD,AF2-PD
Q14126_PF00028_278_378	PDB-PD,AF2-PD
Q14126_PF00028_396_490	PDB-PD,AF2-PD
Q14134_PF00643_220_260	AF2-PD
Q14137_PF08145_144_402	AF2-PD
Q14139_PF04564_988_1060	PDB-PD,AF2-PD
Q14141_PF00735_39_312	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14142_PF00643_21_61	AF2-PD
Q14145_PF00651_67_179	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14145_PF07707_184_286	AF2-PD
Q14147_PF00271_364_496	AF2-PD
Q14147_PF04408_557_747	AF2-PD
Q14149_PF07496_409_452	PDB-PD,AF2-PD
Q14149_PF13589_26_164	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14151_PF00076_409_479	AF2-PD
Q14151_PF02037_30_64	AF2-PD
Q14152_PF01399_365_495	PDB-PD,AF2-PD
Q14155_PF00169_478_578	AF2-PD
Q14155_PF00307_1_91	PDB-PD,AF2-PD
Q14155_PF00621_275_449	PDB-PD,AF2-PD
Q14155_PF07653_188_241	PDB-PD,AF2-PD
Q14160_PF00595_1004_1090	PDB-PD,AF2-PD
Q14160_PF00595_1100_1189	PDB-PD,AF2-PD
Q14160_PF00595_728_812	PDB-PD,AF2-PD
Q14160_PF00595_863_947	PDB-PD,AF2-PD
Q14161_PF01412_1_120	AF2-PD
Q14161_PF12205_640_754	AF2-PD
Q14162_PF00053_103_131	AF2-PD
Q14164_PF00069_9_301	AF2-PD
Q14164_PF18396_308_393	AF2-PD
Q14165_PF11721_48_208	AF2-PD
Q14168_PF00595_165_240	PDB-PD,AF2-PD
Q14168_PF00625_373_563	AF2-PD
Q14168_PF07653_253_315	AF2-PD
Q14183_PF00168_104_213	PDB-PD,AF2-PD
Q14183_PF00168_267_372	AF2-PD
Q14184_PF00168_141_250	AF2-PD
Q14184_PF00168_281_387	AF2-PD
Q14185_PF00018_15_62	AF2-PD
Q14185_PF14429_421_618	PDB-PD,AF2-PD
Q14186_PF02319_112_193	AF2-PD
Q14186_PF08781_200_338	PDB-PD,AF2-PD
Q14188_PF02319_128_208	PDB-PD,AF2-PD
Q14188_PF08781_215_353	AF2-PD
Q14190_PF00989_79_164	AF2-PD
Q14190_PF08447_242_329	AF2-PD
Q14191_PF00270_550_713	PDB-PD,AF2-PD
Q14191_PF00271_748_859	PDB-PD,AF2-PD
Q14191_PF00570_1153_1219	PDB-PD,AF2-PD
Q14191_PF01612_57_230	PDB-PD,AF2-PD
Q14191_PF09382_953_1066	PDB-PD,AF2-PD
Q14191_PF14493_1258_1352	AF2-PD
Q14191_PF16124_870_940	PDB-PD,AF2-PD
Q14192_PF00412_101_158	PDB-PD,AF2-PD
Q14192_PF00412_162_217	PDB-PD,AF2-PD
Q14192_PF00412_221_278	PDB-PD,AF2-PD
Q14192_PF00412_40_97	PDB-PD,AF2-PD
Q14194_PF01979_64_453	PDB-PD,AF2-PD
Q14195_PF01979_64_453	PDB-PD,AF2-PD
Q14202_PF06467_586_623	AF2-PD
Q14202_PF06467_628_664	AF2-PD
Q14202_PF06467_715_751	AF2-PD
Q14203_PF01302_29_94	PDB-PD,AF2-PD
Q14204_PF03028_4036_4146	PDB-PD
Q14204_PF12774_1868_2231	PDB-LIG,PDB-PD
Q14204_PF12775_2557_2739	PDB-PD
Q14204_PF12780_2907_3186	PDB-LIG,PDB-PD
Q14204_PF12781_3560_3780	PDB-PD
Q14204_PF17852_2423_2550	PDB-PD
Q14204_PF18198_4176_4327	PDB-PD
Q14204_PF18199_4333_4644	PDB-PD
Q14209_PF02319_130_194	AF2-PD
Q14209_PF16421_210_304	AF2-PD
Q14210_PF00021_23_93	AF2-PD
Q14213_PF00041_130_215	AF2-PD
Q14240_PF00270_57_224	PDB-PD,AF2-PD
Q14240_PF00271_259_368	AF2-PD
Q14241_PF08711_54_102	PDB-PD,AF2-PD
Q14246_PF07645_172_213	AF2-PD
Q14246_PF12662_53_83	AF2-PD
Q14247_PF14604_499_547	PDB-PD,AF2-PD
Q14249_PF01223_60_285	AF2-PD
Q14257_PF13202_191_215	AF2-PD
Q14257_PF13202_237_254	AF2-PD
Q14257_PF13202_66_91	AF2-PD
Q14258_PF15227_13_53	PDB-PD
Q14289_PF00373_141_263	PDB-PD,AF2-PD
Q14289_PF03623_870_1002	PDB-PD,AF2-PD
Q14289_PF07714_425_679	PDB-LIG,PDB-PD
Q14289_PF18038_39_137	PDB-PD,AF2-PD
Q14296_PF08373_481_536	AF2-PD
Q14314_PF00147_209_435	AF2-PD
Q14315_PF00630_1536_1627	PDB-PD
Q14315_PF00630_1773_1851	PDB-PD
Q14315_PF00630_1856_1943	PDB-PD
Q14315_PF00630_2406_2493	PDB-PD
Q14315_PF00630_2502_2589	PDB-PD
Q14315_PF00630_2632_2721	PDB-PD
Q14315_PF00630_568_655	PDB-PD
Q14315_PF00630_664_755	PDB-PD
Q14318_PF00254_113_201	PDB-PD,AF2-PD
Q14324_PF00041_640_725	AF2-PD
Q14324_PF00041_738_823	AF2-PD
Q14324_PF00041_934_1017	AF2-PD
Q14324_PF07679_1048_1137	AF2-PD
Q14324_PF07679_256_338	AF2-PD
Q14324_PF07679_346_435	PDB-PD,AF2-PD
Q14324_PF07679_439_524	AF2-PD
Q14324_PF07679_52_153	PDB-PD,AF2-PD
Q14324_PF07679_548_635	AF2-PD
Q14324_PF07679_843_929	PDB-PD,AF2-PD
Q14331_PF06229_67_256	AF2-PD
Q14332_PF01392_39_145	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14344_PF00503_28_366	AF2-PD
Q14376_PF16363_6_333	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14393_PF00054_325_454	PDB-PD,AF2-PD
Q14393_PF02210_513_651	PDB-PD,AF2-PD
Q14393_PF07645_238_277	AF2-PD
Q14409_PF00370_12_266	AF2-PD
Q14409_PF02782_275_467	AF2-PD
Q14410_PF00370_12_266	AF2-PD
Q14410_PF02782_275_467	AF2-PD
Q14416_PF00003_561_813	PDB-LIG,PDB-PD,AF2-PD
Q14432_PF00233_751_1020	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14435_PF00652_505_627	AF2-PD
Q14444_PF18293_132_247	PDB-PD,AF2-PD
Q14449_PF00017_439_520	PDB-PD,AF2-PD
Q14449_PF00169_235_342	PDB-PD,AF2-PD
Q14449_PF00788_106_192	PDB-PD,AF2-PD
Q14449_PF08947_369_417	AF2-PD
Q14451_PF00017_431_512	PDB-PD,AF2-PD
Q14451_PF00169_230_338	AF2-PD
Q14451_PF00788_100_186	PDB-PD,AF2-PD
Q14457_PF04111_264_445	PDB-PD,AF2-PD
Q14457_PF15285_105_129	PDB-PD
Q14469_PF00010_35_92	PDB-PD,AF2-PD
Q14469_PF07527_109_148	PDB-PD,AF2-PD
Q14498_PF00076_155_223	PDB-PD,AF2-PD
Q14498_PF00076_252_322	PDB-PD,AF2-PD
Q14500_PF01007_47_187	AF2-PD
Q14500_PF17655_194_367	AF2-PD
Q14507_PF00074_29_139	AF2-PD
Q14508_PF00095_76_122	AF2-PD
Q14511_PF08824_404_560	PDB-PD,AF2-PD
Q14511_PF14604_10_61	AF2-PD
Q14515_PF00050_456_509	PDB-PD,AF2-PD
Q14515_PF10591_512_650	PDB-PD,AF2-PD
Q14520_PF00008_154_186	AF2-PD
Q14520_PF00051_194_276	AF2-PD
Q14520_PF00089_314_550	AF2-PD
Q14526_PF00096_563_585	AF2-PD
Q14527_PF00176_243_722	AF2-PD
Q14527_PF00271_833_950	AF2-PD
Q14527_PF08797_60_154	PDB-PD,AF2-PD
Q14534_PF13450_128_156	PDB-PD,AF2-PD
Q14541_PF00104_124_312	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14541_PF00105_10_79	AF2-PD
Q14549_PF00046_262_318	PDB-PD,AF2-PD
Q14554_PF00085_153_258	AF2-PD
Q14554_PF00085_277_381	AF2-PD
Q14554_PF00085_398_503	AF2-PD
Q14558_PF13793_9_126	PDB-PD,AF2-PD
Q14558_PF14572_167_350	AF2-PD
Q14562_PF00271_756_895	PDB-PD,AF2-PD
Q14562_PF00575_261_336	PDB-PD,AF2-PD
Q14562_PF04408_957_1045	PDB-PD,AF2-PD
Q14562_PF07717_1103_1180	PDB-PD,AF2-PD
Q14565_PF08423_83_338	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14566_PF00493_333_556	PDB-PD,AF2-PD
Q14566_PF14551_27_127	PDB-PD,AF2-PD
Q14566_PF17207_122_252	PDB-PD,AF2-PD
Q14566_PF17855_570_656	PDB-PD,AF2-PD
Q14566_PF18263_711_819	PDB-PD
Q14568_PF02518_40_194	AF2-PD
Q14573_PF02815_233_433	PDB-PD
Q14573_PF08709_3_230	PDB-PD,AF2-PD
Q14574_PF00028_140_234	AF2-PD
Q14574_PF00028_248_346	AF2-PD
Q14574_PF00028_476_568	AF2-PD
Q14574_PF08758_27_113	AF2-PD
Q14576_PF00076_127_195	AF2-PD
Q14576_PF00076_286_356	AF2-PD
Q14576_PF00076_41_111	AF2-PD
Q14582_PF00010_54_106	AF2-PD
Q14584_PF00096_324_346	AF2-PD
Q14584_PF00096_380_402	AF2-PD
Q14584_PF00096_492_514	AF2-PD
Q14584_PF00096_520_542	AF2-PD
Q14585_PF00096_118_140	AF2-PD
Q14585_PF00096_202_224	AF2-PD
Q14585_PF00096_286_308	AF2-PD
Q14585_PF00096_314_336	AF2-PD
Q14585_PF00096_454_476	AF2-PD
Q14585_PF00096_90_112	AF2-PD
Q14586_PF00096_408_430	AF2-PD
Q14586_PF00096_492_514	AF2-PD
Q14586_PF00096_548_570	AF2-PD
Q14586_PF00096_576_598	AF2-PD
Q14586_PF00096_660_682	AF2-PD
Q14587_PF00096_500_522	PDB-PD,AF2-PD
Q14587_PF00096_528_550	PDB-PD
Q14587_PF00096_556_578	PDB-PD
Q14587_PF00096_640_662	AF2-PD
Q14587_PF00096_668_690	PDB-PD
Q14587_PF00096_696_718	AF2-PD
Q14587_PF00096_724_746	PDB-PD,AF2-PD
Q14587_PF00096_780_802	PDB-PD
Q14588_PF00096_260_282	AF2-PD
Q14588_PF00096_316_338	AF2-PD
Q14588_PF00096_344_366	AF2-PD
Q14588_PF00096_372_394	AF2-PD
Q14588_PF00096_428_450	AF2-PD
Q14588_PF00096_512_534	AF2-PD
Q14590_PF00096_319_341	AF2-PD
Q14590_PF00096_487_509	AF2-PD
Q14590_PF00096_515_537	AF2-PD
Q14590_PF00096_627_649	AF2-PD
Q14590_PF00096_655_677	AF2-PD
Q14590_PF00096_683_705	AF2-PD
Q14592_PF00096_196_218	AF2-PD
Q14592_PF00096_224_246	AF2-PD
Q14592_PF00096_280_302	AF2-PD
Q14592_PF00096_392_414	AF2-PD
Q14592_PF00096_420_442	AF2-PD
Q14592_PF00096_476_498	AF2-PD
Q14593_PF00096_402_423	AF2-PD
Q14593_PF00096_458_480	AF2-PD
Q14596_PF00564_4_85	PDB-PD,AF2-PD
Q14596_PF00569_212_253	AF2-PD
Q14596_PF16158_379_478	PDB-PD,AF2-PD
Q14623_PF01085_28_189	PDB-PD,AF2-PD
Q14624_PF00092_274_456	AF2-PD
Q14627_PF09240_142_235	PDB-PD,AF2-PD
Q14642_PF03372_15_385	AF2-PD
Q14644_PF00168_12_114	AF2-PD
Q14644_PF00168_145_265	AF2-PD
Q14651_PF00307_122_239	AF2-PD
Q14651_PF00307_266_377	AF2-PD
Q14651_PF00307_395_505	AF2-PD
Q14651_PF00307_516_626	AF2-PD
Q14651_PF13833_3_43	AF2-PD
Q14653_PF00605_7_110	PDB-PD,AF2-PD
Q14654_PF01007_36_174	PDB-PD,AF2-PD
Q14654_PF17655_181_354	PDB-PD,AF2-PD
Q14667_PF10347_1028_1160	AF2-PD
Q14669_PF00632_1636_1992	AF2-PD
Q14676_PF16770_1877_1970	PDB-PD,AF2-PD
Q14677_PF01417_21_145	PDB-PD,AF2-PD
Q14680_PF00069_11_263	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14680_PF02149_607_651	AF2-PD
Q14681_PF02214_74_167	AF2-PD
Q14683_PF02463_3_1211	AF2-PD
Q14683_PF06470_512_629	PDB-PD,AF2-PD
Q14690_PF00575_1032_1100	AF2-PD
Q14690_PF00575_449_522	AF2-PD
Q14690_PF00575_540_611	AF2-PD
Q14690_PF00575_726_798	AF2-PD
Q14692_PF08142_231_316	AF2-PD
Q14693_PF08235_626_851	AF2-PD
Q14697_PF13802_253_324	AF2-PD
Q14703_PF00082_209_464	AF2-PD
Q14721_PF02214_33_132	AF2-PD
Q14722_PF00248_103_408	AF2-PD
Q14739_PF09465_1_55	PDB-PD,AF2-PD
Q14749_PF13649_61_171	PDB-PD,AF2-PD
Q14764_PF01505_113_154	AF2-PD
Q14764_PF01505_166_207	PDB-PD,AF2-PD
Q14764_PF01505_219_262	AF2-PD
Q14764_PF11978_519_647	AF2-PD
Q14764_PF17794_273_320	AF2-PD
Q14764_PF17794_50_109	AF2-PD
Q14764_PF17795_457_518	AF2-PD
Q14764_PF17796_379_439	AF2-PD
Q14765_PF00017_569_645	AF2-PD
Q14765_PF02864_320_454	AF2-PD
Q14765_PF02865_2_120	AF2-PD
Q14766_PF07645_1120_1159	AF2-PD
Q14766_PF07645_1161_1200	AF2-PD
Q14766_PF07645_1286_1327	AF2-PD
Q14766_PF07645_1424_1465	AF2-PD
Q14766_PF07645_1467_1506	AF2-PD
Q14766_PF07645_998_1036	AF2-PD
Q14766_PF12662_1059_1082	AF2-PD
Q14767_PF07645_887_928	AF2-PD
Q14773_PF03921_46_136	AF2-PD
Q14774_PF00046_277_333	AF2-PD
Q14781_PF00385_12_61	PDB-PD,AF2-PD
Q14790_PF00656_233_475	PDB-PD,AF2-PD
Q14790_PF01335_101_181	PDB-PD,AF2-PD
Q14790_PF01335_3_84	PDB-PD,AF2-PD
Q147U1_PF00096_254_276	AF2-PD
Q147U1_PF00096_282_304	AF2-PD
Q147U1_PF00096_394_416	AF2-PD
Q147U1_PF00096_422_444	AF2-PD
Q147U1_PF00096_478_500	AF2-PD
Q147U1_PF00096_506_527	AF2-PD
Q14807_PF00225_49_368	PDB-LIG,PDB-PD,AF2-LIG,AF2-PD
Q14807_PF12836_595_650	PDB-PD,AF2-PD
Q14814_PF00319_10_57	AF2-PD
Q14831_PF00003_584_844	PDB-PD,AF2-PD
Q14832_PF00003_570_822	AF2-PD
Q14833_PF00003_581_841	PDB-PD,AF2-PD
Q14839_PF00176_728_1025	PDB-PD,AF2-PD
Q14839_PF00271_1050_1164	PDB-PD,AF2-PD
Q14839_PF00385_622_674	PDB-PD,AF2-PD
Q14839_PF00628_372_417	AF2-PD
Q14839_PF00628_451_496	PDB-PD,AF2-PD
Q14839_PF08073_164_217	PDB-PD,AF2-PD
Q14839_PF08074_1725_1871	AF2-PD
Q14847_PF00412_5_61	AF2-PD
Q14847_PF14604_209_259	PDB-PD,AF2-PD
Q14849_PF01852_239_444	PDB-PD,AF2-PD
Q14849_PF10457_47_213	AF2-PD
Q14863_PF00046_235_291	PDB-PD,AF2-PD
Q14863_PF00157_142_213	PDB-PD,AF2-PD
Q14865_PF01388_320_406	PDB-PD,AF2-PD
Q14872_PF00096_140_164	AF2-PD
Q14872_PF00096_170_194	AF2-PD
Q14872_PF00096_200_224	AF2-PD
