Pocket Set	Pocket	Buriedness
AF2-PD	P42684_PF00017_173_248_fpocket_1	16
AF2-PD	P42684_PF00017_173_248_fpocket_2	10
AF2-PD	P42684_PF00018_113_159_fpocket_1	16
AF2-PD	P42684_PF00018_113_159_fpocket_2	14
AF2-PD	P42684_PF07714_288_539_fpocket_2	21
AF2-PD	P42684_PF07714_288_539_fpocket_3	21
AF2-PD	P42684_PF08919_1082_1182_fpocket_1	16
AF2-PD	P42684_PF08919_1082_1182_fpocket_4	13
AF2-PD	P42685_PF00017_116_193_fpocket_1	15
AF2-PD	P42685_PF00017_116_193_fpocket_2	16
AF2-PD	P42685_PF00018_48_102_fpocket_2	15
AF2-PD	P42685_PF00018_48_102_fpocket_3	11
AF2-PD	P42694_PF13086_641_764_fpocket_14	19
AF2-PD	P42694_PF13086_754_833_fpocket_1	20
AF2-PD	P42694_PF13086_754_833_fpocket_4	14
AF2-PD	P42694_PF13087_840_1052_fpocket_1	17
AF2-PD	P42696_PF00076_187_234_fpocket_2	13
AF2-PD	P42696_PF00076_187_234_fpocket_3	13
AF2-PD	P42696_PF00076_289_358_fpocket_1	11
AF2-PD	P42696_PF00076_289_358_fpocket_2	18
AF2-PD	P42701_PF00041_447_532_fpocket_2	16
AF2-PD	P42701_PF00041_447_532_fpocket_3	15
AF2-PD	P42702_PF00041_434_523_fpocket_1	17
AF2-PD	P42702_PF00041_434_523_fpocket_3	18
AF2-PD	P42702_PF17971_131_244_fpocket_1	21
AF2-PD	P42702_PF17971_131_244_fpocket_4	12
AF2-PD	P42702_PF18207_51_129_fpocket_2	16
AF2-PD	P42765_PF00108_7_266_fpocket_6	22
AF2-PD	P42765_PF00108_7_266_fpocket_9	19
AF2-PD	P42765_PF02803_273_395_fpocket_1	21
AF2-PD	P42765_PF02803_273_395_fpocket_5	18
AF2-PD	P42768_PF00568_36_145_fpocket_4	20
AF2-PD	P42768_PF00568_36_145_fpocket_8	11
AF2-PD	P42768_PF00786_237_296_fpocket_1	14
AF2-PD	P42785_PF05577_55_477_fpocket_2	25
AF2-PD	P42830_PF00048_47_106_fpocket_1	11
AF2-PD	P42830_PF00048_47_106_fpocket_2	15
AF2-PD	P43026_PF00019_399_500_fpocket_2	13
AF2-PD	P43026_PF00019_399_500_fpocket_3	13
AF2-PD	P43034_PF08513_9_35_fpocket_1	12
AF2-PD	P43034_PF08513_9_35_fpocket_2	13
AF2-PD	P43080_PF13499_89_161_fpocket_5	11
AF2-PD	P43121_PF00047_348_421_fpocket_2	14
AF2-PD	P43121_PF00047_348_421_fpocket_3	16
AF2-PD	P43121_PF08205_139_234_fpocket_1	17
AF2-PD	P43121_PF08205_139_234_fpocket_8	16
AF2-PD	P43121_PF13927_253_322_fpocket_1	20
AF2-PD	P43121_PF13927_253_322_fpocket_6	12
AF2-PD	P43146_PF00041_430_514_fpocket_1	20
AF2-PD	P43146_PF00041_430_514_fpocket_2	17
AF2-PD	P43146_PF00041_529_610_fpocket_2	14
AF2-PD	P43146_PF00041_624_708_fpocket_2	21
AF2-PD	P43146_PF00041_727_807_fpocket_1	20
AF2-PD	P43146_PF00041_727_807_fpocket_2	11
AF2-PD	P43146_PF00041_946_1034_fpocket_1	21
AF2-PD	P43146_PF00041_946_1034_fpocket_4	15
AF2-PD	P43146_PF07679_140_230_fpocket_1	13
AF2-PD	P43146_PF07679_240_327_fpocket_1	9
AF2-PD	P43146_PF07679_240_327_fpocket_2	14
AF2-PD	P43146_PF07679_331_417_fpocket_1	14
AF2-PD	P43146_PF07679_331_417_fpocket_2	12
AF2-PD	P43166_PF00194_13_262_fpocket_2	12
AF2-PD	P43166_PF00194_13_262_fpocket_9	20
AF2-PD	P43234_PF00112_108_320_fpocket_12	21
AF2-PD	P43234_PF00112_108_320_fpocket_2	19
AF2-PD	P43235_PF00112_115_328_fpocket_5	18
AF2-PD	P43235_PF00112_115_328_fpocket_8	17
AF2-PD	P43235_PF08246_26_86_fpocket_4	14
AF2-PD	P43235_PF08246_26_86_fpocket_6	11
AF2-PD	P43246_PF00488_665_852_fpocket_1	18
AF2-PD	P43246_PF01624_17_132_fpocket_3	15
AF2-PD	P43246_PF05188_145_290_fpocket_11	18
AF2-PD	P43246_PF05190_473_569_fpocket_4	14
AF2-PD	P43246_PF05190_473_569_fpocket_5	19
AF2-PD	P43246_PF05192_305_609_fpocket_12	14
AF2-PD	P43246_PF05192_305_609_fpocket_14	14
AF2-PD	P43250_PF00069_186_448_fpocket_1	19
AF2-PD	P43250_PF00069_186_448_fpocket_11	21
AF2-PD	P43250_PF00615_52_170_fpocket_1	15
AF2-PD	P43250_PF00615_52_170_fpocket_5	14
AF2-PD	P43251_PF19018_393_543_fpocket_4	11
AF2-PD	P43251_PF19018_393_543_fpocket_5	20
AF2-PD	P43268_PF00178_342_421_fpocket_1	11
AF2-PD	P43268_PF00178_342_421_fpocket_3	12
AF2-PD	P43304_PF01266_71_441_fpocket_15	19
AF2-PD	P43304_PF01266_71_441_fpocket_2	18
AF2-PD	P43320_PF00030_108_190_fpocket_1	17
AF2-PD	P43320_PF00030_108_190_fpocket_2	15
AF2-PD	P43320_PF00030_18_100_fpocket_1	15
AF2-PD	P43320_PF00030_18_100_fpocket_2	13
AF2-PD	P43354_PF00104_393_579_fpocket_15	14
AF2-PD	P43354_PF00104_393_579_fpocket_4	17
AF2-PD	P43354_PF00105_261_330_fpocket_1	12
AF2-PD	P43354_PF00105_261_330_fpocket_2	14
AF2-PD	P43378_PF00102_327_573_fpocket_1	17
AF2-PD	P43378_PF00650_92_237_fpocket_1	22
AF2-PD	P43378_PF00650_92_237_fpocket_6	15
AF2-PD	P43403_PF00017_10_87_fpocket_1	17
AF2-PD	P43403_PF00017_10_87_fpocket_3	14
AF2-PD	P43403_PF00017_163_239_fpocket_1	18
AF2-PD	P43403_PF00017_163_239_fpocket_4	10
AF2-PD	P43405_PF00017_15_92_fpocket_1	16
AF2-PD	P43405_PF00017_15_92_fpocket_5	12
AF2-PD	P43405_PF00017_168_244_fpocket_1	17
AF2-PD	P43405_PF00017_168_244_fpocket_4	10
AF2-PD	P43405_PF07714_371_626_fpocket_10	21
AF2-PD	P43487_PF00638_37_161_fpocket_1	16
AF2-PD	P43487_PF00638_37_161_fpocket_8	11
AF2-PD	P43489_PF00020_128_166_fpocket_1	13
AF2-PD	P43489_PF00020_31_64_fpocket_2	11
AF2-PD	P43489_PF00020_31_64_fpocket_3	11
AF2-PD	P43489_PF00020_67_107_fpocket_1	13
AF2-PD	P43489_PF00020_67_107_fpocket_2	14
AF2-PD	P43490_PF18127_10_116_fpocket_11	11
AF2-PD	P43490_PF18127_10_116_fpocket_2	9
AF2-PD	P43626_PF00047_132_213_fpocket_1	24
AF2-PD	P43626_PF00047_132_213_fpocket_2	16
AF2-PD	P43626_PF00047_32_115_fpocket_1	21
AF2-PD	P43626_PF00047_32_115_fpocket_3	16
AF2-PD	P43627_PF00047_132_213_fpocket_1	19
AF2-PD	P43627_PF00047_132_213_fpocket_2	15
AF2-PD	P43627_PF00047_32_115_fpocket_1	16
AF2-PD	P43627_PF00047_32_115_fpocket_6	17
AF2-PD	P43628_PF00047_132_213_fpocket_1	22
AF2-PD	P43628_PF00047_132_213_fpocket_3	16
AF2-PD	P43628_PF00047_32_115_fpocket_1	23
AF2-PD	P43628_PF00047_32_115_fpocket_3	15
AF2-PD	P43629_PF00047_127_210_fpocket_1	22
AF2-PD	P43629_PF00047_127_210_fpocket_6	17
AF2-PD	P43629_PF00047_227_307_fpocket_1	14
AF2-PD	P43629_PF00047_227_307_fpocket_2	22
AF2-PD	P43629_PF00047_32_110_fpocket_1	20
AF2-PD	P43630_PF00047_127_210_fpocket_1	21
AF2-PD	P43630_PF00047_127_210_fpocket_5	19
AF2-PD	P43630_PF00047_227_307_fpocket_3	19
AF2-PD	P43630_PF00047_227_307_fpocket_4	13
AF2-PD	P43630_PF00047_32_110_fpocket_1	20
AF2-PD	P43631_PF00047_132_213_fpocket_1	21
AF2-PD	P43631_PF00047_132_213_fpocket_5	16
AF2-PD	P43631_PF00047_32_115_fpocket_1	15
AF2-PD	P43631_PF00047_32_115_fpocket_5	18
AF2-PD	P43632_PF00047_132_213_fpocket_1	25
AF2-PD	P43632_PF00047_132_213_fpocket_4	16
AF2-PD	P43632_PF00047_32_115_fpocket_1	23
AF2-PD	P43632_PF00047_32_115_fpocket_2	18
AF2-PD	P43652_PF00273_222_394_fpocket_10	16
AF2-PD	P43652_PF00273_222_394_fpocket_9	19
AF2-PD	P43652_PF00273_30_202_fpocket_2	18
AF2-PD	P43652_PF00273_30_202_fpocket_7	19
AF2-PD	P43652_PF00273_414_590_fpocket_1	15
AF2-PD	P43652_PF00273_414_590_fpocket_15	19
AF2-PD	P43686_PF00004_202_335_fpocket_1	17
AF2-PD	P43686_PF16450_89_144_fpocket_1	7
AF2-PD	P43686_PF16450_89_144_fpocket_2	9
AF2-PD	P43686_PF17862_357_401_fpocket_1	15
AF2-PD	P43686_PF17862_357_401_fpocket_4	17
AF2-PD	P43694_PF00320_217_251_fpocket_1	11
AF2-PD	P43694_PF00320_217_251_fpocket_2	16
AF2-PD	P43694_PF00320_271_305_fpocket_1	21
AF2-PD	P43694_PF00320_271_305_fpocket_2	9
AF2-PD	P43699_PF00046_162_218_fpocket_2	13
AF2-PD	P43699_PF00046_162_218_fpocket_5	14
AF2-PD	P45381_PF04952_10_301_fpocket_1	26
AF2-PD	P45381_PF04952_10_301_fpocket_9	14
AF2-PD	P45452_PF00413_112_267_fpocket_1	22
AF2-PD	P45452_PF00413_112_267_fpocket_4	13
AF2-PD	P45452_PF01471_32_91_fpocket_1	10
AF2-PD	P45844_PF00005_101_245_fpocket_12	18
AF2-PD	P45844_PF00005_101_245_fpocket_7	16
AF2-PD	P45877_PF00160_41_198_fpocket_5	14
AF2-PD	P45877_PF00160_41_198_fpocket_7	20
AF2-PD	P45954_PF00441_280_428_fpocket_2	11
AF2-PD	P45954_PF00441_280_428_fpocket_6	9
AF2-PD	P45954_PF02770_173_268_fpocket_1	12
AF2-PD	P45954_PF02770_173_268_fpocket_2	16
AF2-PD	P45954_PF02771_58_170_fpocket_1	17
AF2-PD	P45954_PF02771_58_170_fpocket_2	13
AF2-PD	P45973_PF00385_20_69_fpocket_1	15
AF2-PD	P45973_PF00385_20_69_fpocket_2	14
AF2-PD	P45973_PF01393_123_174_fpocket_1	17
AF2-PD	P45973_PF01393_123_174_fpocket_2	13
AF2-PD	P45974_PF00627_723_759_fpocket_1	11
AF2-PD	P45974_PF00627_723_759_fpocket_2	11
AF2-PD	P45974_PF02148_199_272_fpocket_2	9
AF2-PD	P45974_PF17807_16_79_fpocket_1	12
AF2-PD	P45974_PF17807_16_79_fpocket_3	17
AF2-PD	P45984_PF00069_26_321_fpocket_23	17
AF2-PD	P45985_PF00069_102_367_fpocket_21	22
AF2-PD	P46020_PF19292_1002_1183_fpocket_1	17
AF2-PD	P46060_PF07834_371_585_fpocket_15	16
AF2-PD	P46063_PF00270_93_264_fpocket_1	20
AF2-PD	P46063_PF00270_93_264_fpocket_15	8
AF2-PD	P46063_PF00271_299_409_fpocket_2	14
AF2-PD	P46063_PF00271_299_409_fpocket_4	9
AF2-PD	P46063_PF16124_420_479_fpocket_2	14
AF2-PD	P46063_PF16124_420_479_fpocket_3	11
AF2-PD	P46087_PF17125_284_374_fpocket_1	15
AF2-PD	P46087_PF17125_284_374_fpocket_2	15
AF2-PD	P46100_PF00176_1563_1889_fpocket_3	20
AF2-PD	P46100_PF00176_1563_1889_fpocket_8	13
AF2-PD	P46100_PF00271_2018_2155_fpocket_2	7
AF2-PD	P46108_PF00017_13_104_fpocket_1	18
AF2-PD	P46108_PF00018_138_184_fpocket_2	17
AF2-PD	P46109_PF00017_14_88_fpocket_2	17
AF2-PD	P46109_PF00017_14_88_fpocket_3	13
AF2-PD	P46109_PF07653_239_294_fpocket_1	15
AF2-PD	P46109_PF07653_239_294_fpocket_2	14
AF2-PD	P46199_PF00009_179_344_fpocket_1	20
AF2-PD	P46199_PF00009_179_344_fpocket_4	21
AF2-PD	P46199_PF11987_495_607_fpocket_5	14
AF2-PD	P46379_PF00240_19_89_fpocket_1	17
AF2-PD	P46379_PF00240_19_89_fpocket_6	10
AF2-PD	P46379_PF12057_276_392_fpocket_1	13
AF2-PD	P46379_PF12057_276_392_fpocket_6	17
AF2-PD	P46439_PF02798_3_82_fpocket_1	14
AF2-PD	P46439_PF02798_3_82_fpocket_2	16
AF2-PD	P46439_PF14497_105_201_fpocket_1	15
AF2-PD	P46439_PF14497_105_201_fpocket_5	14
AF2-PD	P46459_PF00004_256_397_fpocket_10	16
AF2-PD	P46459_PF00004_539_669_fpocket_2	15
AF2-PD	P46459_PF00004_539_669_fpocket_3	16
AF2-PD	P46459_PF02359_5_85_fpocket_1	15
AF2-PD	P46459_PF02359_5_85_fpocket_4	12
AF2-PD	P46459_PF02933_111_185_fpocket_4	11
AF2-PD	P46459_PF17862_423_472_fpocket_3	16
AF2-PD	P46531_PF00066_1487_1522_fpocket_1	8
AF2-PD	P46531_PF00066_1525_1562_fpocket_1	6
AF2-PD	P46597_PF00891_117_327_fpocket_6	25
AF2-PD	P46597_PF00891_117_327_fpocket_8	15
AF2-PD	P46597_PF16864_11_100_fpocket_1	16
AF2-PD	P46597_PF16864_11_100_fpocket_2	15
AF2-PD	P46721_PF07648_440_486_fpocket_1	18
AF2-PD	P46721_PF07648_440_486_fpocket_2	16
AF2-PD	P46734_PF00069_64_325_fpocket_13	14
AF2-PD	P46736_PF18110_228_308_fpocket_2	20
AF2-PD	P46736_PF18110_228_308_fpocket_3	8
AF2-PD	P46781_PF01479_108_154_fpocket_1	17
AF2-PD	P46781_PF01479_108_154_fpocket_3	7
AF2-PD	P46782_PF00177_51_204_fpocket_1	16
AF2-PD	P46782_PF00177_51_204_fpocket_3	15
AF2-PD	P46783_PF03501_3_98_fpocket_2	12
AF2-PD	P46783_PF03501_3_98_fpocket_9	12
AF2-PD	P46926_PF01182_8_238_fpocket_4	23
AF2-PD	P46926_PF01182_8_238_fpocket_7	15
AF2-PD	P46934_PF00397_612_641_fpocket_1	11
AF2-PD	P46934_PF00397_894_923_fpocket_1	14
AF2-PD	P46937_PF00397_173_202_fpocket_1	12
AF2-PD	P46937_PF00397_173_202_fpocket_2	14
AF2-PD	P46937_PF00397_232_261_fpocket_1	11
AF2-PD	P46940_PF00307_44_161_fpocket_1	16
AF2-PD	P46952_PF06052_1_149_fpocket_1	24
AF2-PD	P46952_PF06052_1_149_fpocket_3	13
AF2-PD	P47224_PF04421_27_122_fpocket_1	16
AF2-PD	P47712_PF00168_18_123_fpocket_5	11
AF2-PD	P47712_PF00168_18_123_fpocket_6	18
AF2-PD	P47813_PF01176_32_94_fpocket_1	15
AF2-PD	P47813_PF01176_32_94_fpocket_2	15
AF2-PD	P47897_PF00749_263_563_fpocket_16	16
AF2-PD	P47897_PF00749_263_563_fpocket_5	21
AF2-PD	P47897_PF03950_565_752_fpocket_1	17
AF2-PD	P47897_PF03950_565_752_fpocket_3	10
AF2-PD	P47902_PF00046_155_211_fpocket_1	12
AF2-PD	P47902_PF00046_155_211_fpocket_2	12
AF2-PD	P47929_PF00337_5_135_fpocket_2	17
AF2-PD	P47929_PF00337_5_135_fpocket_5	16
AF2-PD	P47972_PF00354_223_420_fpocket_5	16
AF2-PD	P47972_PF00354_223_420_fpocket_8	16
AF2-PD	P47985_PF00355_153_264_fpocket_1	15
AF2-PD	P47985_PF00355_153_264_fpocket_4	9
AF2-PD	P47989_PF00111_8_78_fpocket_3	19
AF2-PD	P47989_PF00111_8_78_fpocket_6	15
AF2-PD	P47989_PF01315_588_694_fpocket_2	18
AF2-PD	P47989_PF01315_588_694_fpocket_3	17
AF2-PD	P47989_PF01799_87_161_fpocket_5	9
AF2-PD	P47989_PF01799_87_161_fpocket_7	19
AF2-PD	P47989_PF03450_419_523_fpocket_6	15
AF2-PD	P47989_PF03450_419_523_fpocket_7	15
AF2-PD	P47992_PF00048_30_84_fpocket_1	12
AF2-PD	P47992_PF00048_30_84_fpocket_2	11
AF2-PD	P48023_PF00229_160_281_fpocket_1	16
AF2-PD	P48023_PF00229_160_281_fpocket_2	14
AF2-PD	P48048_PF01007_43_185_fpocket_3	12
AF2-PD	P48048_PF17655_192_365_fpocket_10	14
AF2-PD	P48050_PF01007_22_178_fpocket_6	14
AF2-PD	P48050_PF01007_22_178_fpocket_9	14
AF2-PD	P48050_PF17655_185_358_fpocket_1	13
AF2-PD	P48050_PF17655_185_358_fpocket_15	14
AF2-PD	P48051_PF01007_57_196_fpocket_2	11
AF2-PD	P48051_PF01007_57_196_fpocket_3	18
AF2-PD	P48051_PF17655_203_375_fpocket_4	16
AF2-PD	P48051_PF17655_203_375_fpocket_9	15
AF2-PD	P48052_PF00246_129_406_fpocket_1	19
AF2-PD	P48052_PF00246_129_406_fpocket_4	25
AF2-PD	P48052_PF02244_28_102_fpocket_1	18
AF2-PD	P48052_PF02244_28_102_fpocket_4	17
AF2-PD	P48058_PF10613_415_530_fpocket_1	20
AF2-PD	P48058_PF10613_415_530_fpocket_6	13
AF2-PD	P48059_PF00412_10_67_fpocket_2	14
AF2-PD	P48059_PF00412_10_67_fpocket_3	12
AF2-PD	P48059_PF00412_135_188_fpocket_1	15
AF2-PD	P48059_PF00412_135_188_fpocket_2	15
AF2-PD	P48059_PF00412_193_248_fpocket_1	16
AF2-PD	P48059_PF00412_193_248_fpocket_7	20
AF2-PD	P48059_PF00412_252_308_fpocket_1	16
AF2-PD	P48059_PF00412_252_308_fpocket_3	16
AF2-PD	P48059_PF00412_71_126_fpocket_1	16
AF2-PD	P48059_PF00412_71_126_fpocket_2	10
AF2-PD	P48060_PF00188_38_175_fpocket_1	17
AF2-PD	P48060_PF00188_38_175_fpocket_8	12
AF2-PD	P48061_PF00048_28_86_fpocket_2	14
AF2-PD	P48147_PF00326_482_707_fpocket_14	18
AF2-PD	P48147_PF00326_482_707_fpocket_7	20
AF2-PD	P48163_PF00390_79_260_fpocket_5	14
AF2-PD	P48163_PF00390_79_260_fpocket_7	15
AF2-PD	P48163_PF03949_270_522_fpocket_1	20
AF2-PD	P48163_PF03949_270_522_fpocket_13	14
AF2-PD	P48165_PF00029_3_229_fpocket_5	18
AF2-PD	P48200_PF00694_767_896_fpocket_6	15
AF2-PD	P48200_PF00694_767_896_fpocket_8	16
AF2-PD	P48304_PF00059_53_164_fpocket_1	17
AF2-PD	P48304_PF00059_53_164_fpocket_7	15
AF2-PD	P48307_PF00014_157_209_fpocket_1	11
AF2-PD	P48307_PF00014_35_87_fpocket_1	14
AF2-PD	P48307_PF00014_95_150_fpocket_1	14
AF2-PD	P48357_PF06328_329_420_fpocket_2	22
AF2-PD	P48357_PF06328_329_420_fpocket_8	11
AF2-PD	P48357_PF18589_431_533_fpocket_4	20
AF2-PD	P48378_PF02257_197_274_fpocket_4	13
AF2-PD	P48378_PF02257_197_274_fpocket_6	12
AF2-PD	P48380_PF02257_181_258_fpocket_1	14
AF2-PD	P48380_PF02257_181_258_fpocket_3	12
AF2-PD	P48382_PF02257_89_168_fpocket_1	17
AF2-PD	P48382_PF02257_89_168_fpocket_2	14
AF2-PD	P48382_PF18326_28_86_fpocket_1	13
AF2-PD	P48382_PF18326_28_86_fpocket_2	12
AF2-PD	P48431_PF00505_41_109_fpocket_1	17
AF2-PD	P48431_PF00505_41_109_fpocket_5	12
AF2-PD	P48436_PF00505_105_173_fpocket_3	17
AF2-PD	P48436_PF00505_105_173_fpocket_5	9
AF2-PD	P48443_PF00104_255_443_fpocket_1	23
AF2-PD	P48443_PF00104_255_443_fpocket_15	11
AF2-PD	P48443_PF00105_137_206_fpocket_1	12
AF2-PD	P48443_PF00105_137_206_fpocket_4	10
AF2-PD	P48444_PF01217_3_140_fpocket_4	16
AF2-PD	P48444_PF01217_3_140_fpocket_8	14
AF2-PD	P48454_PF00149_79_281_fpocket_1	20
AF2-PD	P48454_PF00149_79_281_fpocket_18	15
AF2-PD	P48507_PF00248_70_232_fpocket_10	12
AF2-PD	P48507_PF00248_70_232_fpocket_9	18
AF2-PD	P48544_PF01007_54_193_fpocket_10	12
AF2-PD	P48544_PF01007_54_193_fpocket_5	13
AF2-PD	P48544_PF17655_200_372_fpocket_1	13
AF2-PD	P48544_PF17655_200_372_fpocket_19	12
AF2-PD	P48547_PF02214_10_104_fpocket_2	14
AF2-PD	P48547_PF02214_10_104_fpocket_4	12
AF2-PD	P48549_PF01007_47_187_fpocket_1	18
AF2-PD	P48549_PF01007_47_187_fpocket_2	14
AF2-PD	P48549_PF17655_194_365_fpocket_14	16
AF2-PD	P48549_PF17655_194_365_fpocket_15	12
AF2-PD	P48637_PF03199_204_302_fpocket_1	14
AF2-PD	P48637_PF03199_204_302_fpocket_8	16
AF2-PD	P48637_PF03917_12_472_fpocket_12	16
AF2-PD	P48728_PF01571_38_291_fpocket_11	14
AF2-PD	P48728_PF01571_38_291_fpocket_14	21
AF2-PD	P48728_PF08669_318_396_fpocket_2	19
AF2-PD	P48728_PF08669_318_396_fpocket_4	12
AF2-PD	P48729_PF00069_17_260_fpocket_13	14
AF2-PD	P48730_PF00069_9_271_fpocket_12	14
AF2-PD	P48730_PF00069_9_271_fpocket_2	21
AF2-PD	P48735_PF00180_45_441_fpocket_22	25
AF2-PD	P48735_PF00180_45_441_fpocket_3	18
AF2-PD	P48736_PF00792_377_519_fpocket_13	16
AF2-PD	P48736_PF00794_203_312_fpocket_1	11
AF2-PD	P48736_PF00794_203_312_fpocket_2	12
AF2-PD	P48736_PF19710_1_192_fpocket_1	14
AF2-PD	P48736_PF19710_1_192_fpocket_2	17
AF2-PD	P48740_PF00084_301_362_fpocket_1	13
AF2-PD	P48740_PF00084_301_362_fpocket_3	10
AF2-PD	P48740_PF00084_367_432_fpocket_2	17
AF2-PD	P48740_PF00084_367_432_fpocket_5	13
AF2-PD	P48740_PF00089_449_691_fpocket_12	14
AF2-PD	P48740_PF00431_185_294_fpocket_1	12
AF2-PD	P48740_PF00431_185_294_fpocket_2	13
AF2-PD	P48740_PF00431_20_135_fpocket_3	13
AF2-PD	P48740_PF00431_20_135_fpocket_5	10
AF2-PD	P48742_PF00046_181_237_fpocket_1	14
AF2-PD	P48742_PF00046_181_237_fpocket_4	11
AF2-PD	P48742_PF00412_4_59_fpocket_1	16
AF2-PD	P48742_PF00412_4_59_fpocket_3	12
AF2-PD	P48742_PF00412_63_122_fpocket_1	12
AF2-PD	P48742_PF00412_63_122_fpocket_2	9
AF2-PD	P48745_PF00007_261_353_fpocket_1	13
AF2-PD	P48745_PF00007_261_353_fpocket_3	16
AF2-PD	P48745_PF00093_110_173_fpocket_2	9
AF2-PD	P48745_PF00093_110_173_fpocket_4	15
AF2-PD	P48745_PF00219_35_89_fpocket_2	13
AF2-PD	P48745_PF00219_35_89_fpocket_5	17
AF2-PD	P48751_PF07565_350_619_fpocket_24	13
AF2-PD	P48960_PF07645_64_114_fpocket_1	12
AF2-PD	P49005_PF18018_49_176_fpocket_2	14
AF2-PD	P49005_PF18018_49_176_fpocket_9	22
AF2-PD	P49023_PF00412_358_413_fpocket_1	17
AF2-PD	P49023_PF00412_358_413_fpocket_2	12
AF2-PD	P49023_PF00412_417_472_fpocket_2	11
AF2-PD	P49023_PF00412_417_472_fpocket_3	17
AF2-PD	P49023_PF00412_476_531_fpocket_1	17
AF2-PD	P49023_PF00412_476_531_fpocket_4	17
AF2-PD	P49023_PF00412_535_590_fpocket_1	13
AF2-PD	P49023_PF00412_535_590_fpocket_2	12
AF2-PD	P49116_PF00104_371_567_fpocket_1	13
AF2-PD	P49116_PF00104_371_567_fpocket_4	16
AF2-PD	P49116_PF00105_115_184_fpocket_1	11
AF2-PD	P49116_PF00105_115_184_fpocket_5	9
AF2-PD	P49137_PF00069_64_325_fpocket_12	14
AF2-PD	P49184_PF03372_22_265_fpocket_5	14
AF2-PD	P49184_PF03372_22_265_fpocket_6	18
AF2-PD	P49221_PF00868_11_123_fpocket_6	20
AF2-PD	P49221_PF00927_587_684_fpocket_2	15
AF2-PD	P49221_PF00927_587_684_fpocket_3	15
AF2-PD	P49223_PF00014_35_87_fpocket_1	14
AF2-PD	P49257_PF03388_44_269_fpocket_12	23
AF2-PD	P49257_PF03388_44_269_fpocket_6	16
AF2-PD	P49327_PF00107_1679_1816_fpocket_3	19
AF2-PD	P49327_PF00107_1679_1816_fpocket_9	18
AF2-PD	P49327_PF00109_1_239_fpocket_13	13
AF2-PD	P49327_PF00109_1_239_fpocket_8	23
AF2-PD	P49327_PF00698_493_810_fpocket_1	24
AF2-PD	P49327_PF00698_493_810_fpocket_17	15
AF2-PD	P49327_PF02801_243_360_fpocket_1	20
AF2-PD	P49327_PF02801_243_360_fpocket_4	21
AF2-PD	P49327_PF08242_1243_1342_fpocket_5	18
AF2-PD	P49327_PF08242_1243_1342_fpocket_8	15
AF2-PD	P49335_PF00046_279_335_fpocket_1	17
AF2-PD	P49335_PF00046_279_335_fpocket_4	9
AF2-PD	P49335_PF00157_189_260_fpocket_1	12
AF2-PD	P49335_PF00157_189_260_fpocket_4	12
AF2-PD	P49336_PF00069_22_335_fpocket_28	23
AF2-PD	P49366_PF01916_44_354_fpocket_20	18
AF2-PD	P49366_PF01916_44_354_fpocket_5	19
AF2-PD	P49407_PF00339_18_174_fpocket_5	7
AF2-PD	P49407_PF02752_193_356_fpocket_10	17
AF2-PD	P49407_PF02752_193_356_fpocket_3	15
AF2-PD	P49411_PF00009_55_249_fpocket_1	19
AF2-PD	P49411_PF00009_55_249_fpocket_7	16
AF2-PD	P49411_PF03143_345_440_fpocket_1	16
AF2-PD	P49411_PF03143_345_440_fpocket_3	12
AF2-PD	P49411_PF03144_272_341_fpocket_2	20
AF2-PD	P49411_PF03144_272_341_fpocket_5	17
AF2-PD	P49418_PF03114_13_233_fpocket_10	9
AF2-PD	P49418_PF03114_13_233_fpocket_16	13
AF2-PD	P49418_PF14604_629_692_fpocket_2	16
AF2-PD	P49418_PF14604_629_692_fpocket_3	13
AF2-PD	P49427_PF00179_12_166_fpocket_3	13
AF2-PD	P49427_PF00179_12_166_fpocket_4	18
AF2-PD	P49448_PF00208_263_463_fpocket_1	19
AF2-PD	P49448_PF00208_263_463_fpocket_8	15
AF2-PD	P49448_PF02812_112_242_fpocket_1	15
AF2-PD	P49448_PF02812_112_242_fpocket_3	13
AF2-PD	P49450_PF00125_3_133_fpocket_2	14
AF2-PD	P49450_PF00125_3_133_fpocket_6	11
AF2-PD	P49458_PF05486_4_73_fpocket_4	15
AF2-PD	P49458_PF05486_4_73_fpocket_8	10
AF2-PD	P49459_PF00179_8_145_fpocket_4	14
AF2-PD	P49459_PF00179_8_145_fpocket_6	15
AF2-PD	P49585_PF01467_80_208_fpocket_1	20
AF2-PD	P49585_PF01467_80_208_fpocket_2	22
AF2-PD	P49588_PF07973_694_753_fpocket_1	15
AF2-PD	P49588_PF07973_694_753_fpocket_4	11
AF2-PD	P49590_PF03129_411_502_fpocket_3	11
AF2-PD	P49590_PF03129_411_502_fpocket_4	12
AF2-PD	P49590_PF13393_62_390_fpocket_10	17
AF2-PD	P49591_PF00587_248_444_fpocket_1	23
AF2-PD	P49591_PF00587_248_444_fpocket_3	21
AF2-PD	P49591_PF02403_2_113_fpocket_1	17
AF2-PD	P49591_PF02403_2_113_fpocket_2	15
AF2-PD	P49619_PF00130_272_324_fpocket_3	8
AF2-PD	P49638_PF00650_97_247_fpocket_1	22
AF2-PD	P49638_PF00650_97_247_fpocket_9	17
AF2-PD	P49638_PF03765_38_72_fpocket_1	18
AF2-PD	P49638_PF03765_38_72_fpocket_2	9
AF2-PD	P49639_PF00046_230_286_fpocket_1	11
