Name	SMILES	InChI	InChIKey	Molecular Weight
Princeton Biomolecular OSSK_295530	CCC[C@H](NC(=O)COc1ccc2c3c(c(=O)oc2c1)CCCC3)C(=O)[O-]	InChI=1S/C20H23NO6/c1-2-5-16(19(23)24)21-18(22)11-26-12-8-9-14-13-6-3-4-7-15(13)20(25)27-17(14)10-12/h8-10,16H,2-7,11H2,1H3,(H,21,22)(H,23,24)/p-1/t16-/m0/s1	XSPWYPLOZXECSF-INIZCTEOSA-M	372.3970000000003
InterBioScreen STOCK5S-83607	O=C(Nc1ccc(O)c(C(=O)[O-])c1)c1ccc2c(c1)OCCCO2	InChI=1S/C17H15NO6/c19-13-4-3-11(9-12(13)17(21)22)18-16(20)10-2-5-14-15(8-10)24-7-1-6-23-14/h2-5,8-9,19H,1,6-7H2,(H,18,20)(H,21,22)/p-1	BHFPOZVIZLPAHB-UHFFFAOYSA-M	328.3000000000001
Life Chemicals F0517-0316	Fc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1Cl	InChI=1S/C17H11ClFN5/c18-14-8-11(6-7-15(14)19)23-16-13-9-22-24(17(13)21-10-20-16)12-4-2-1-3-5-12/h1-10H,(H,20,21,23)	XMCXOGYZFGKSKT-UHFFFAOYSA-N	339.761
InterBioScreen STOCK5S-17255	COCCNc1cc(C)nc2c(-c3ccc(Cl)cc3)c(C)nn12	InChI=1S/C17H19ClN4O/c1-11-10-15(19-8-9-23-3)22-17(20-11)16(12(2)21-22)13-4-6-14(18)7-5-13/h4-7,10,19H,8-9H2,1-3H3	VXFCXWRXPCKHER-UHFFFAOYSA-N	330.8190000000002
InterBioScreen STOCK5S-90702	Cc1oc(-c2cccc([N+](=O)[O-])c2)cc1C(=O)N1CCN(c2nsc3ccccc23)CC1	InChI=1S/C23H20N4O4S/c1-15-19(14-20(31-15)16-5-4-6-17(13-16)27(29)30)23(28)26-11-9-25(10-12-26)22-18-7-2-3-8-21(18)32-24-22/h2-8,13-14H,9-12H2,1H3	QDHSBAZXEJBUGF-UHFFFAOYSA-N	448.50400000000025
InterBioScreen STOCK4S-11585	COc1cccc(-c2nnc3sc(-c4ccc(C)cc4)nn23)c1	InChI=1S/C17H14N4OS/c1-11-6-8-12(9-7-11)16-20-21-15(18-19-17(21)23-16)13-4-3-5-14(10-13)22-2/h3-10H,1-2H3	BJDVBUJGAZUGOM-UHFFFAOYSA-N	322.3930000000001
InterBioScreen STOCK5S-84913	CCCCN1C(=O)[C@H]2[C@@H](C1=O)[C@]1([NH2+][C@@H]2Cc2ccccc2)C(=O)Nc2c(C)cc(C)cc21	InChI=1S/C26H29N3O3/c1-4-5-11-29-23(30)20-19(14-17-9-7-6-8-10-17)28-26(21(20)24(29)31)18-13-15(2)12-16(3)22(18)27-25(26)32/h6-10,12-13,19-21,28H,4-5,11,14H2,1-3H3,(H,27,32)/p+1/t19-,20-,21+,26+/m1/s1	OEEXWOBOEXXEBA-YRKFHGTDSA-O	432.54400000000027
InterBioScreen STOCK5S-82246	COc1ccc2cc(C(=O)N3CCc4ccccc4C3)[nH]c2c1	InChI=1S/C19H18N2O2/c1-23-16-7-6-14-10-18(20-17(14)11-16)19(22)21-9-8-13-4-2-3-5-15(13)12-21/h2-7,10-11,20H,8-9,12H2,1H3	PNWASFJIVFGXGH-UHFFFAOYSA-N	306.36499999999995
Otava 7119691943	COc1cccc(CCNC(=O)Cc2c(C)c3ccc(OC)cc3oc2=O)c1	InChI=1S/C22H23NO5/c1-14-18-8-7-17(27-3)12-20(18)28-22(25)19(14)13-21(24)23-10-9-15-5-4-6-16(11-15)26-2/h4-8,11-12H,9-10,13H2,1-3H3,(H,23,24)	BWLHMPNNXOVOEG-UHFFFAOYSA-N	381.42800000000017
InterBioScreen STOCK5S-83803	Cc1cc(-c2nnc3sc(-c4ccc(Br)cc4)nn23)no1	InChI=1S/C13H8BrN5OS/c1-7-6-10(18-20-7)11-15-16-13-19(11)17-12(21-13)8-2-4-9(14)5-3-8/h2-6H,1H3	AZWHAUCWWYAYMK-UHFFFAOYSA-N	362.212
InterBioScreen STOCK5S-26244	COc1cc2c(cc1OC)CN(C(=S)NCCc1ccccc1)CC2	InChI=1S/C20H24N2O2S/c1-23-18-12-16-9-11-22(14-17(16)13-19(18)24-2)20(25)21-10-8-15-6-4-3-5-7-15/h3-7,12-13H,8-11,14H2,1-2H3,(H,21,25)	ISWGSWMKVMIGLC-UHFFFAOYSA-N	356.49100000000004
InterBioScreen STOCK5S-90980	CC1(C)CC(=O)C2=C(C1)Oc1ncn3nc(-c4ccccc4)nc3c1[C@H]2c1cccnc1	InChI=1S/C25H21N5O2/c1-25(2)11-17(31)20-18(12-25)32-24-21(19(20)16-9-6-10-26-13-16)23-28-22(29-30(23)14-27-24)15-7-4-3-5-8-15/h3-10,13-14,19H,11-12H2,1-2H3/t19-/m0/s1	QOGZUGWXCYPMBO-IBGZPJMESA-N	423.47600000000006
InterBioScreen STOCK5S-92205	Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2CCO[C@H]3c2ccc3c(c2)OCO3)cc1	InChI=1S/C25H23N3O5/c1-14-4-6-15(7-5-14)20-19-21(26(2)25(30)27(3)24(19)29)22-23(31-11-10-28(20)22)16-8-9-17-18(12-16)33-13-32-17/h4-9,12,23H,10-11,13H2,1-3H3/t23-/m0/s1	BPHZVWOEWQBJEM-QHCPKHFHSA-N	445.47500000000025
InterBioScreen STOCK5S-86658	Cc1c2c(cc3c4c(c(=O)oc13)CCCC4)CN(c1ccc(S(N)(=O)=O)cc1)CO2	InChI=1S/C22H22N2O5S/c1-13-20-14(10-19-17-4-2-3-5-18(17)22(25)29-21(13)19)11-24(12-28-20)15-6-8-16(9-7-15)30(23,26)27/h6-10H,2-5,11-12H2,1H3,(H2,23,26,27)	QQLFFRSZDOOOBT-UHFFFAOYSA-N	426.4940000000002
InterBioScreen STOCK5S-84158	CCCCN1C(=O)[C@@H]2[C@@H](C(C)C)[NH2+][C@]3(C(=O)Nc4ccc(F)cc43)[C@@H]2C1=O	InChI=1S/C20H24FN3O3/c1-4-5-8-24-17(25)14-15(18(24)26)20(23-16(14)10(2)3)12-9-11(21)6-7-13(12)22-19(20)27/h6-7,9-10,14-16,23H,4-5,8H2,1-3H3,(H,22,27)/p+1/t14-,15-,16+,20-/m0/s1	IXTCTVMNUPUTKN-MFCZKXCZSA-O	374.4360000000002
InterBioScreen STOCK5S-88271	O=C([O-])C1CCN(C(=O)CCN2C(=O)/C(=C/c3ccccc3Cl)SC2=S)CC1	InChI=1S/C19H19ClN2O4S2/c20-14-4-2-1-3-13(14)11-15-17(24)22(19(27)28-15)10-7-16(23)21-8-5-12(6-9-21)18(25)26/h1-4,11-12H,5-10H2,(H,25,26)/p-1/b15-11-	WBTCBHPTVHEJDI-PTNGSMBKSA-M	437.95000000000016
InterBioScreen STOCK5S-96574	CCOC(=O)N1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1	InChI=1S/C16H18ClN3O3/c1-2-23-16(22)20-7-5-19(6-8-20)15(21)14-10-11-9-12(17)3-4-13(11)18-14/h3-4,9-10,18H,2,5-8H2,1H3	RJRCHWIXLNKECU-UHFFFAOYSA-N	335.791
Chembridge 5284189	N#CC1=C(N)OC2=C(C(=O)C[C@@H](c3ccccc3)C2)[C@H]1c1ccc(C(F)(F)F)cc1	InChI=1S/C23H17F3N2O2/c24-23(25,26)16-8-6-14(7-9-16)20-17(12-27)22(28)30-19-11-15(10-18(29)21(19)20)13-4-2-1-3-5-13/h1-9,15,20H,10-11,28H2/t15-,20+/m1/s1	RBNOCQDYTUIIEB-QRWLVFNGSA-N	410.395
InnovaPharm STT-00186867	Cc1ccc(Nc2nnc(Cc3ccccc3)c(O)n2)cc1	InChI=1S/C17H16N4O/c1-12-7-9-14(10-8-12)18-17-19-16(22)15(20-21-17)11-13-5-3-2-4-6-13/h2-10H,11H2,1H3,(H2,18,19,21,22)	LDRNCHACLVPRAL-UHFFFAOYSA-N	292.34200000000004
Life Chemicals F0577-0037	CCSc1nc2c(c(=O)[nH]1)[C@@H](c1ccc(C(C)C)cc1)C1=C(CCCC1=O)N2	InChI=1S/C22H25N3O2S/c1-4-28-22-24-20-19(21(27)25-22)17(14-10-8-13(9-11-14)12(2)3)18-15(23-20)6-5-7-16(18)26/h8-12,17H,4-7H2,1-3H3,(H2,23,24,25,27)/t17-/m0/s1	IBRRUBUROYBUPV-KRWDZBQOSA-N	395.52800000000025
InnovaPharm STT-00192300	COc1ccc(-c2c(C#N)c(N)nc3c2C[N@@H+](C)CC3)c(OC)c1OC	InChI=1S/C19H22N4O3/c1-23-8-7-14-13(10-23)16(12(9-20)19(21)22-14)11-5-6-15(24-2)18(26-4)17(11)25-3/h5-6H,7-8,10H2,1-4H3,(H2,21,22)/p+1	PDHJLDKUGMGOGM-UHFFFAOYSA-O	355.4180000000001
Chemical Block A3981/0169586	CCN1C(=O)[C@]2(C(C#N)=C(N)Oc3c2c(=O)oc2ccccc32)c2ccccc21	InChI=1S/C22H15N3O4/c1-2-25-15-9-5-4-8-13(15)22(21(25)27)14(11-23)19(24)29-18-12-7-3-6-10-16(12)28-20(26)17(18)22/h3-10H,2,24H2,1H3/t22-/m0/s1	DZHDSRQEWQPJSE-QFIPXVFZSA-N	385.3790000000001
InnovaPharm STT-00194632	CCOc1cc(C)c(S(=O)(=O)NCCOC)cc1C(C)C	InChI=1S/C15H25NO4S/c1-6-20-14-9-12(4)15(10-13(14)11(2)3)21(17,18)16-7-8-19-5/h9-11,16H,6-8H2,1-5H3	ZNIVACDGFWFKNN-UHFFFAOYSA-N	315.43500000000006
Labotest LT01411268	Cc1cccc(C(=O)N2CCC(C(=O)[O-])CC2)c1	InChI=1S/C14H17NO3/c1-10-3-2-4-12(9-10)13(16)15-7-5-11(6-8-15)14(17)18/h2-4,9,11H,5-8H2,1H3,(H,17,18)/p-1	ZNSUCIWHJIYYFN-UHFFFAOYSA-M	246.28599999999994
Specs AQ-360/43019639	CC[NH+]1CCN(C(=O)Nc2ccc(F)cc2)CC1	InChI=1S/C13H18FN3O/c1-2-16-7-9-17(10-8-16)13(18)15-12-5-3-11(14)4-6-12/h3-6H,2,7-10H2,1H3,(H,15,18)/p+1	HQNSYTTYGKNPBR-UHFFFAOYSA-O	252.313
FCHC 26560	Cc1ccc2c(c1)/C(=N\NC(=O)c1ccc(Cl)cc1)C(=O)N2	InChI=1S/C16H12ClN3O2/c1-9-2-7-13-12(8-9)14(16(22)18-13)19-20-15(21)10-3-5-11(17)6-4-10/h2-8H,1H3,(H,20,21)(H,18,19,22)	HSSDSHFTRPYBNO-UHFFFAOYSA-N	313.74399999999997
Enamine T0504-2588	Cc1ccccc1N/N=C/c1c(C)nc2ccccn12	InChI=1S/C16H16N4/c1-12-7-3-4-8-14(12)19-17-11-15-13(2)18-16-9-5-6-10-20(15)16/h3-11,19H,1-2H3/b17-11+	KPHQYXLCQFKEPP-GZTJUZNOSA-N	264.332
TimTec ST031526	Cc1cc(C)nc(N/N=C/c2ccc3ccccc3c2)n1	InChI=1S/C17H16N4/c1-12-9-13(2)20-17(19-12)21-18-11-14-7-8-15-5-3-4-6-16(15)10-14/h3-11H,1-2H3,(H,19,20,21)/b18-11+	BICSTGBORYIXQV-WOJGMQOQSA-N	276.343
Chem T&I DIMA0004887	N#Cc1c(-c2cccc(Cl)c2)cc(-c2ccc(F)cc2)[nH]c1=O	InChI=1S/C18H10ClFN2O/c19-13-3-1-2-12(8-13)15-9-17(22-18(23)16(15)10-21)11-4-6-14(20)7-5-11/h1-9H,(H,22,23)	NFCWWQSLSMEHEX-UHFFFAOYSA-N	324.742
Enamine T0501-8939	Nc1ncc([N+](=O)[O-])c(Sc2nc3ccccc3s2)n1	InChI=1S/C11H7N5O2S2/c12-10-13-5-7(16(17)18)9(15-10)20-11-14-6-3-1-2-4-8(6)19-11/h1-5H,(H2,12,13,15)	DPEVHWGSEVAVEL-UHFFFAOYSA-N	305.344
Enamine T0501-9078	CS(=O)(=O)c1ncc(Cl)c(C(=O)[C@@H](C#N)c2ccccn2)n1	InChI=1S/C13H9ClN4O3S/c1-22(20,21)13-17-7-9(14)11(18-13)12(19)8(6-15)10-4-2-3-5-16-10/h2-5,7-8H,1H3/t8-/m0/s1	AGGZIXUBPSSXCB-QMMMGPOBSA-N	336.76000000000005
Chem T&I ARAK0117259	O=C(COc1ccc2ccccc2c1)N1CCCCC1	InChI=1S/C17H19NO2/c19-17(18-10-4-1-5-11-18)13-20-16-9-8-14-6-2-3-7-15(14)12-16/h2-3,6-9,12H,1,4-5,10-11,13H2	VOMRZGOMJBQMHW-UHFFFAOYSA-N	269.344
Enamine T0502-5232	CCOC(=O)/C(C#N)=N\Nc1ccc(SC(F)F)cc1	InChI=1S/C12H11F2N3O2S/c1-2-19-11(18)10(7-15)17-16-8-3-5-9(6-4-8)20-12(13)14/h3-6,12,16H,2H2,1H3/b17-10-	YRULCDKGTZLHFZ-YVLHZVERSA-N	299.302
Enamine T0502-8815	NC1=C(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)CN1c1ccccc1	InChI=1S/C19H14ClN3OS/c20-13-8-6-12(7-9-13)15-11-25-19(22-15)17-16(24)10-23(18(17)21)14-4-2-1-3-5-14/h1-9,11H,10,21H2	TXGMNGHYYZMUIJ-UHFFFAOYSA-N	367.861
Enamine T0502-4984	Cc1cccc(N2CC(=O)C(c3nc4ccccc4n3C)=C2N)c1	InChI=1S/C19H18N4O/c1-12-6-5-7-13(10-12)23-11-16(24)17(18(23)20)19-21-14-8-3-4-9-15(14)22(19)2/h3-10H,11,20H2,1-2H3	UKHWNEVMQNLLNJ-UHFFFAOYSA-N	318.38000000000005
InterBioScreen STOCK4S-78232	Cc1[nH]nc(-c2ccc(OCc3ccccc3)cc2O)c1-c1ccccc1	InChI=1S/C23H20N2O2/c1-16-22(18-10-6-3-7-11-18)23(25-24-16)20-13-12-19(14-21(20)26)27-15-17-8-4-2-5-9-17/h2-14,26H,15H2,1H3,(H,24,25)	MXZUGYAIGYYLJC-UHFFFAOYSA-N	356.425
Enamine T0503-4856	O=C(Cn1cc(C(F)(F)F)ccc1=O)N/N=C/c1ccc(Cl)c(Cl)c1	InChI=1S/C15H10Cl2F3N3O2/c16-11-3-1-9(5-12(11)17)6-21-22-13(24)8-23-7-10(15(18,19)20)2-4-14(23)25/h1-7H,8H2,(H,22,24)/b21-6+	OMCCKSDNWKPILP-AERZKKPOSA-N	392.164
Enamine T0503-7280	O=C(Cc1ccc(Cl)c([N+](=O)[O-])c1)/N=C1\N=C2C=CC=CN2Cc2ccccc21	InChI=1S/C21H15ClN4O3/c22-17-9-8-14(11-18(17)26(28)29)12-20(27)24-21-16-6-2-1-5-15(16)13-25-10-4-3-7-19(25)23-21/h1-11H,12-13H2/b24-21-	UTNKZMUNOWSGEV-FLFQWRMESA-N	406.82900000000006
Enamine T0503-7526	Cn1c(=O)c2nc(NNC(=O)c3ccc(Br)cc3)cnc2n(C)c1=O	InChI=1S/C15H13BrN6O3/c1-21-12-11(14(24)22(2)15(21)25)18-10(7-17-12)19-20-13(23)8-3-5-9(16)6-4-8/h3-7H,1-2H3,(H,18,19)(H,20,23)	YBDAENSHIBSUNP-UHFFFAOYSA-N	405.21200000000005
Enamine T0503-9700	Cc1cc(O)nc(N/N=C/c2cc(C)n(-c3ccccc3)c2C)n1	InChI=1S/C18H19N5O/c1-12-9-17(24)21-18(20-12)22-19-11-15-10-13(2)23(14(15)3)16-7-5-4-6-8-16/h4-11H,1-3H3,(H2,20,21,22,24)/b19-11+	GEPJGKKELCVHTF-YBFXNURJSA-N	321.384
Labotest LT01905658	C/C(=N\NC(=O)CN1CCN(Cc2ccc(C)cc2)CC1)c1ccc(Cl)cc1	InChI=1S/C22H27ClN4O/c1-17-3-5-19(6-4-17)15-26-11-13-27(14-12-26)16-22(28)25-24-18(2)20-7-9-21(23)10-8-20/h3-10H,11-16H2,1-2H3,(H,25,28)/b24-18+	KAPMVGFOXSYGIO-HKOYGPOVSA-N	398.938
Enamine T0504-7142	Cc1nn(-c2ccccc2)c(C)c1/C=N/n1c(C)nnc1C	InChI=1S/C16H18N6/c1-11-16(10-17-22-13(3)18-19-14(22)4)12(2)21(20-11)15-8-6-5-7-9-15/h5-10H,1-4H3/b17-10+	OKYFEEFNCVMURC-LICLKQGHSA-N	294.362
Enamine T0505-0113	COc1ccccc1NC(=S)NNc1ccc([N+](=O)[O-])cc1	InChI=1S/C14H14N4O3S/c1-21-13-5-3-2-4-12(13)15-14(22)17-16-10-6-8-11(9-7-10)18(19)20/h2-9,16H,1H3,(H2,15,17,22)	HCBYWPBHWRDLST-UHFFFAOYSA-N	318.35800000000006
Tripos 1547-01615	Cc1ccc(N2CC[NH+](C[C@H](O)COc3ccccc3)CC2)cc1C	InChI=1S/C21H28N2O2/c1-17-8-9-19(14-18(17)2)23-12-10-22(11-13-23)15-20(24)16-25-21-6-4-3-5-7-21/h3-9,14,20,24H,10-13,15-16H2,1-2H3/p+1/t20-/m0/s1	UNJSNKIBNACNIG-FQEVSTJZSA-O	341.475
Chemdiv 1416-0529	CCN(CC)c1ccc(/C=N/NC(=O)c2cc3ccccc3cc2O)c(O)c1	InChI=1S/C22H23N3O3/c1-3-25(4-2)18-10-9-17(20(26)13-18)14-23-24-22(28)19-11-15-7-5-6-8-16(15)12-21(19)27/h5-14,26-27H,3-4H2,1-2H3,(H,24,28)/b23-14+	SYNAZAXVLZVHFY-OEAKJJBVSA-N	377.4440000000002
Enamine T0507-0361	CCOc1ccccc1NC(=O)COC(=O)c1cc(Cl)cc(Cl)c1	InChI=1S/C17H15Cl2NO4/c1-2-23-15-6-4-3-5-14(15)20-16(21)10-24-17(22)11-7-12(18)9-13(19)8-11/h3-9H,2,10H2,1H3,(H,20,21)	FVERALQHVDORRL-UHFFFAOYSA-N	368.21600000000007
Enamine T0507-3770	COC(=O)c1cc2c(=O)nc(C(F)(F)F)[nH]c2s1	InChI=1S/C9H5F3N2O3S/c1-17-7(16)4-2-3-5(15)13-8(9(10,11)12)14-6(3)18-4/h2H,1H3,(H,13,14,15)	OLGICSGXVXEQPP-UHFFFAOYSA-N	278.21099999999996
Enamine T0509-2958	COc1ccc(-c2cc(C(=O)OCC(=O)N3CCOCC3)c3ccccc3n2)cc1	InChI=1S/C23H22N2O5/c1-28-17-8-6-16(7-9-17)21-14-19(18-4-2-3-5-20(18)24-21)23(27)30-15-22(26)25-10-12-29-13-11-25/h2-9,14H,10-13,15H2,1H3	QAVGGANFTYKFHM-UHFFFAOYSA-N	406.4380000000002
Enamine T0508-2565	COc1cc2c(cc1OC)[C@H](c1cccs1)N(C(=O)c1ccc(F)cc1)CC2	InChI=1S/C22H20FNO3S/c1-26-18-12-15-9-10-24(22(25)14-5-7-16(23)8-6-14)21(20-4-3-11-28-20)17(15)13-19(18)27-2/h3-8,11-13,21H,9-10H2,1-2H3/t21-/m1/s1	JRVICUMAAIXZBF-OAQYLSRUSA-N	397.47100000000006
Chem T&I NSB 0071574	COc1ccc(Cl)cc1C(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)nc(C)n2)cc1	InChI=1S/C20H19ClN4O4S/c1-12-10-19(23-13(2)22-12)25-30(27,28)16-7-5-15(6-8-16)24-20(26)17-11-14(21)4-9-18(17)29-3/h4-11H,1-3H3,(H,24,26)(H,22,23,25)	WTTAQDAWRHMART-UHFFFAOYSA-N	446.9160000000001
Enamine T0508-8978	O=C(COC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O)Nc1ccccc1	InChI=1S/C22H15NO6S/c24-20(23-15-6-2-1-3-7-15)13-29-22(26)14-10-11-17-19(12-14)30(27,28)18-9-5-4-8-16(18)21(17)25/h1-12H,13H2,(H,23,24)	YMTSGLHSORVARI-UHFFFAOYSA-N	421.4300000000001
Enamine T0507-0768	Cc1cc(C)cc(C(=O)OCC(=O)Nc2ccc(F)cc2F)c1	InChI=1S/C17H15F2NO3/c1-10-5-11(2)7-12(6-10)17(22)23-9-16(21)20-15-4-3-13(18)8-14(15)19/h3-8H,9H2,1-2H3,(H,20,21)	IUARXGTVQADAQF-UHFFFAOYSA-N	319.307
Enamine T0509-8799	COc1ccc(OC)c(NC(=O)COC(=O)c2cc(C)oc2C)c1	InChI=1S/C17H19NO6/c1-10-7-13(11(2)24-10)17(20)23-9-16(19)18-14-8-12(21-3)5-6-15(14)22-4/h5-8H,9H2,1-4H3,(H,18,19)	IYGQVSDKPJQMEX-UHFFFAOYSA-N	333.3400000000001
Enamine T0511-9553	CCN(C(=O)COC(=O)c1ccc(I)cc1)c1ccccc1	InChI=1S/C17H16INO3/c1-2-19(15-6-4-3-5-7-15)16(20)12-22-17(21)13-8-10-14(18)11-9-13/h3-11H,2,12H2,1H3	SYADPTJRRCEXAV-UHFFFAOYSA-N	409.2230000000001
Princeton Biomolecular OSSK_245042	C=CCOC(=O)C1=C(C)Nc2[nH]c(=O)[nH]c(=O)c2[C@@H]1c1cccc(Oc2ccccc2)c1	InChI=1S/C24H21N3O5/c1-3-12-31-23(29)18-14(2)25-21-20(22(28)27-24(30)26-21)19(18)15-8-7-11-17(13-15)32-16-9-5-4-6-10-16/h3-11,13,19H,1,12H2,2H3,(H3,25,26,27,28,30)/t19-/m1/s1	YDIRKFTZMLMZKT-LJQANCHMSA-N	431.44800000000015
Chem T&I ARAK0118211	COc1ccc(/C=N/c2ccc(S(=O)(=O)N3CCC(C)CC3)cc2)cc1	InChI=1S/C20H24N2O3S/c1-16-11-13-22(14-12-16)26(23,24)20-9-5-18(6-10-20)21-15-17-3-7-19(25-2)8-4-17/h3-10,15-16H,11-14H2,1-2H3/b21-15+	HABPDFBODWMMIG-RCCKNPSSSA-N	372.4900000000001
Enamine T0510-9385	CCOc1ccc(N2C(=O)/C(=C\Nc3ccc(Cl)cn3)c3ccccc3C2=O)cc1	InChI=1S/C23H18ClN3O3/c1-2-30-17-10-8-16(9-11-17)27-22(28)19-6-4-3-5-18(19)20(23(27)29)14-26-21-12-7-15(24)13-25-21/h3-14H,2H2,1H3,(H,25,26)/b20-14-	GQRHBVVJDRXVBS-ZHZULCJRSA-N	419.8680000000001
TimTec ST048013	CN1C(=O)C(O)=C(C(=O)c2ccccc2)[C@@H]1c1ccc(I)cc1	InChI=1S/C18H14INO3/c1-20-15(11-7-9-13(19)10-8-11)14(17(22)18(20)23)16(21)12-5-3-2-4-6-12/h2-10,15,22H,1H3/t15-/m0/s1	ZEFZBAJNGHEEET-HNNXBMFYSA-N	419.218
Akos OWH-S11-3362	COc1cccc(-c2ccc3c(N)c(C(=O)Nc4ccc(F)c(F)c4)sc3n2)c1	InChI=1S/C21H15F2N3O2S/c1-28-13-4-2-3-11(9-13)17-8-6-14-18(24)19(29-21(14)26-17)20(27)25-12-5-7-15(22)16(23)10-12/h2-10H,24H2,1H3,(H,25,27)	AYGQLBHSQFMOEI-UHFFFAOYSA-N	411.43300000000005
Enamine T0511-3654	C[C@@H](Sc1cccc[n+]1[O-])C(=O)Nc1ccc([N+](=O)[O-])cc1Cl	InChI=1S/C14H12ClN3O4S/c1-9(23-13-4-2-3-7-17(13)20)14(19)16-12-6-5-10(18(21)22)8-11(12)15/h2-9H,1H3,(H,16,19)/t9-/m1/s1	OFAAKOCPGDHDPP-SECBINFHSA-N	353.78700000000003
Enamine T0511-9352	O=C(CSc1ncnc2ccccc12)Nc1ccc2ccccc2c1	InChI=1S/C20H15N3OS/c24-19(23-16-10-9-14-5-1-2-6-15(14)11-16)12-25-20-17-7-3-4-8-18(17)21-13-22-20/h1-11,13H,12H2,(H,23,24)	KRDGZIVBTZCELT-UHFFFAOYSA-N	345.427
Enamine T0506-0067	COc1cc(OC)cc(C(=O)OCC(=O)N2CCc3ccccc32)c1	InChI=1S/C19H19NO5/c1-23-15-9-14(10-16(11-15)24-2)19(22)25-12-18(21)20-8-7-13-5-3-4-6-17(13)20/h3-6,9-11H,7-8,12H2,1-2H3	ZAUOGBQICPUTEU-UHFFFAOYSA-N	341.363
Chem T&I ARAK0121991	Cc1cc(Cl)ccc1OCC(=O)NNC(=O)c1ccc(Cl)cc1	InChI=1S/C16H14Cl2N2O3/c1-10-8-13(18)6-7-14(10)23-9-15(21)19-20-16(22)11-2-4-12(17)5-3-11/h2-8H,9H2,1H3,(H,19,21)(H,20,22)	RRIHNFHVXSUQLQ-UHFFFAOYSA-N	353.205
Enamine T0512-2278	COc1ccc(N2C(=O)/C(=C/c3ccco3)NC2=S)cc1Cl	InChI=1S/C15H11ClN2O3S/c1-20-13-5-4-9(7-11(13)16)18-14(19)12(17-15(18)22)8-10-3-2-6-21-10/h2-8H,1H3,(H,17,22)/b12-8-	OBQRMOKADOPOKI-WQLSENKSSA-N	334.78400000000005
Enamine T0512-1408	COCCn1c(SCC(=O)N2CCc3ccccc3C2)nc2ccccc2c1=O	InChI=1S/C22H23N3O3S/c1-28-13-12-25-21(27)18-8-4-5-9-19(18)23-22(25)29-15-20(26)24-11-10-16-6-2-3-7-17(16)14-24/h2-9H,10-15H2,1H3	JMOILSTZVYPQNC-UHFFFAOYSA-N	409.5110000000001
Enamine T0506-6634	O=C([O-])c1ccc(N/N=C/c2ccc(F)c(F)c2)cc1	InChI=1S/C14H10F2N2O2/c15-12-6-1-9(7-13(12)16)8-17-18-11-4-2-10(3-5-11)14(19)20/h1-8,18H,(H,19,20)/p-1/b17-8+	JDGYZILWXTYKAN-CAOOACKPSA-M	275.234
Chembridge 6712579	Cc1ccc(C(=O)O/[NH+]=C(\N)c2ccc(Br)cc2)cc1Cl	InChI=1S/C15H12BrClN2O2/c1-9-2-3-11(8-13(9)17)15(20)21-19-14(18)10-4-6-12(16)7-5-10/h2-8H,1H3,(H2,18,19)/p+1	NKEAYXTZXCQCQJ-UHFFFAOYSA-O	368.63800000000003
Specs AK-968/33441002	O=C([O-])c1cccc(COc2ccc3ccccc3c2)c1	InChI=1S/C18H14O3/c19-18(20)16-7-3-4-13(10-16)12-21-17-9-8-14-5-1-2-6-15(14)11-17/h1-11H,12H2,(H,19,20)/p-1	AVUARZXMXUBPBN-UHFFFAOYSA-M	277.299
Enamine T0509-6262	CNS(=O)(=O)c1cccc(C(=O)OCC(=O)N2CCc3ccccc3C2)c1	InChI=1S/C19H20N2O5S/c1-20-27(24,25)17-8-4-7-15(11-17)19(23)26-13-18(22)21-10-9-14-5-2-3-6-16(14)12-21/h2-8,11,20H,9-10,12-13H2,1H3	MNODEUYRBSGJGG-UHFFFAOYSA-N	388.44500000000005
Peakdale 1000170	Clc1ccc(-c2cnc(N3CCCCC3)nc2)cc1	InChI=1S/C15H16ClN3/c16-14-6-4-12(5-7-14)13-10-17-15(18-11-13)19-8-2-1-3-9-19/h4-7,10-11H,1-3,8-9H2	HIENFMMTXYLYHN-UHFFFAOYSA-N	273.767
Peakdale 1001249	Oc1cc(-c2cncc(-c3ccccc3)c2)nc(-c2ccccc2)n1	InChI=1S/C21H15N3O/c25-20-12-19(23-21(24-20)16-9-5-2-6-10-16)18-11-17(13-22-14-18)15-7-3-1-4-8-15/h1-14H,(H,23,24,25)	GLCMANVYAPHCIR-UHFFFAOYSA-N	325.37100000000004
Peakdale 1003635	Cc1nc(NC2CCCCC2)cc(-c2ccc(F)cc2)n1	InChI=1S/C17H20FN3/c1-12-19-16(13-7-9-14(18)10-8-13)11-17(20-12)21-15-5-3-2-4-6-15/h7-11,15H,2-6H2,1H3,(H,19,20,21)	UZLJGIHQXZUWGM-UHFFFAOYSA-N	285.36600000000004
