	uniprot	numb domains	domains
5160	Q15116	1	{'PF07686': 1}
5161	Q15118	1	{'PF02518': 1}
5162	Q15119	1	{'PF02518': 1}
5163	Q15120	1	{'PF02518': 1}
5164	Q15121	1	{'PF01335': 1}
5165	Q15124	3	{'PF02878': 1, 'PF02879': 1, 'PF02880': 1}
5166	Q15131	1	{'PF00069': 1}
5167	Q15139	4	{'PF00130': 2, 'PF00069': 1, 'PF00169': 1}
5168	Q15147	3	{'PF00168': 1, 'PF09279': 1, 'PF17787': 1}
5169	Q15149	5	{'PF00307': 2, 'PF03501': 1, 'PF17902': 1, 'PF18373': 1}
5170	Q15155	2	{'PF13620': 1, 'PF17802': 1}
5171	Q15181	1	{'PF00719': 1}
5172	Q15185	1	{'PF04969': 1}
5173	Q15195	1	{'PF00024': 1}
5174	Q15198	1	{'PF13927': 1}
5175	Q15208	1	{'PF00069': 1}
5176	Q15223	2	{'PF07686': 1, 'PF08205': 1}
5177	Q15233	3	{'PF00076': 2, 'PF08075': 1}
5178	Q15238	2	{'PF07686': 1, 'PF13895': 1}
5179	Q15256	1	{'PF00102': 1}
5180	Q15262	6	{'PF00102': 2, 'PF00041': 2, 'PF00629': 1, 'PF07679': 1}
5181	Q15270	1	{'PF00046': 1}
5182	Q15274	2	{'PF01729': 1, 'PF02749': 1}
5183	Q15283	3	{'PF00168': 2, 'PF00169': 1}
5184	Q15286	1	{'PF00071': 1}
5185	Q15287	1	{'PF00076': 1}
5186	Q15293	2	{'PF13202': 2}
5187	Q15303	3	{'PF00757': 1, 'PF07714': 1, 'PF14843': 1}
5188	Q15306	1	{'PF00605': 1}
5189	Q15311	1	{'PF00620': 1}
5190	Q15319	2	{'PF00046': 1, 'PF00157': 1}
5191	Q15326	2	{'PF00439': 1, 'PF00855': 1}
5192	Q15329	2	{'PF02319': 1, 'PF16421': 1}
5193	Q15349	2	{'PF00069': 2}
5194	Q15361	1	{'PF13921': 1}
5195	Q15363	1	{'PF01105': 1}
5196	Q15365	3	{'PF00013': 3}
5197	Q15366	3	{'PF00013': 3}
5198	Q15369	1	{'PF03931': 1}
5199	Q15370	1	{'PF00240': 1}
5200	Q15375	6	{'PF00041': 2, 'PF01404': 1, 'PF07647': 1, 'PF07714': 1, 'PF14575': 1}
5201	Q15382	1	{'PF00071': 1}
5202	Q15386	1	{'PF00632': 1}
5203	Q15389	1	{'PF00147': 1}
5204	Q15392	1	{'PF01565': 1}
5205	Q15393	1	{'PF10433': 1}
5206	Q15406	2	{'PF00104': 1, 'PF00105': 1}
5207	Q15413	2	{'PF02815': 1, 'PF08709': 1}
5208	Q15415	1	{'PF00076': 1}
5209	Q15417	1	{'PF00307': 1}
5210	Q15418	2	{'PF00069': 2}
5211	Q15424	2	{'PF00076': 1, 'PF02037': 1}
5212	Q15427	2	{'PF00076': 2}
5213	Q15428	2	{'PF12874': 1, 'PF16835': 1}
5214	Q15434	2	{'PF00076': 2}
5215	Q15436	5	{'PF00626': 1, 'PF04810': 1, 'PF04811': 1, 'PF04815': 1, 'PF08033': 1}
5216	Q15437	5	{'PF00626': 1, 'PF04810': 1, 'PF04811': 1, 'PF04815': 1, 'PF08033': 1}
5217	Q15438	2	{'PF01369': 1, 'PF00169': 1}
5218	Q15459	1	{'PF00240': 1}
5219	Q15464	1	{'PF00017': 1}
5220	Q15465	1	{'PF01085': 1}
5221	Q15466	1	{'PF00104': 1}
5222	Q15475	2	{'PF00046': 1, 'PF16878': 1}
5223	Q15477	5	{'PF00270': 1, 'PF00271': 1, 'PF08148': 1, 'PF13234': 1, 'PF17911': 1}
5224	Q15485	1	{'PF00147': 1}
5225	Q15506	1	{'PF02197': 1}
5226	Q15543	1	{'PF02269': 1}
5227	Q15544	1	{'PF04719': 1}
5228	Q15554	3	{'PF08558': 1, 'PF16772': 1, 'PF00249': 1}
5229	Q15555	1	{'PF00307': 1}
5230	Q15560	3	{'PF01096': 1, 'PF07500': 1, 'PF08711': 1}
5231	Q15561	2	{'PF01285': 1, 'PF17725': 1}
5232	Q15562	2	{'PF01285': 1, 'PF17725': 1}
5233	Q15569	1	{'PF07714': 1}
5234	Q15582	4	{'PF02469': 4}
5235	Q15596	5	{'PF00989': 1, 'PF07469': 1, 'PF08815': 1, 'PF08832': 1, 'PF14598': 1}
5236	Q15599	4	{'PF00595': 2, 'PF09007': 2}
5237	Q155Q3	1	{'PF00307': 1}
5238	Q15628	2	{'PF00531': 1, 'PF09034': 1}
5239	Q15629	1	{'PF03798': 1}
5240	Q15633	2	{'PF00035': 2}
5241	Q15637	3	{'PF00013': 1, 'PF00098': 1, 'PF16275': 1}
5242	Q15642	1	{'PF00018': 1}
5243	Q15645	1	{'PF00004': 1}
5244	Q15646	2	{'PF00240': 1, 'PF10421': 1}
5245	Q15648	1	{'PF10744': 1}
5246	Q15649	1	{'PF04438': 1}
5247	Q15650	2	{'PF04266': 1, 'PF06221': 1}
5248	Q15652	1	{'PF02373': 1}
5249	Q15654	3	{'PF00412': 3}
5250	Q15661	1	{'PF00089': 1}
5251	Q15669	1	{'PF00071': 1}
5252	Q15672	1	{'PF00010': 1}
5253	Q15678	4	{'PF00102': 1, 'PF00373': 1, 'PF09379': 1, 'PF09380': 1}
5254	Q15691	1	{'PF00307': 1}
5255	Q15695	1	{'PF00076': 1}
5256	Q15696	1	{'PF00076': 1}
5257	Q15697	4	{'PF00096': 3, 'PF02023': 1}
5258	Q15699	1	{'PF00046': 1}
5259	Q15700	7	{'PF00625': 1, 'PF00595': 3, 'PF10600': 1, 'PF10608': 1, 'PF00018': 1}
5260	Q15717	3	{'PF00076': 3}
5261	Q15723	1	{'PF00178': 1}
5262	Q15726	1	{'PF15152': 1}
5263	Q15735	2	{'PF03372': 1, 'PF17751': 1}
5264	Q15742	1	{'PF04904': 1}
5265	Q15746	11	{'PF00041': 1, 'PF00069': 1, 'PF07679': 9}
5266	Q15751	1	{'PF00632': 1}
5267	Q15759	1	{'PF00069': 1}
5268	Q15762	2	{'PF07686': 2}
5269	Q15768	1	{'PF00812': 1}
5270	Q15771	1	{'PF00071': 1}
5271	Q15772	11	{'PF00069': 2, 'PF07679': 9}
5272	Q15776	10	{'PF00096': 9, 'PF02023': 1}
5273	Q15777	1	{'PF00149': 1}
5274	Q15782	1	{'PF00704': 1}
5275	Q15784	1	{'PF00010': 1}
5276	Q15788	7	{'PF00010': 1, 'PF00989': 1, 'PF07469': 2, 'PF08815': 1, 'PF08832': 1, 'PF14598': 1}
5277	Q15796	1	{'PF03165': 1}
5278	Q15797	1	{'PF03165': 1}
5279	Q15811	8	{'PF00621': 1, 'PF00168': 1, 'PF07653': 2, 'PF14604': 1, 'PF16652': 1, 'PF00018': 2}
5280	Q15813	2	{'PF01302': 1, 'PF14560': 1}
5281	Q15814	2	{'PF07986': 1, 'PF16752': 1}
5282	Q15818	1	{'PF00354': 1}
5283	Q15819	1	{'PF00179': 1}
5284	Q15828	1	{'PF00031': 1}
5285	Q15831	1	{'PF00069': 1}
5286	Q15835	2	{'PF00615': 1, 'PF00069': 1}
5287	Q15842	2	{'PF01007': 1, 'PF17655': 1}
5288	Q15843	1	{'PF00240': 1}
5289	Q15848	1	{'PF00386': 1}
5290	Q15853	1	{'PF00010': 1}
5291	Q15878	1	{'PF08763': 1}
5292	Q15906	1	{'PF08265': 1}
5293	Q15907	1	{'PF00071': 1}
5294	Q15910	2	{'PF18118': 1, 'PF18264': 1}
5295	Q15911	6	{'PF00046': 4, 'PF00096': 2}
5296	Q15915	4	{'PF00096': 3, 'PF18366': 1}
5297	Q15916	4	{'PF00096': 2, 'PF00651': 1, 'PF12874': 1}
5298	Q15928	9	{'PF00096': 8, 'PF13912': 1}
5299	Q15935	9	{'PF00096': 6, 'PF13894': 3}
5300	Q15937	11	{'PF00096': 11}
5301	Q15940	4	{'PF00096': 4}
5302	Q15942	3	{'PF00412': 3}
5303	Q15973	6	{'PF00096': 5, 'PF13912': 1}
5304	Q16082	1	{'PF00011': 1}
5305	Q16099	1	{'PF10613': 1}
5306	Q16134	1	{'PF13450': 1}
5307	Q16181	1	{'PF00735': 1}
5308	Q16186	2	{'PF04683': 1, 'PF16550': 1}
5309	Q16206	1	{'PF00076': 1}
5310	Q16254	2	{'PF02319': 1, 'PF16421': 1}
5311	Q16270	3	{'PF00219': 1, 'PF07648': 1, 'PF07679': 1}
5312	Q16280	1	{'PF00027': 1}
5313	Q16281	1	{'PF00027': 1}
5314	Q16288	3	{'PF00047': 1, 'PF07679': 1, 'PF07714': 1}
5315	Q16322	1	{'PF02214': 1}
5316	Q16342	2	{'PF01753': 1, 'PF04194': 1}
5317	Q16363	8	{'PF00053': 3, 'PF02210': 5}
5318	Q16394	1	{'PF09258': 1}
5319	Q16473	3	{'PF00041': 3}
5320	Q16478	1	{'PF10613': 1}
5321	Q16512	1	{'PF00069': 1}
5322	Q16513	1	{'PF00069': 1}
5323	Q16514	1	{'PF03847': 1}
5324	Q16526	2	{'PF00875': 1, 'PF03441': 1}
5325	Q16527	2	{'PF00412': 2}
5326	Q16531	1	{'PF10433': 1}
5327	Q16539	1	{'PF00069': 1}
5328	Q16543	3	{'PF03234': 1, 'PF08564': 1, 'PF08565': 1}
5329	Q16549	2	{'PF00082': 1, 'PF16470': 1}
5330	Q16553	1	{'PF00021': 1}
5331	Q16555	1	{'PF01979': 1}
5332	Q16557	2	{'PF07686': 1, 'PF13895': 1}
5333	Q16559	1	{'PF00010': 1}
5334	Q16560	1	{'PF00076': 1}
5335	Q16563	1	{'PF01284': 1}
5336	Q16566	1	{'PF00069': 1}
5337	Q16584	2	{'PF07714': 1, 'PF14604': 1}
5338	Q16587	8	{'PF00096': 8}
5339	Q16589	1	{'PF00134': 1}
5340	Q16594	1	{'PF02291': 1}
5341	Q16595	1	{'PF01491': 1}
5342	Q16600	9	{'PF00096': 9}
5343	Q16609	1	{'PF00051': 1}
5344	Q16620	3	{'PF07679': 2, 'PF07714': 1}
5345	Q16623	1	{'PF00804': 1}
5346	Q16625	2	{'PF01284': 1, 'PF07303': 1}
5347	Q16627	1	{'PF00048': 1}
5348	Q16629	1	{'PF00076': 1}
5349	Q16630	1	{'PF00076': 1}
5350	Q16633	1	{'PF09310': 1}
5351	Q16643	1	{'PF00241': 1}
5352	Q16644	1	{'PF00069': 1}
5353	Q16647	1	{'PF00067': 1}
5354	Q16650	1	{'PF00907': 1}
5355	Q16651	1	{'PF00089': 1}
5356	Q16653	1	{'PF07686': 1}
5357	Q16654	1	{'PF02518': 1}
5358	Q16658	4	{'PF06268': 4}
5359	Q16659	1	{'PF00069': 1}
5360	Q16663	1	{'PF00048': 1}
5361	Q16665	3	{'PF00989': 1, 'PF08447': 1, 'PF08778': 1}
5362	Q16666	1	{'PF02758': 1}
5363	Q16667	1	{'PF05706': 1}
5364	Q16670	8	{'PF00096': 7, 'PF02023': 1}
5365	Q16671	1	{'PF00069': 1}
5366	Q16674	1	{'PF07653': 1}
5367	Q16676	1	{'PF00250': 1}
5368	Q16678	1	{'PF00067': 1}
5369	Q16690	2	{'PF00581': 1, 'PF00782': 1}
5370	Q16695	1	{'PF00125': 1}
5371	Q16696	1	{'PF00067': 1}
5372	Q16698	1	{'PF13561': 1}
5373	Q16706	3	{'PF01074': 1, 'PF07748': 1, 'PF09261': 1}
5374	Q16719	1	{'PF00266': 1}
5375	Q16720	2	{'PF00690': 1, 'PF08282': 1}
5376	Q16739	1	{'PF13506': 1}
5377	Q16740	1	{'PF00574': 1}
5378	Q16760	4	{'PF00130': 2, 'PF07647': 1, 'PF00169': 1}
5379	Q16762	2	{'PF00581': 2}
5380	Q16763	1	{'PF00179': 1}
5381	Q16772	2	{'PF02798': 1, 'PF14497': 1}
5382	Q16773	1	{'PF00155': 1}
5383	Q16774	1	{'PF00625': 1}
5384	Q16775	1	{'PF00753': 1}
5385	Q16777	1	{'PF00125': 1}
5386	Q16778	1	{'PF00125': 1}
5387	Q16787	20	{'PF00052': 1, 'PF00053': 13, 'PF00055': 1, 'PF02210': 5}
5388	Q16790	1	{'PF00194': 1}
5389	Q16798	2	{'PF00390': 1, 'PF03949': 1}
5390	Q16816	1	{'PF00069': 1}
5391	Q16819	3	{'PF00008': 1, 'PF00629': 1, 'PF01400': 1}
5392	Q16820	2	{'PF00629': 1, 'PF01400': 1}
5393	Q16821	1	{'PF03370': 1}
5394	Q16822	2	{'PF00821': 1, 'PF17297': 1}
5395	Q16825	4	{'PF00102': 1, 'PF00373': 1, 'PF09379': 1, 'PF09380': 1}
5396	Q16827	3	{'PF00102': 1, 'PF00041': 2}
5397	Q16828	2	{'PF00581': 1, 'PF00782': 1}
5398	Q16829	2	{'PF00581': 1, 'PF00782': 1}
5399	Q16831	1	{'PF01048': 1}
5400	Q16832	2	{'PF00754': 1, 'PF07714': 1}
5401	Q16836	2	{'PF00725': 1, 'PF02737': 1}
5402	Q16849	1	{'PF00102': 1}
5403	Q16850	1	{'PF00067': 1}
5404	Q16853	3	{'PF01179': 1, 'PF02727': 1, 'PF02728': 1}
5405	Q16854	1	{'PF01712': 1}
5406	Q16875	2	{'PF00300': 1, 'PF01591': 1}
5407	Q16877	2	{'PF00300': 1, 'PF01591': 1}
5408	Q16878	1	{'PF05995': 1}
5409	Q16881	3	{'PF00462': 1, 'PF02852': 1, 'PF07992': 1}
5410	Q17R31	1	{'PF01026': 1}
5411	Q17R89	2	{'PF00620': 1, 'PF03114': 1}
5412	Q17R98	3	{'PF00096': 3}
5413	Q17RB8	2	{'PF13923': 1, 'PF15227': 1}
5414	Q17RD7	2	{'PF00168': 2}
5415	Q17RG1	1	{'PF02214': 1}
5416	Q17RP2	2	{'PF03221': 1, 'PF04218': 1}
5417	Q17RQ9	1	{'PF07693': 1}
5418	Q17RR3	2	{'PF00151': 1, 'PF01477': 1}
5419	Q17RS7	1	{'PF18704': 1}
5420	Q17RY0	2	{'PF16366': 1, 'PF16367': 1}
5421	Q18PE1	1	{'PF02174': 1}
5422	Q19AV6	1	{'PF04434': 1}
5423	Q1KMD3	2	{'PF02037': 1, 'PF13671': 1}
5424	Q1L5Z9	1	{'PF13923': 1}
5425	Q1L6U9	1	{'PF05825': 1}
5426	Q1MX18	1	{'PF16748': 1}
5427	Q1W4C9	1	{'PF00050': 1}
5428	Q29980	2	{'PF00129': 1, 'PF07654': 1}
5429	Q29983	2	{'PF00129': 1, 'PF07654': 1}
5430	Q2HXU8	1	{'PF00059': 1}
5431	Q2I0M5	1	{'PF15913': 1}
5432	Q2KHN1	1	{'PF13923': 1}
5433	Q2KHR2	1	{'PF02257': 1}
5434	Q2KHT3	1	{'PF19439': 1}
5435	Q2KJY2	1	{'PF00225': 1}
5436	Q2L4Q9	2	{'PF00089': 2}
5437	Q2M1K9	9	{'PF00096': 6, 'PF13912': 3}
5438	Q2M1P5	1	{'PF00225': 1}
5439	Q2M1V0	1	{'PF00046': 1}
5440	Q2M1Z3	1	{'PF00620': 1}
5441	Q2M218	10	{'PF00096': 10}
5442	Q2M296	1	{'PF00076': 1}
5443	Q2M2H8	6	{'PF00088': 2, 'PF13802': 2, 'PF16863': 2}
5444	Q2M2I8	1	{'PF00069': 1}
5445	Q2M385	1	{'PF01823': 1}
5446	Q2M3G0	2	{'PF00005': 2}
5447	Q2M3T9	1	{'PF01630': 1}
5448	Q2M3W8	11	{'PF00096': 10, 'PF13912': 1}
5449	Q2M3X9	11	{'PF00096': 11}
5450	Q2M5E4	1	{'PF00615': 1}
5451	Q2MJR0	1	{'PF00568': 1}
5452	Q2MKA7	2	{'PF00090': 1, 'PF15913': 1}
5453	Q2NKQ1	1	{'PF12068': 1}
5454	Q2NKX8	2	{'PF00176': 1, 'PF00271': 1}
5455	Q2NL82	1	{'PF08142': 1}
5456	Q2Q1W2	2	{'PF00630': 1, 'PF00643': 1}
5457	Q2QD12	1	{'PF00834': 1}
5458	Q2QGD7	3	{'PF00096': 3}
5459	Q2T9J0	1	{'PF13365': 1}
5460	Q2TAA2	1	{'PF13472': 1}
5461	Q2TAC6	1	{'PF00225': 1}
5462	Q2TAL5	1	{'PF00307': 1}
5463	Q2TAL6	1	{'PF00093': 1}
5464	Q2TAP0	1	{'PF10256': 1}
5465	Q2TAY7	1	{'PF17814': 1}
5466	Q2TB10	3	{'PF00096': 2, 'PF16622': 1}
5467	Q2TB18	1	{'PF12813': 1}
5468	Q2TB90	4	{'PF00349': 2, 'PF03727': 2}
5469	Q2TBA0	2	{'PF00651': 1, 'PF07707': 1}
5470	Q2TBC4	3	{'PF00412': 2, 'PF06297': 1}
5471	Q2TBF2	2	{'PF01822': 2}
5472	Q2TV78	5	{'PF00024': 1, 'PF00051': 3, 'PF00089': 1}
5473	Q2UY09	3	{'PF00014': 1, 'PF00092': 2}
5474	Q2V2M9	1	{'PF18382': 1}
5475	Q2VIQ3	1	{'PF00225': 1}
5476	Q2VIR3	3	{'PF00009': 1, 'PF03144': 1, 'PF09173': 1}
5477	Q2VPA4	8	{'PF00084': 8}
5478	Q2VWA4	1	{'PF08782': 1}
5479	Q2VWP7	9	{'PF00041': 5, 'PF07679': 2, 'PF13927': 2}
5480	Q2VY69	6	{'PF00096': 6}
5481	Q2WEN9	2	{'PF07686': 1, 'PF13895': 1}
5482	Q2WGJ6	2	{'PF00651': 1, 'PF07707': 1}
5483	Q2WGJ9	8	{'PF00168': 6, 'PF08150': 1, 'PF08151': 1}
5484	Q2WGN9	1	{'PF00169': 1}
5485	Q2Y0W8	1	{'PF07565': 1}
5486	Q30154	2	{'PF00969': 1, 'PF07654': 1}
5487	Q30201	2	{'PF00129': 1, 'PF07654': 1}
5488	Q30KP8	1	{'PF17333': 1}
5489	Q30KP9	1	{'PF13841': 1}
5490	Q30KQ1	1	{'PF13841': 1}
5491	Q30KQ4	1	{'PF13841': 1}
5492	Q30KQ6	1	{'PF13841': 1}
5493	Q30KQ7	1	{'PF13841': 1}
5494	Q30KQ8	1	{'PF13841': 1}
5495	Q30KQ9	1	{'PF13841': 1}
5496	Q32M78	12	{'PF00096': 12}
5497	Q32MH5	1	{'PF13915': 1}
5498	Q32MK0	1	{'PF00069': 1}
5499	Q32MQ0	1	{'PF15269': 1}
5500	Q32P28	1	{'PF13640': 1}
5501	Q32P51	2	{'PF00076': 2}
5502	Q330K2	1	{'PF00494': 1}
5503	Q33E94	1	{'PF02257': 1}
5504	Q38SD2	2	{'PF00069': 1, 'PF08477': 1}
5505	Q3B726	1	{'PF17875': 1}
5506	Q3B7J2	1	{'PF02894': 1}
5507	Q3B8N2	2	{'PF00337': 2}
5508	Q3B8N5	1	{'PF05044': 1}
5509	Q3BBV0	8	{'PF06758': 8}
5510	Q3BBV2	7	{'PF06758': 7}
5511	Q3C1V8	1	{'PF00046': 1}
5512	Q3I5F7	1	{'PF08840': 1}
5513	Q3KNS6	9	{'PF00096': 9}
5514	Q3KNV8	2	{'PF13923': 1, 'PF16207': 1}
5515	Q3KNW1	4	{'PF00096': 4}
5516	Q3KP31	12	{'PF00096': 12}
5517	Q3KP66	1	{'PF11819': 1}
5518	Q3KPI0	2	{'PF00047': 1, 'PF07686': 1}
5519	Q3KQV3	11	{'PF00096': 11}
5520	Q3KR16	1	{'PF00621': 1}
5521	Q3KR37	2	{'PF02893': 1, 'PF16016': 1}
5522	Q3KRA9	1	{'PF13532': 1}
5523	Q3KRB8	1	{'PF00620': 1}
5524	Q3L8U1	6	{'PF00176': 1, 'PF00385': 2, 'PF00271': 1, 'PF07533': 2}
5525	Q3LIE5	1	{'PF00149': 1}
5526	Q3MHD2	1	{'PF09793': 1}
5527	Q3MIN7	2	{'PF00618': 1, 'PF00788': 1}
5528	Q3MIS6	15	{'PF00096': 15}
5529	Q3MIX3	1	{'PF03109': 1}
5530	Q3MJ16	2	{'PF00168': 1, 'PF18695': 1}
5531	Q3MJ62	6	{'PF00096': 5, 'PF02023': 1}
5532	Q3SXM5	1	{'PF00106': 1}
5533	Q3SXY7	1	{'PF13927': 1}
5534	Q3SXY8	1	{'PF00025': 1}
5535	Q3SXZ3	10	{'PF00096': 9, 'PF13912': 1}
5536	Q3SY52	8	{'PF00096': 8}
5537	Q3SY56	3	{'PF00096': 3}
5538	Q3SY69	3	{'PF00550': 1, 'PF00551': 1, 'PF02911': 1}
5539	Q3SYB3	1	{'PF00250': 1}
5540	Q3T906	4	{'PF00066': 2, 'PF06464': 1, 'PF18440': 1}
5541	Q3V6T2	1	{'PF19047': 1}
5542	Q3YEC7	1	{'PF00071': 1}
5543	Q3ZAQ7	1	{'PF09446': 1}
5544	Q3ZCM7	2	{'PF00091': 1, 'PF03953': 1}
5545	Q3ZCN5	10	{'PF00094': 4, 'PF01826': 1, 'PF05270': 1, 'PF08742': 4}
5546	Q3ZCT1	13	{'PF00096': 12, 'PF13912': 1}
5547	Q3ZCT8	2	{'PF00651': 1, 'PF07707': 1}
5548	Q3ZCU0	1	{'PF17906': 1}
5549	Q3ZCW2	1	{'PF00337': 1}
5550	Q3ZCX4	15	{'PF00096': 15}
5551	Q460N3	2	{'PF01661': 2}
5552	Q460N5	3	{'PF01661': 3}
5553	Q494X3	13	{'PF00096': 11, 'PF13912': 2}
5554	Q495A1	1	{'PF07686': 1}
5555	Q495C1	1	{'PF14634': 1}
5556	Q495M9	1	{'PF00536': 1}
5557	Q495W5	1	{'PF17039': 1}
5558	Q495X7	2	{'PF00643': 1, 'PF15227': 1}
5559	Q496F6	1	{'PF07686': 1}
5560	Q496H8	1	{'PF15056': 1}
5561	Q496Y0	1	{'PF13923': 1}
5562	Q499Z3	1	{'PF04326': 1}
5563	Q499Z4	10	{'PF00096': 8, 'PF13894': 2}
5564	Q49A17	1	{'PF00652': 1}
5565	Q49A26	3	{'PF00855': 1, 'PF03446': 1, 'PF14833': 1}
5566	Q49A33	5	{'PF00096': 5}
5567	Q49AA0	7	{'PF00096': 7}
5568	Q49AH0	2	{'PF10208': 1, 'PF20145': 1}
5569	Q49AN0	2	{'PF00875': 1, 'PF03441': 1}
5570	Q49AR2	1	{'PF12640': 1}
5571	Q49B96	1	{'PF06747': 1}
5572	Q49MI3	1	{'PF19280': 1}
5573	Q4AC94	3	{'PF00168': 3}
5574	Q4AC99	1	{'PF00155': 1}
5575	Q4G0A6	1	{'PF13898': 1}
5576	Q4G0G5	1	{'PF01099': 1}
5577	Q4G0J3	3	{'PF00076': 1, 'PF05383': 1, 'PF08777': 1}
5578	Q4G0N4	1	{'PF01513': 1}
5579	Q4G0N8	1	{'PF00027': 1}
5580	Q4G0P3	2	{'PF15780': 1, 'PF17213': 1}
5581	Q4G0S4	1	{'PF00067': 1}
5582	Q4G0T1	7	{'PF00530': 7}
5583	Q4G0W2	1	{'PF00782': 1}
5584	Q4G0X4	1	{'PF02214': 1}
5585	Q4G0Z9	2	{'PF00493': 1, 'PF17855': 1}
5586	Q4G112	1	{'PF00447': 1}
5587	Q4G176	1	{'PF13193': 1}
5588	Q4G1C9	1	{'PF00188': 1}
5589	Q4J6C6	1	{'PF00326': 1}
5590	Q4JDL3	1	{'PF00102': 1}
5591	Q4KMG0	7	{'PF00041': 3, 'PF07679': 1, 'PF13927': 3}
5592	Q4KMQ1	2	{'PF13914': 1, 'PF13916': 1}
5593	Q4KWH8	2	{'PF00168': 1, 'PF09279': 1}
5594	Q4L235	1	{'PF00550': 1}
5595	Q4LDE5	45	{'PF00084': 33, 'PF00092': 1, 'PF00354': 1, 'PF00008': 6, 'PF02494': 2, 'PF07645': 1, 'PF12661': 1}
5596	Q4LE39	2	{'PF01388': 1, 'PF08169': 1}
5597	Q4QY38	1	{'PF13841': 1}
5598	Q4V339	2	{'PF02492': 1, 'PF07683': 1}
5599	Q4V348	20	{'PF00096': 20}
5600	Q4VC12	1	{'PF01753': 1}
5601	Q4VC44	5	{'PF04500': 5}
5602	Q4VNC0	2	{'PF00690': 1, 'PF00702': 1}
5603	Q4VNC1	2	{'PF00690': 1, 'PF00702': 1}
5604	Q4VX76	2	{'PF00168': 2}
5605	Q4VXA5	1	{'PF16005': 1}
5606	Q4VXU2	4	{'PF00076': 4}
5607	Q4W5G0	2	{'PF03221': 1, 'PF04218': 1}
5608	Q4ZHG4	4	{'PF00041': 4}
5609	Q502W6	3	{'PF13768': 2, 'PF15057': 1}
5610	Q504T8	1	{'PF00240': 1}
5611	Q504Y0	1	{'PF18292': 1}
5612	Q504Y3	2	{'PF00855': 1, 'PF07496': 1}
5613	Q50LG9	1	{'PF13927': 1}
5614	Q52LW3	2	{'PF00130': 1, 'PF00620': 1}
5615	Q52M93	19	{'PF00096': 19}
5616	Q52WX2	1	{'PF00069': 1}
5617	Q53EL9	7	{'PF00084': 5, 'PF00431': 2}
5618	Q53EP0	9	{'PF00041': 9}
5619	Q53EQ6	2	{'PF03221': 1, 'PF04218': 1}
5620	Q53EZ4	1	{'PF12180': 1}
5621	Q53F39	1	{'PF00149': 1}
5622	Q53FA7	1	{'PF00107': 1}
5623	Q53FZ2	1	{'PF13193': 1}
5624	Q53G59	2	{'PF00651': 1, 'PF07707': 1}
5625	Q53GG5	2	{'PF00412': 1, 'PF00595': 1}
5626	Q53GI3	7	{'PF00096': 6, 'PF02023': 1}
5627	Q53GL0	1	{'PF00169': 1}
5628	Q53GQ0	1	{'PF00106': 1}
5629	Q53GS9	1	{'PF02148': 1}
5630	Q53GT1	2	{'PF00651': 1, 'PF07707': 1}
5631	Q53H12	1	{'PF19712': 1}
5632	Q53H47	1	{'PF17906': 1}
5633	Q53H76	1	{'PF00151': 1}
5634	Q53H82	2	{'PF00753': 1, 'PF17778': 1}
5635	Q53H96	1	{'PF14748': 1}
5636	Q53HC5	2	{'PF00651': 1, 'PF07707': 1}
5637	Q53QZ3	2	{'PF00620': 1, 'PF00169': 1}
5638	Q53R41	1	{'PF08373': 1}
5639	Q53RD9	4	{'PF00084': 1, 'PF00008': 1, 'PF07645': 2}
5640	Q53RT3	1	{'PF13975': 1}
5641	Q53S08	1	{'PF00071': 1}
5642	Q53SF7	1	{'PF09469': 1}
5643	Q53T59	1	{'PF00787': 1}
5644	Q53T94	1	{'PF11781': 1}
5645	Q53TQ3	2	{'PF13891': 2}
5646	Q569K4	4	{'PF12874': 4}
5647	Q56NI9	2	{'PF13878': 1, 'PF13880': 1}
5648	Q56P42	1	{'PF02758': 1}
5649	Q56UN5	1	{'PF00069': 1}
5650	Q56UQ5	1	{'PF00838': 1}
5651	Q587J7	3	{'PF00567': 2, 'PF00270': 1}
5652	Q587J8	1	{'PF16005': 1}
5653	Q58A45	1	{'PF18101': 1}
5654	Q58EX2	18	{'PF00041': 13, 'PF07679': 3, 'PF13927': 2}
5655	Q58EX7	1	{'PF00621': 1}
5656	Q58F21	3	{'PF00439': 2, 'PF17035': 1}
5657	Q58FF6	1	{'PF02518': 1}
5658	Q58FF7	1	{'PF02518': 1}
5659	Q58FF8	1	{'PF02518': 1}
5660	Q58FG1	1	{'PF13589': 1}
5661	Q58G82	1	{'PF00168': 1}
5662	Q59H18	1	{'PF07714': 1}
5663	Q5CZA5	12	{'PF00096': 12}
5664	Q5D0E6	1	{'PF05746': 1}
5665	Q5D1E8	3	{'PF11977': 1, 'PF18039': 1, 'PF18561': 1}
5666	Q5D862	1	{'PF01023': 1}
5667	Q5DID0	4	{'PF00095': 1, 'PF07645': 3}
5668	Q5DT21	1	{'PF00050': 1}
5669	Q5DX21	2	{'PF07686': 1, 'PF13927': 1}
5670	Q5EB52	1	{'PF00561': 1}
5671	Q5EBL2	12	{'PF00096': 12}
5672	Q5EBL8	1	{'PF00595': 1}
5673	Q5EBM0	1	{'PF02223': 1}
5674	Q5EBM4	1	{'PF00096': 1}
5675	Q5EBN2	2	{'PF00643': 1, 'PF15227': 1}
5676	Q5EE01	1	{'PF15510': 1}
5677	Q5EG05	1	{'PF00619': 1}
